IN_Deal,Report_Source,IN_Trade_ID,IN_MT_MASTER_DATE_TIME,IN_MT_Date,IN_MT_Time,IN_MT_Day,IN_MT_Month,IN_CST_Date_OP_01,IN_CST_Time_OP_01,IN_CST_Day_OP_01,IN_CST_Month_OP_01,IN_Segment_15M_OP_01,IN_Segment_30M_OP_01,IN_Segment_01H_OP_01,IN_Segment_02H_OP_01,IN_Segment_03H_OP_01,IN_Segment_04H_OP_01,IN_Session_Name_OP_02,Strategy_ID_OP_03,Strategy_Version_ID_OP_03,Optimization_ID_OP_03,Report_Broker_OP_03,Symbol_OP_03,Chart_TF_OP_01,IN_Order_Type_OP_01,IN_Order_Direction,Volume_OP_03,IN_Symbol_Price_OP_03,IN_Balance_OP_01,OUT_Profit_OP_01,OUT_Balance_OP_01,OUT_Trade_ID,OUT_Deal,OUT_CST_Date_OP_03,OUT_CST_Time_OP_03,OUT_CST_Day_OP_03,OUT_CST_Month_OP_03,OUT_Segment_15M_OP_03,OUT_Segment_30M_OP_03,OUT_Segment_01H_OP_03,OUT_Segment_02H_OP_03,OUT_Segment_03H_OP_03,OUT_Segment_04H_OP_03,OUT_Session_Name_OP_03,OUT_Order_Type,OUT_Order_Direction,OUT_Symbol_Price_OP_01,OUT_Commission,OUT_Swap,OUT_Comment,OUT_Symbol,Trade_Result,Trade_Direction,Trade_Duration_Minutes,Trade_ROI_Percentage,Trade_Risk_Reward_Ratio,Trade_MAE,Trade_MFE,EA_Entry_Quality,EA_Entry_Symbol,EA_Entry_Confluence,EA_Entry_Momentum,EA_Entry_Speed,EA_Entry_Acceleration,EA_Entry_Entropy,EA_Entry_Jerk,EA_Entry_PhysicsScore,EA_Entry_SpeedSlope,EA_Entry_AccelerationSlope,EA_Entry_MomentumSlope,EA_Entry_ConfluenceSlope,EA_Entry_JerkSlope,EA_Entry_Zone,EA_Entry_Regime,EA_Entry_Spread,EA_ExitReason,EA_Exit_Symbol,EA_Exit_Quality,EA_Exit_Confluence,EA_Exit_Momentum,EA_Exit_Speed,EA_Exit_Acceleration,EA_Exit_Entropy,EA_Exit_Jerk,EA_Exit_PhysicsScore,EA_Exit_SpeedSlope,EA_Exit_AccelerationSlope,EA_Exit_MomentumSlope,EA_Exit_ConfluenceSlope,EA_Exit_JerkSlope,EA_Exit_Zone,EA_Exit_Regime,EA_Exit_Spread,EA_Profit,EA_ProfitPercent,EA_Pips,EA_HoldTimeBars,EA_HoldTimeMinutes,EA_RiskPercent,EA_RRatio,EA_MFE,EA_MAE,EA_MFE_Percent,EA_MAE_Percent,EA_MFE_Pips,EA_MAE_Pips,EA_MFE_TimeBars,EA_MAE_TimeBars,EA_MFEUtilization,EA_MAEImpact,EA_ExcursionEfficiency,EA_RunUp_Price,EA_RunUp_Pips,EA_RunUp_Percent,EA_RunUp_TimeBars,EA_RunDown_Price,EA_RunDown_Pips,EA_RunDown_Percent,EA_RunDown_TimeBars,EA_ExitQualityClass,EA_EarlyExitOpportunityCost,EA_PhysicsScoreDecay,EA_SpeedDecay,EA_SpeedSlopeDecay,EA_ConfluenceDecay,EA_ZoneTransitioned,Signal_Entry_Matched,Signal_Entry_Timestamp,Signal_Entry_TimeDelta,Signal_Entry_Quality,Signal_Entry_Confluence,Signal_Entry_Speed,Signal_Entry_Acceleration,Signal_Entry_Momentum,Signal_Entry_Entropy,Signal_Entry_Jerk,Signal_Entry_PhysicsScore,Signal_Entry_SpeedSlope,Signal_Entry_AccelerationSlope,Signal_Entry_MomentumSlope,Signal_Entry_ConfluenceSlope,Signal_Entry_JerkSlope,Signal_Entry_Zone,Signal_Entry_Regime,Signal_Entry_PhysicsPass,Signal_Entry_RejectReason,Signal_Exit_Matched,Signal_Exit_Timestamp,Signal_Exit_TimeDelta,Signal_Exit_Quality,Signal_Exit_Confluence,Signal_Exit_Speed,Signal_Exit_Acceleration,Signal_Exit_Momentum,Signal_Exit_Entropy,Signal_Exit_Jerk,Signal_Exit_PhysicsScore,Signal_Exit_SpeedSlope,Signal_Exit_AccelerationSlope,Signal_Exit_MomentumSlope,Signal_Exit_ConfluenceSlope,Signal_Exit_JerkSlope,Signal_Exit_Zone,Signal_Exit_Regime,Signal_Exit_PhysicsPass,Signal_Exit_RejectReason,DataQuality,ProcessingTimestamp,SourceFiles
230,MT5_Backtest,230,2025.10.15 13:10:00,2025-10-15,13:10:00,Wednesday,October,2025-10-15,05:10:00,Wednesday,October,15-021,30-011,1h-006,2h-003,3h-002,4h-002,After Hours,TP_Integrated_EA,5.0.0.2_MASTER,,MT5,NAS100,M1,sell,in,0.96,24804.2,9,-19.3,9,231,231,2025-10-15,05:50:00,Wednesday,October,15-024,30-012,1h-006,2h-003,3h-002,4h-002,After Hours,buy,out,24824.3,0,0.0,,NAS100,Loss,Short,40,-214.44444444444443,-0.2,24825.1,24796.3,81.0,NAS100,60,-8.73,-446.59,-3446.85,0,-788.13,18.53,-839.03,-1453.41,-103.56,-10,-436.58,BEAR,NORMAL,390,MANUAL,NAS100,70.33,80,879.75,1605.1,284.87,0,966.28,95.52,-3191.3,595.0,-43.55,0,456.38,UNKNOWN,UNKNOWN,340,-19.3,-0.2,-20.1,9,40,1,-0.2,24796.3,24825.1,0.08,-0.21,7.9,-20.9,6,8,-0.08,0.0,0.5,24738.6,85.7,-0.35,35,24960.2,-135.9,0.55,44,,0.0,-76.99,-2051.68,2352.27,-20,True,True,2025.10.15 13:10,0,81.0,60,-446.59,-3446.85,-8.73,0,-788.13,18.53,-839.03,-1453.41,-103.56,-10,-436.58,BEAR,NORMAL,False,PASS,True,2025.10.15 13:50,0.0,81.0,80.0,3000.36,4019.82,146.04,0.0,1031.64,96.05,869.23,1616.26,128.56,0.0,440.13,BULL,NORMAL,0.0,PASS,,2025-11-27T21:39:17.344Z,"{'mt5Report': 'MT5_Backtest', 'eaTradesCSV': 'EA_Trades', 'eaSignalsCSV': 'EA_Signals'}"
238,MT5_Backtest,238,2025.10.15 22:00:00,2025-10-15,22:00:00,Wednesday,October,2025-10-15,14:00:00,Wednesday,October,15-057,30-029,1h-015,2h-008,3h-005,4h-004,Floor Session,TP_Integrated_EA,5.0.0.2_MASTER,,MT5,NAS100,M1,buy,in,0.99,24800.8,9,-69.7,9,239,239,2025-10-15,14:40:00,Wednesday,October,15-059,30-030,1h-015,2h-008,3h-005,4h-004,Floor Session,sell,out,24730.4,0,0.0,,NAS100,Loss,Long,40,-774.4444444444445,-0.71,24726.7,24801.2,83.67,NAS100,80,973.67,8082.26,589.82,0,90.84,95.5,170.07,115.89,-137.23,10,31.2,BULL,NORMAL,340,MANUAL,NAS100,78.33,80,-470.76,-12620.33,-718.48,0,367.06,30.92,-2501.7,-1214.92,-29.11,10,-234.15,UNKNOWN,UNKNOWN,440,-69.7,-0.71,-70.4,9,40,1,-0.71,24801.2,24726.7,0.0,-0.74,0.4,-74.1,1,8,-0.28,0.0,0.5,24837.5,107.1,0.43,20,24688.3,-42.1,-0.17,4,,0.0,64.58,20702.6,2671.77,0,True,True,2025.10.15 22:00,0,83.67,80,8082.26,589.82,973.67,0,90.84,95.5,170.07,115.89,-137.23,10,31.2,BULL,NORMAL,False,PASS,True,2025.10.15 22:40,0.0,83.67,80.0,-7737.7,-6563.77,-205.67,0.0,-1058.94,16.18,-3197.88,-6306.68,-265.58,0.0,-1968.79,BEAR,NORMAL,0.0,PASS,,2025-11-27T21:39:17.345Z,"{'mt5Report': 'MT5_Backtest', 'eaTradesCSV': 'EA_Trades', 'eaSignalsCSV': 'EA_Signals'}"
240,MT5_Backtest,240,2025.10.15 22:40:00,2025-10-15,22:40:00,Wednesday,October,2025-10-15,14:40:00,Wednesday,October,15-059,30-030,1h-015,2h-008,3h-005,4h-004,Floor Session,TP_Integrated_EA,5.0.0.2_MASTER,,MT5,NAS100,M1,sell,in,0.98,24730.4,9,-98.0,9,241,241,2025-10-15,17:07:40,Wednesday,October,15-069,30-035,1h-018,2h-009,3h-006,4h-005,After Hours,buy,out,24830.4,0,1.69,sl 24830.4,NAS100,Loss,Short,147,-1088.888888888889,-1.01,24826.9,24691.7,83.67,NAS100,80,-205.67,-7737.7,-6563.77,0,-1058.94,16.18,-3197.88,-6306.68,-265.58,0,-1968.79,BEAR,NORMAL,340,SL,NAS100,73.0,80,367.86,3851.5,1308.53,0,241.02,95.65,-398.9,1001.48,54.84,10,356.36,UNKNOWN,UNKNOWN,440,-98.0,-1.01,-100.0,18,147,1,-1.01,24691.7,24826.9,0.39,-0.97,38.7,-96.5,4,17,-0.4,0.0,0.5,24721.7,108.7,-0.44,32,24837.5,-7.1,0.03,3,,0.0,-79.47,-11589.2,-2798.98,0,True,True,2025.10.15 22:40,0,83.67,80,-7737.7,-6563.77,-205.67,0,-1058.94,16.18,-3197.88,-6306.68,-265.58,0,-1968.79,BEAR,NORMAL,False,PASS,False,,,,,,,,,,,,,,,,,,,,,2025-11-27T21:39:17.345Z,"{'mt5Report': 'MT5_Backtest', 'eaTradesCSV': 'EA_Trades', 'eaSignalsCSV': 'EA_Signals'}"
246,MT5_Backtest,246,2025.10.16 10:05:00,2025-10-16,10:05:00,Thursday,October,2025-10-16,02:05:00,Thursday,October,15-009,30-005,1h-003,2h-002,3h-001,4h-001,After Hours,TP_Integrated_EA,5.0.0.2_MASTER,,MT5,NAS100,M1,buy,in,0.98,24889.2,9,-31.75,9,247,247,2025-10-16,02:20:00,Thursday,October,15-010,30-005,1h-003,2h-002,3h-001,4h-001,After Hours,sell,out,24856.8,0,0.0,,NAS100,Loss,Long,15,-352.77777777777777,-0.32,24840.3,24889.2,89.0,NAS100,80,352.34,10115.69,1041.27,0,352.27,96.45,72.31,2777.15,24.04,10,987.01,BULL,NORMAL,390,MANUAL,NAS100,81.0,80,295.9,6571.88,1132.99,0,-105.87,81.05,1445.67,-758.72,95.42,20,-472.54,UNKNOWN,UNKNOWN,390,-31.75,-0.32,-32.4,4,15,1,-0.32,24889.2,24840.3,0.0,-0.49,0.0,-48.9,0,2,-0.13,0.0,0.5,24927.7,70.9,0.29,49,24817.6,-39.2,-0.16,4,,0.0,15.4,3543.81,-1373.36,0,True,True,2025.10.16 10:05,0,89.0,80,10115.69,1041.27,352.34,0,352.27,96.45,72.31,2777.15,24.04,10,987.01,BULL,NORMAL,False,PASS,True,2025.10.16 10:20,0.0,86.33,60.0,-1902.22,-6201.79,-82.22,0.0,-1046.12,14.38,-2445.73,-542.83,-43.44,0.0,50.95,BEAR,NORMAL,0.0,PASS,,2025-11-27T21:39:17.346Z,"{'mt5Report': 'MT5_Backtest', 'eaTradesCSV': 'EA_Trades', 'eaSignalsCSV': 'EA_Signals'}"
248,MT5_Backtest,248,2025.10.16 10:20:00,2025-10-16,10:20:00,Thursday,October,2025-10-16,02:20:00,Thursday,October,15-010,30-005,1h-003,2h-002,3h-001,4h-001,After Hours,TP_Integrated_EA,5.0.0.2_MASTER,,MT5,NAS100,M1,sell,in,0.98,24856.8,9,-54.29,9,249,249,2025-10-16,05:10:00,Thursday,October,15-021,30-011,1h-006,2h-003,3h-002,4h-002,After Hours,buy,out,24912.2,0,0.0,,NAS100,Loss,Short,170,-603.2222222222222,-0.56,24914.7,24821.5,86.33,NAS100,60,-82.22,-1902.22,-6201.79,0,-1046.12,14.38,-2445.73,-542.83,-43.44,0,50.95,BEAR,NORMAL,390,MANUAL,NAS100,70.33,80,-1238.96,-4450.19,-1148.39,0,-99.84,15.53,-516.25,550.7,-167.71,10,233.01,UNKNOWN,UNKNOWN,340,-54.29,-0.56,-55.4,35,170,1,-0.56,24821.5,24914.7,0.35,-0.58,35.3,-57.9,4,34,-0.22,0.0,0.5,24860.2,52.0,-0.21,49,24974.7,-62.5,0.25,44,,0.0,-1.14,2547.97,-1929.48,-20,True,True,2025.10.16 10:20,0,86.33,60,-1902.22,-6201.79,-82.22,0,-1046.12,14.38,-2445.73,-542.83,-43.44,0,50.95,BEAR,NORMAL,False,PASS,True,2025.10.16 13:10,0.0,94.33,80.0,8726.87,1335.36,351.97,0.0,-172.25,81.72,1423.76,-1522.01,31.13,10.0,-641.79,BULL,NORMAL,0.0,PASS,,2025-11-27T21:39:17.347Z,"{'mt5Report': 'MT5_Backtest', 'eaTradesCSV': 'EA_Trades', 'eaSignalsCSV': 'EA_Signals'}"
250,MT5_Backtest,250,2025.10.16 13:10:00,2025-10-16,13:10:00,Thursday,October,2025-10-16,05:10:00,Thursday,October,15-021,30-011,1h-006,2h-003,3h-002,4h-002,After Hours,TP_Integrated_EA,5.0.0.2_MASTER,,MT5,NAS100,M1,buy,in,0.97,24912.2,9,-16.98,9,251,251,2025-10-16,05:50:00,Thursday,October,15-024,30-012,1h-006,2h-003,3h-002,4h-002,After Hours,sell,out,24894.7,0,0.0,,NAS100,Loss,Long,40,-188.66666666666669,-0.17,24887.7,24917.7,94.33,NAS100,80,351.97,8726.87,1335.36,0,-172.25,81.72,1423.76,-1522.01,31.13,10,-641.79,BULL,NORMAL,390,MANUAL,NAS100,81.0,60,1022.77,10985.01,-3445.03,0,-1512.99,50.05,2666.63,-985.92,246.28,0,-421.04,UNKNOWN,UNKNOWN,350,-16.98,-0.17,-17.5,9,40,1,-0.17,24917.7,24887.7,0.06,-0.25,5.5,-24.5,5,8,-0.07,0.0,0.5,25028.1,133.4,0.54,48,24860.2,-34.5,-0.14,41,,0.0,31.67,-2258.13,-1242.87,20,True,True,2025.10.16 13:10,0,94.33,80,8726.87,1335.36,351.97,0,-172.25,81.72,1423.76,-1522.01,31.13,10,-641.79,BULL,NORMAL,False,PASS,True,2025.10.16 13:50,0.0,83.67,80.0,-2254.41,-4735.86,-76.69,0.0,-755.68,17.58,-2249.08,-1966.23,-22.03,-10.0,-471.56,BEAR,NORMAL,0.0,PASS,,2025-11-27T21:39:17.347Z,"{'mt5Report': 'MT5_Backtest', 'eaTradesCSV': 'EA_Trades', 'eaSignalsCSV': 'EA_Signals'}"
252,MT5_Backtest,252,2025.10.16 13:50:00,2025-10-16,13:50:00,Thursday,October,2025-10-16,05:50:00,Thursday,October,15-024,30-012,1h-006,2h-003,3h-002,4h-002,After Hours,TP_Integrated_EA,5.0.0.2_MASTER,,MT5,NAS100,M1,sell,in,0.97,24894.7,9,-97.0,9,253,253,2025-10-16,09:37:40,Thursday,October,15-039,30-020,1h-010,2h-005,3h-004,4h-003,Floor Session,buy,out,24994.7,0,0.0,sl 24994.7,NAS100,Loss,Short,227,-1077.7777777777778,-1.01,24988.5,24863.6,83.67,NAS100,80,-76.69,-2254.41,-4735.86,0,-755.68,17.58,-2249.08,-1966.23,-22.03,-10,-471.56,BEAR,NORMAL,390,SL,NAS100,78.33,60,-409.19,-11240.7,3554.36,0,271.22,55.92,1786.21,143.95,312.43,0,-612.62,UNKNOWN,UNKNOWN,340,-97.0,-1.01,-100.0,46,227,1,-1.01,24863.6,24988.5,0.31,-0.94,31.1,-93.8,41,46,-0.39,0.0,0.5,24489.2,505.5,-2.02,49,25028.1,-33.4,0.13,3,,0.0,-38.33,8986.29,-4035.29,20,True,True,2025.10.16 13:50,0,83.67,80,-2254.41,-4735.86,-76.69,0,-755.68,17.58,-2249.08,-1966.23,-22.03,-10,-471.56,BEAR,NORMAL,False,PASS,False,,,,,,,,,,,,,,,,,,,,,2025-11-27T21:39:17.347Z,"{'mt5Report': 'MT5_Backtest', 'eaTradesCSV': 'EA_Trades', 'eaSignalsCSV': 'EA_Signals'}"
256,MT5_Backtest,256,2025.10.16 20:20:00,2025-10-16,20:20:00,Thursday,October,2025-10-16,12:20:00,Thursday,October,15-050,30-025,1h-013,2h-007,3h-005,4h-004,Floor Session,TP_Integrated_EA,5.0.0.2_MASTER,,MT5,NAS100,M1,buy,in,0.97,24785.1,9,-58.78,9,257,257,2025-10-16,12:45:00,Thursday,October,15-052,30-026,1h-013,2h-007,3h-005,4h-004,Floor Session,sell,out,24724.5,0,0.0,,NAS100,Loss,Long,25,-653.1111111111112,-0.61,24699.9,24807.4,83.67,NAS100,80,2184.14,8851.72,4841.09,0,431.97,96.18,-683.53,-4876.9,30.69,0,-1064.41,BULL,HIGH,340,MANUAL,NAS100,91.67,80,-620.34,-5051.73,-2526.87,0,-200.39,16.58,-779.64,-469.16,-165.31,0,-282.45,UNKNOWN,UNKNOWN,440,-58.78,-0.61,-60.6,6,25,1,-0.61,24807.4,24699.9,0.22,-0.85,22.3,-85.2,3,5,-0.24,0.0,0.5,24736.2,11.7,0.05,1,24489.2,-235.3,-0.95,11,,0.0,79.6,13903.44,96.11,0,True,True,2025.10.16 20:20,0,83.67,80,8851.72,4841.09,2184.14,0,431.97,96.18,-683.53,-4876.9,30.69,0,-1064.41,BULL,HIGH,False,PASS,True,2025.10.16 20:45,0.0,83.67,60.0,-2379.81,-5681.63,-203.29,0.0,-1258.41,13.18,-3034.53,-1716.78,-770.54,-10.0,-88.02,BEAR,HIGH,0.0,PASS,,2025-11-27T21:39:17.348Z,"{'mt5Report': 'MT5_Backtest', 'eaTradesCSV': 'EA_Trades', 'eaSignalsCSV': 'EA_Signals'}"
264,MT5_Backtest,264,2025.10.17 08:40:00,2025-10-17,08:40:00,Friday,October,2025-10-17,00:40:00,Friday,October,15-003,30-002,1h-001,2h-001,3h-001,4h-001,After Hours,TP_Integrated_EA,5.0.0.2_MASTER,,MT5,NAS100,M1,sell,in,0.99,24475.7,9,-42.87,9,265,265,2025-10-17,01:00:00,Friday,October,15-005,30-003,1h-002,2h-001,3h-001,4h-001,After Hours,buy,out,24519.0,0,0.0,,NAS100,Loss,Short,20,-476.33333333333326,-0.43,24531.8,24473.3,86.33,NAS100,80,-353.36,-15081.16,-5177.92,0,-1396.61,16.32,165.78,-2836.65,-33.41,20,-1170.34,BEAR,NORMAL,390,MANUAL,NAS100,78.33,60,20.79,629.39,4387.2,0,1529.18,88.16,-2670.7,-1499.96,-227.54,20,-406.06,UNKNOWN,UNKNOWN,390,-42.87,-0.43,-43.3,5,20,1,-0.43,24473.3,24531.8,0.02,-0.56,2.4,-56.1,1,4,-0.18,0.0,0.5,24262.6,256.4,-1.05,29,24544.2,-25.2,0.1,2,,0.0,-71.85,-15710.55,2836.47,20,True,True,2025.10.17 08:40,0,86.33,80,-15081.16,-5177.92,-353.36,0,-1396.61,16.32,165.78,-2836.65,-33.41,20,-1170.34,BEAR,NORMAL,False,PASS,True,2025.10.17 09:00,0.0,86.33,80.0,1408.77,8407.04,37.1,0.0,1330.42,92.54,5756.85,6015.96,102.77,-10.0,1364.32,BULL,NORMAL,0.0,PASS,,2025-11-27T21:39:17.349Z,"{'mt5Report': 'MT5_Backtest', 'eaTradesCSV': 'EA_Trades', 'eaSignalsCSV': 'EA_Signals'}"
266,MT5_Backtest,266,2025.10.17 09:00:00,2025-10-17,09:00:00,Friday,October,2025-10-17,01:00:00,Friday,October,15-005,30-003,1h-002,2h-001,3h-001,4h-001,After Hours,TP_Integrated_EA,5.0.0.2_MASTER,,MT5,NAS100,M1,buy,in,0.98,24519.0,9,-98.0,9,267,267,2025-10-17,02:01:40,Friday,October,15-009,30-005,1h-003,2h-002,3h-001,4h-001,After Hours,sell,out,24419.0,0,0.0,sl 24419.0,NAS100,Loss,Long,61,-1088.888888888889,-1.0,24423.9,24544.2,86.33,NAS100,80,37.1,1408.77,8407.04,0,1330.42,92.54,5756.85,6015.96,102.77,-10,1364.32,BULL,NORMAL,390,SL,NAS100,83.67,80,860.25,12080.1,4103.72,0,588.85,96.18,574.07,-944.76,122.02,10,-150.02,UNKNOWN,UNKNOWN,390,-98.0,-1.0,-100.0,13,61,1,-1.0,24544.2,24423.9,0.25,-0.95,25.2,-95.1,2,11,-0.4,0.0,0.5,24455.6,36.6,0.15,49,24262.6,-156.4,-0.64,17,,0.0,-3.64,-10671.33,5182.78,0,True,True,2025.10.17 09:00,0,86.33,80,1408.77,8407.04,37.1,0,1330.42,92.54,5756.85,6015.96,102.77,-10,1364.32,BULL,NORMAL,False,PASS,False,,,,,,,,,,,,,,,,,,,,,2025-11-27T21:39:17.350Z,"{'mt5Report': 'MT5_Backtest', 'eaTradesCSV': 'EA_Trades', 'eaSignalsCSV': 'EA_Signals'}"
268,MT5_Backtest,268,2025.10.17 10:10:00,2025-10-17,10:10:00,Friday,October,2025-10-17,02:10:00,Friday,October,15-009,30-005,1h-003,2h-002,3h-001,4h-001,After Hours,TP_Integrated_EA,5.0.0.2_MASTER,,MT5,NAS100,M1,sell,in,0.97,24365.3,9,-1.84,9,269,269,2025-10-17,04:10:00,Friday,October,15-017,30-009,1h-005,2h-003,3h-002,4h-002,After Hours,buy,out,24367.2,0,0.0,,NAS100,Loss,Short,120,-20.444444444444446,-0.02,24398.5,24266.5,94.33,NAS100,80,-865.46,-21309.02,-4957.71,0,-702.95,16.72,-2023.87,-2319.4,-204.52,10,-778.79,BEAR,NORMAL,390,MANUAL,NAS100,67.67,60,-358.26,-2723.13,1035.38,0,673.53,55.38,748.5,3854.29,38.78,-20,1094.19,UNKNOWN,UNKNOWN,390,-1.84,-0.02,-1.9,25,120,1,-0.02,24266.5,24398.5,0.99,-0.33,98.8,-33.2,15,1,-0.01,0.0,0.5,24336.0,31.2,-0.13,16,24654.3,-287.1,1.18,39,,0.0,-38.67,-18585.89,-2772.37,20,True,True,2025.10.17 10:10,0,94.33,80,-21309.02,-4957.71,-865.46,0,-702.95,16.72,-2023.87,-2319.4,-204.52,10,-778.79,BEAR,NORMAL,False,PASS,True,2025.10.17 12:10,0.0,81.0,80.0,4548.61,1288.93,928.53,0.0,359.98,96.05,476.84,583.67,50.83,0.0,154.85,BULL,NORMAL,0.0,PASS,,2025-11-27T21:39:17.350Z,"{'mt5Report': 'MT5_Backtest', 'eaTradesCSV': 'EA_Trades', 'eaSignalsCSV': 'EA_Signals'}"
272,MT5_Backtest,272,2025.10.17 18:00:00,2025-10-17,18:00:00,Friday,October,2025-10-17,10:00:00,Friday,October,15-041,30-021,1h-011,2h-006,3h-004,4h-003,Floor Session,TP_Integrated_EA,5.0.0.2_MASTER,,MT5,NAS100,M1,sell,in,0.98,24617.6,9,-98.0,9,273,273,2025-10-17,10:53:40,Friday,October,15-044,30-022,1h-011,2h-006,3h-004,4h-003,Floor Session,buy,out,24717.6,0,0.0,sl 24717.6,NAS100,Loss,Short,53,-1088.888888888889,-1.0,24713.5,24532.7,91.67,NAS100,80,-3217.66,-8635.94,-484.46,0,794.48,31.58,-195.64,1746.79,-654.4,10,132.7,BEAR,HIGH,340,SL,NAS100,81.0,80,-487.09,-4804.03,-428.6,0,399.66,31.05,-2131.99,1566.82,-212.56,10,618.5,UNKNOWN,UNKNOWN,340,-98.0,-1.0,-100.0,11,53,1,-1.0,24532.7,24713.5,0.85,-0.96,84.9,-95.9,8,2,-0.4,0.0,0.5,24682.3,35.3,-0.14,2,24905.6,-188.0,0.76,43,,0.0,0.53,-3831.91,1936.35,0,True,True,2025.10.17 18:00,0,91.67,80,-8635.94,-484.46,-3217.66,0,794.48,31.58,-195.64,1746.79,-654.4,10,132.7,BEAR,HIGH,False,PASS,False,,,,,,,,,,,,,,,,,,,,,2025-11-27T21:39:17.353Z,"{'mt5Report': 'MT5_Backtest', 'eaTradesCSV': 'EA_Trades', 'eaSignalsCSV': 'EA_Signals'}"
274,MT5_Backtest,274,2025.10.17 21:20:00,2025-10-17,21:20:00,Friday,October,2025-10-17,13:20:00,Friday,October,15-054,30-027,1h-014,2h-007,3h-005,4h-004,Floor Session,TP_Integrated_EA,5.0.0.2_MASTER,,MT5,NAS100,M1,buy,in,0.97,24860.2,9,-15.13,9,275,275,2025-10-17,13:55:00,Friday,October,15-056,30-028,1h-014,2h-007,3h-005,4h-004,Floor Session,sell,out,24844.6,0,0.0,,NAS100,Loss,Long,35,-168.11111111111111,-0.16,24829.3,24883.3,83.67,NAS100,80,1090.72,16002.55,1404.02,0,-382.41,81.18,163.85,-1686.78,-79.78,10,-280.66,BULL,NORMAL,340,MANUAL,NAS100,75.67,40,-77.53,-1285.62,714.27,0,-513.25,39.13,2088.54,-1138.94,48.37,-10,-659.3,UNKNOWN,UNKNOWN,440,-15.13,-0.16,-15.6,8,35,1,-0.16,24883.3,24829.3,0.23,-0.31,23.1,-30.9,1,6,-0.06,0.0,0.5,24940.4,95.8,0.39,25,24829.8,-14.8,-0.06,14,,0.0,42.05,17288.17,-1924.68,40,True,True,2025.10.17 21:20,0,83.67,80,16002.55,1404.02,1090.72,0,-382.41,81.18,163.85,-1686.78,-79.78,10,-280.66,BULL,NORMAL,False,PASS,True,2025.10.17 21:55,0.0,81.0,40.0,-118.01,-1365.26,-75.05,0.0,624.23,29.21,-2772.68,2233.18,-55.86,-10.0,994.08,BEAR,NORMAL,0.0,PASS,,2025-11-27T21:39:17.354Z,"{'mt5Report': 'MT5_Backtest', 'eaTradesCSV': 'EA_Trades', 'eaSignalsCSV': 'EA_Signals'}"
276,MT5_Backtest,276,2025.10.17 21:55:00,2025-10-17,21:55:00,Friday,October,2025-10-17,13:55:00,Friday,October,15-056,30-028,1h-014,2h-007,3h-005,4h-004,Floor Session,TP_Integrated_EA,5.0.0.2_MASTER,,MT5,NAS100,M1,sell,in,0.97,24844.6,9,-21.92,9,277,277,2025-10-17,15:15:00,Friday,October,15-062,30-031,1h-016,2h-008,3h-006,4h-004,Closing Bell,buy,out,24867.2,0,0.0,,NAS100,Loss,Short,80,-243.55555555555557,-0.23,24909.0,24833.2,81.0,NAS100,40,-75.05,-118.01,-1365.26,0,624.23,29.21,-2772.68,2233.18,-55.86,-10,994.08,BEAR,NORMAL,340,MANUAL,NAS100,83.67,60,111.19,8807.37,-1710.13,0,-346.72,50.18,-1544.07,319.8,-77.01,10,561.24,UNKNOWN,UNKNOWN,440,-21.92,-0.23,-22.6,17,80,1,-0.23,24833.2,24909.0,0.11,-0.64,11.4,-64.4,14,6,-0.09,0.0,0.5,24814.9,52.3,-0.21,37,24940.4,-73.2,0.29,9,,0.0,-20.97,-8925.38,-1228.61,-20,True,True,2025.10.17 21:55,0,81.0,40,-118.01,-1365.26,-75.05,0,624.23,29.21,-2772.68,2233.18,-55.86,-10,994.08,BEAR,NORMAL,False,PASS,True,2025.10.17 23:15,0.0,81.0,60.0,1487.47,3978.34,99.96,0.0,880.32,93.05,1598.5,177.62,78.82,0.0,-240.26,BULL,LOW,0.0,PASS,,2025-11-27T21:39:17.354Z,"{'mt5Report': 'MT5_Backtest', 'eaTradesCSV': 'EA_Trades', 'eaSignalsCSV': 'EA_Signals'}"
