IN_Deal,Report_Source,IN_Trade_ID,IN_MT_MASTER_DATE_TIME,IN_MT_Date,IN_MT_Time,IN_MT_Day,IN_MT_Month,IN_CST_Date_OP_01,IN_CST_Time_OP_01,IN_CST_Day_OP_01,IN_CST_Month_OP_01,IN_Segment_15M_OP_01,IN_Segment_30M_OP_01,IN_Segment_01H_OP_01,IN_Segment_02H_OP_01,IN_Segment_03H_OP_01,IN_Segment_04H_OP_01,IN_Session_Name_OP_02,Strategy_ID_OP_03,Strategy_Version_ID_OP_03,Optimization_ID_OP_03,Report_Broker_OP_03,Symbol_OP_03,Chart_TF_OP_01,IN_Order_Type_OP_01,IN_Order_Direction,Volume_OP_03,IN_Symbol_Price_OP_03,IN_Balance_OP_01,OUT_Profit_OP_01,OUT_Balance_OP_01,OUT_Trade_ID,OUT_Deal,OUT_CST_Date_OP_03,OUT_CST_Time_OP_03,OUT_CST_Day_OP_03,OUT_CST_Month_OP_03,OUT_Segment_15M_OP_03,OUT_Segment_30M_OP_03,OUT_Segment_01H_OP_03,OUT_Segment_02H_OP_03,OUT_Segment_03H_OP_03,OUT_Segment_04H_OP_03,OUT_Session_Name_OP_03,OUT_Order_Type,OUT_Order_Direction,OUT_Symbol_Price_OP_01,OUT_Commission,OUT_Swap,OUT_Comment,OUT_Symbol,Trade_Result,Trade_Direction,Trade_Duration_Minutes,Trade_ROI_Percentage,Trade_Risk_Reward_Ratio,Trade_MAE,Trade_MFE,EA_Entry_Quality,EA_Entry_Symbol,EA_Entry_Confluence,EA_Entry_Momentum,EA_Entry_Speed,EA_Entry_Acceleration,EA_Entry_Entropy,EA_Entry_Jerk,EA_Entry_PhysicsScore,EA_Entry_SpeedSlope,EA_Entry_AccelerationSlope,EA_Entry_MomentumSlope,EA_Entry_ConfluenceSlope,EA_Entry_JerkSlope,EA_Entry_Zone,EA_Entry_Regime,EA_Entry_Spread,EA_ExitReason,EA_Exit_Symbol,EA_Exit_Quality,EA_Exit_Confluence,EA_Exit_Momentum,EA_Exit_Speed,EA_Exit_Acceleration,EA_Exit_Entropy,EA_Exit_Jerk,EA_Exit_PhysicsScore,EA_Exit_SpeedSlope,EA_Exit_AccelerationSlope,EA_Exit_MomentumSlope,EA_Exit_ConfluenceSlope,EA_Exit_JerkSlope,EA_Exit_Zone,EA_Exit_Regime,EA_Exit_Spread,EA_Profit,EA_ProfitPercent,EA_Pips,EA_HoldTimeBars,EA_HoldTimeMinutes,EA_RiskPercent,EA_RRatio,EA_MFE,EA_MAE,EA_MFE_Percent,EA_MAE_Percent,EA_MFE_Pips,EA_MAE_Pips,EA_MFE_TimeBars,EA_MAE_TimeBars,EA_MFEUtilization,EA_MAEImpact,EA_ExcursionEfficiency,EA_RunUp_Price,EA_RunUp_Pips,EA_RunUp_Percent,EA_RunUp_TimeBars,EA_RunDown_Price,EA_RunDown_Pips,EA_RunDown_Percent,EA_RunDown_TimeBars,EA_ExitQualityClass,EA_EarlyExitOpportunityCost,EA_PhysicsScoreDecay,EA_SpeedDecay,EA_SpeedSlopeDecay,EA_ConfluenceDecay,EA_ZoneTransitioned,Signal_Entry_Matched,Signal_Entry_Timestamp,Signal_Entry_TimeDelta,Signal_Entry_Quality,Signal_Entry_Confluence,Signal_Entry_Speed,Signal_Entry_Acceleration,Signal_Entry_Momentum,Signal_Entry_Entropy,Signal_Entry_Jerk,Signal_Entry_PhysicsScore,Signal_Entry_SpeedSlope,Signal_Entry_AccelerationSlope,Signal_Entry_MomentumSlope,Signal_Entry_ConfluenceSlope,Signal_Entry_JerkSlope,Signal_Entry_Zone,Signal_Entry_Regime,Signal_Entry_PhysicsPass,Signal_Entry_RejectReason,Signal_Exit_Matched,Signal_Exit_Timestamp,Signal_Exit_TimeDelta,Signal_Exit_Quality,Signal_Exit_Confluence,Signal_Exit_Speed,Signal_Exit_Acceleration,Signal_Exit_Momentum,Signal_Exit_Entropy,Signal_Exit_Jerk,Signal_Exit_PhysicsScore,Signal_Exit_SpeedSlope,Signal_Exit_AccelerationSlope,Signal_Exit_MomentumSlope,Signal_Exit_ConfluenceSlope,Signal_Exit_JerkSlope,Signal_Exit_Zone,Signal_Exit_Regime,Signal_Exit_PhysicsPass,Signal_Exit_RejectReason,DataQuality,ProcessingTimestamp,SourceFiles
292,MT5_Backtest,292,2025.10.16 06:20:03,2025-10-16,06:20:03,Thursday,October,2025-10-15,22:20:03,Wednesday,October,15-090,30-045,1h-023,2h-012,3h-008,4h-006,After Hours,TP_Integrated_EA,5.0.0.3,,MT5,NAS100,M1,sell,in,1,24762.5,10,-10.7,10,293,293,2025-10-15,23:05:01,Wednesday,October,15-093,30-047,1h-024,2h-012,3h-008,4h-006,After Hours,buy,out,24773.2,0,0,,NAS100,Loss,Short,44,-106.99999999999999,-0.11,24783.6,24757.9,81,NAS100,60,-42.53,-2726.5,-6200.12,0,-1566.48,16.5,-2828.08,-3450.63,-52.21,0,-616.06,BEAR,NORMAL,440,MANUAL,NAS100,83.67,80,306.97,12371.43,-121.02,0,-1173.02,58.71,4866.44,-2718.64,140.04,0,-1505.16,UNKNOWN,UNKNOWN,400,-10.7,-0.11,-10.7,10,44,1,-0.11,24757.9,24783.6,0.05,-0.21,4.6,-21.1,4,1,-0.04,0,0.5,24762.8,10.4,-0.04,8,24901,-127.8,0.52,47,Late,0,-42.21,-15097.93,-7694.52,-20,1,1,2025.10.16 06:20,0.05,81,60,-2726.5,-6200.12,-42.53,0,-1566.48,16.5,-2828.08,-3450.63,-52.21,0,-616.06,BEAR,NORMAL,,PASS,1,2025.10.16 07:05,0.016666666666666666,83.67,60,524.8,1608.32,20.1,0,239.39,88.39,1373.22,982.94,65.13,10,139.93,BULL,NORMAL,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-27T22:18:06.273Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
294,MT5_Backtest,294,2025.10.16 07:05:01,2025-10-16,07:05:01,Thursday,October,2025-10-15,23:05:01,Wednesday,October,15-093,30-047,1h-024,2h-012,3h-008,4h-006,After Hours,TP_Integrated_EA,5.0.0.3,,MT5,NAS100,M1,buy,in,1,24773.2,10,-3.7,10,295,295,2025-10-15,23:05:02,Wednesday,October,15-093,30-047,1h-024,2h-012,3h-008,4h-006,After Hours,sell,out,24769.5,0,0,,NAS100,Loss,Long,0,-37,-0.04,24769.5,24773.2,83.67,NAS100,60,20.1,524.8,1608.32,0,239.39,88.39,1373.22,982.94,65.13,10,139.93,BULL,NORMAL,450,MANUAL,NAS100,83.67,80,306.97,12371.43,-121.02,0,-1173.02,58.71,4866.44,-2718.64,140.04,0,-1505.16,UNKNOWN,UNKNOWN,400,-3.7,-0.04,-3.7,1,0,1,-0.04,24773.2,24769.5,0,-0.04,0,-3.7,0,1,-0.01,0,0.5,24901,131.5,0.53,47,24762.8,-6.7,-0.03,8,Late,0,29.68,-11846.63,-3493.22,-20,1,1,2025.10.16 07:05,0.016666666666666666,83.67,60,524.8,1608.32,20.1,0,239.39,88.39,1373.22,982.94,65.13,10,139.93,BULL,NORMAL,,PASS,,,,,,,,,,,,,,,,,,,,,"{""score"":85,""missingFields"":[""Exit_Signal_Data""],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-27T22:18:06.274Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
296,MT5_Backtest,296,2025.10.16 09:10:01,2025-10-16,09:10:01,Thursday,October,2025-10-16,01:10:01,Thursday,October,15-005,30-003,1h-002,2h-001,3h-001,4h-001,After Hours,TP_Integrated_EA,5.0.0.3,,MT5,NAS100,M1,buy,in,1,24823.8,10,33,10,297,297,2025-10-16,02:20:00,Thursday,October,15-010,30-005,1h-003,2h-002,3h-001,4h-001,After Hours,sell,out,24856.8,0,0,,NAS100,Win,Long,69,330,0.33,24817.8,24888.1,83.67,NAS100,80,301.07,6347.35,4846.67,0,1568.18,96.18,156.38,2693.92,33.28,0,844.32,BULL,NORMAL,420,MANUAL,NAS100,81,80,295.9,6571.88,1132.99,0,-105.87,81.05,1406.35,-60.49,59.04,20,-138.04,UNKNOWN,UNKNOWN,400,33,0.33,33,15,70,1,0.33,24888.1,24817.8,0.64,-0.06,64.3,-6,11,3,0.13,75205.45,0.5,24927.7,70.9,0.29,49,24817.6,-39.2,-0.16,4,Early,37.9,15.13,-224.54,-1249.98,0,1,1,2025.10.16 09:10,0.016666666666666666,83.67,80,6347.35,4846.67,301.07,0,1568.18,96.18,156.38,2693.92,33.28,0,844.32,BULL,NORMAL,,PASS,1,2025.10.16 10:20,0,86.33,60,-1902.22,-6201.79,-82.22,0,-1046.12,14.38,-2445.73,-542.83,-43.44,0,50.95,BEAR,NORMAL,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION"",""EARLY_EXIT""]}",2025-11-27T22:18:06.274Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
298,MT5_Backtest,298,2025.10.16 10:20:00,2025-10-16,10:20:00,Thursday,October,2025-10-16,02:20:00,Thursday,October,15-010,30-005,1h-003,2h-002,3h-001,4h-001,After Hours,TP_Integrated_EA,5.0.0.3,,MT5,NAS100,M1,sell,in,1,24855.6,10,-2.7,10,299,299,2025-10-16,02:20:03,Thursday,October,15-010,30-005,1h-003,2h-002,3h-001,4h-001,After Hours,buy,out,24858.3,0,0,,NAS100,Loss,Short,0,-27,-0.03,24858.3,24855.6,86.33,NAS100,60,-82.22,-2050.58,-6430.04,0,-1111.33,14.38,-2445.73,-542.83,-43.44,0,50.95,BEAR,NORMAL,390,MANUAL,NAS100,81,80,295.9,6571.88,1132.99,0,-105.87,81.05,1406.35,-60.49,59.04,20,-138.04,UNKNOWN,UNKNOWN,400,-2.7,-0.03,-2.7,1,0,1,-0.03,24855.6,24858.3,0,-0.03,0,-2.7,0,1,-0.01,0,0.5,24817.6,40.7,-0.16,4,24927.7,-69.4,0.28,49,Late,0,-66.67,-8622.47,-3852.08,-20,1,1,2025.10.16 10:20,0,86.33,60,-1902.22,-6201.79,-82.22,0,-1046.12,14.38,-2445.73,-542.83,-43.44,0,50.95,BEAR,NORMAL,,PASS,,,,,,,,,,,,,,,,,,,,,"{""score"":85,""missingFields"":[""Exit_Signal_Data""],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-27T22:18:06.274Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
300,MT5_Backtest,300,2025.10.16 11:30:00,2025-10-16,11:30:00,Thursday,October,2025-10-16,03:30:00,Thursday,October,15-015,30-008,1h-004,2h-002,3h-002,4h-001,After Hours,TP_Integrated_EA,5.0.0.3,,MT5,NAS100,M1,sell,in,1,24861.5,10,-3.2,10,301,301,2025-10-16,03:30:01,Thursday,October,15-015,30-008,1h-004,2h-002,3h-002,4h-001,After Hours,buy,out,24864.7,0,0,,NAS100,Loss,Short,0,-32,-0.03,24864.7,24861.5,86.33,NAS100,60,-78.69,-2161.09,-6666.4,0,-1131.07,14.6,-4181.26,-2382.99,-70.81,10,-181.43,BEAR,NORMAL,390,MANUAL,NAS100,81,60,26.3,2132.38,6919.84,0,1369.44,88.63,4064.92,6419.67,76.73,-10,1628.61,UNKNOWN,UNKNOWN,390,-3.2,-0.03,-3.2,1,0,1,-0.03,24861.5,24864.7,0,-0.03,0,-3.2,0,1,-0.01,0,0.5,24851,13.7,-0.06,2,24930.7,-66,0.27,36,Late,0,-74.03,-4293.47,-8246.19,0,1,1,2025.10.16 11:30,0,86.33,60,-2161.09,-6666.4,-78.69,0,-1131.07,14.6,-4181.26,-2382.99,-70.81,10,-181.43,BEAR,NORMAL,,PASS,,,,,,,,,,,,,,,,,,,,,"{""score"":85,""missingFields"":[""Exit_Signal_Data""],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-27T22:18:06.275Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
302,MT5_Backtest,302,2025.10.16 13:10:01,2025-10-16,13:10:01,Thursday,October,2025-10-16,05:10:01,Thursday,October,15-021,30-011,1h-006,2h-003,3h-002,4h-002,After Hours,TP_Integrated_EA,5.0.0.3,,MT5,NAS100,M1,buy,in,1,24912.3,10,-17.6,10,303,303,2025-10-16,05:50:00,Thursday,October,15-024,30-012,1h-006,2h-003,3h-002,4h-002,After Hours,sell,out,24894.7,0,0,,NAS100,Loss,Long,39,-176.00000000000003,-0.18,24887.7,24917.7,94.33,NAS100,80,351.97,8726.87,1335.36,0,-172.25,81.72,1423.76,-1522.01,31.13,10,-641.79,BULL,NORMAL,400,MANUAL,NAS100,81,60,1022.77,10985.01,-3445.03,0,-1512.99,50.05,2666.63,-985.92,246.28,0,-421.04,UNKNOWN,UNKNOWN,360,-17.6,-0.18,-17.6,9,40,1,-0.18,24917.7,24887.7,0.05,-0.25,5.4,-24.6,5,8,-0.07,0,0.5,25028.1,133.4,0.54,48,24860.2,-34.5,-0.14,41,Late,0,31.67,-2258.13,-1242.87,20,1,1,2025.10.16 13:10,0.016666666666666666,94.33,80,8726.87,1335.36,351.97,0,-172.25,81.72,1423.76,-1522.01,31.13,10,-641.79,BULL,NORMAL,,PASS,1,2025.10.16 13:50,0,83.67,80,-2254.41,-4735.86,-76.69,0,-755.68,17.58,-2249.08,-1966.23,-22.03,-10,-471.56,BEAR,NORMAL,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-27T22:18:06.275Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
304,MT5_Backtest,304,2025.10.16 13:50:01,2025-10-16,13:50:01,Thursday,October,2025-10-16,05:50:01,Thursday,October,15-024,30-012,1h-006,2h-003,3h-002,4h-002,After Hours,TP_Integrated_EA,5.0.0.3,,MT5,NAS100,M1,sell,in,1,24894.7,10,-4.2,10,305,305,2025-10-16,05:50:02,Thursday,October,15-024,30-012,1h-006,2h-003,3h-002,4h-002,After Hours,buy,out,24898.9,0,0,,NAS100,Loss,Short,0,-42.00000000000001,-0.04,24898.9,24894.7,83.67,NAS100,80,-76.69,-2254.41,-4735.86,0,-755.68,17.58,-2249.08,-1966.23,-22.03,-10,-471.56,BEAR,NORMAL,400,MANUAL,NAS100,81,60,1022.77,10985.01,-3445.03,0,-1512.99,50.05,2666.63,-985.92,246.28,0,-421.04,UNKNOWN,UNKNOWN,360,-4.2,-0.04,-4.2,1,0,1,-0.04,24894.7,24898.9,0,-0.04,0,-4.2,0,1,-0.02,0,0.5,24860.2,38.7,-0.16,41,25028.1,-129.2,0.52,48,Late,0,-32.47,-13239.42,-4915.71,20,1,1,2025.10.16 13:50,0.016666666666666666,83.67,80,-2254.41,-4735.86,-76.69,0,-755.68,17.58,-2249.08,-1966.23,-22.03,-10,-471.56,BEAR,NORMAL,,PASS,,,,,,,,,,,,,,,,,,,,,"{""score"":85,""missingFields"":[""Exit_Signal_Data""],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-27T22:18:06.275Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
306,MT5_Backtest,306,2025.10.16 18:50:00,2025-10-16,18:50:00,Thursday,October,2025-10-16,10:50:00,Thursday,October,15-044,30-022,1h-011,2h-006,3h-004,4h-003,Floor Session,TP_Integrated_EA,5.0.0.3,,MT5,NAS100,M1,sell,in,1,24820.7,10,101.9,10,307,307,2025-10-16,11:30:02,Thursday,October,15-047,30-024,1h-012,2h-006,3h-004,4h-003,Floor Session,buy,out,24718.8,0,0,tp 24720.7,NAS100,Win,Short,40,1019.0000000000001,1,24869.9,24721.7,86.33,NAS100,80,-2370.84,-18653.4,-3259.34,0,21.03,25.39,-1799.37,1326.14,-167.51,0,380.34,BEAR,HIGH,350,TP,NAS100,81,100,-666.48,-3596.61,-93.65,0,268.63,41.49,-2078.19,2592,-341.8,10,933.1,UNKNOWN,UNKNOWN,590,101.9,1,101.9,9,40,1,1,24721.7,24869.9,0.99,-0.49,99,-49.2,9,1,0.41,24406.18,0.5,24489.2,229.6,-0.93,26,24813.9,-95.1,0.38,10,Early,127.7,-16.1,-15056.79,278.81,-20,1,1,2025.10.16 18:50,0,86.33,80,-18653.4,-3259.34,-2370.84,0,21.03,25.39,-1799.37,1326.14,-167.51,0,380.34,BEAR,HIGH,,PASS,,,,,,,,,,,,,,,,,,,,,"{""score"":85,""missingFields"":[""Exit_Signal_Data""],""validationFlags"":[""ZONE_TRANSITION"",""EARLY_EXIT""]}",2025-11-27T22:18:06.276Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
308,MT5_Backtest,308,2025.10.16 20:20:00,2025-10-16,20:20:00,Thursday,October,2025-10-16,12:20:00,Thursday,October,15-050,30-025,1h-013,2h-007,3h-005,4h-004,Floor Session,TP_Integrated_EA,5.0.0.3,,MT5,NAS100,M1,buy,in,1.01,24783.6,10,-4.75,10,309,309,2025-10-16,12:20:00,Thursday,October,15-050,30-025,1h-013,2h-007,3h-005,4h-004,Floor Session,sell,out,24778.9,0,0,,NAS100,Loss,Long,0,-47.5,-0.05,24778.9,24783.6,83.67,NAS100,80,2185.22,8756.02,4693.87,0,389.91,96.18,-683.53,-4876.9,30.69,0,-1064.41,BULL,HIGH,340,MANUAL,NAS100,83.67,60,-6.77,-1107.81,-8512.31,0,-2087.33,18.78,-275.2,-3784.84,-71.24,-10,-1121.26,UNKNOWN,UNKNOWN,450,-4.75,-0.05,-4.7,1,0,1,-0.05,24783.6,24778.9,0,-0.05,0,-4.7,0,1,-0.02,0,0.5,24807.4,28.5,0.12,3,24489.2,-289.7,-1.17,16,Late,0,77.41,9863.84,-408.33,20,1,1,2025.10.16 20:20,0,83.67,80,8851.72,4841.09,2184.14,0,431.97,96.18,-683.53,-4876.9,30.69,0,-1064.41,BULL,HIGH,,PASS,,,,,,,,,,,,,,,,,,,,,"{""score"":85,""missingFields"":[""Exit_Signal_Data""],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-27T22:18:06.276Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
310,MT5_Backtest,310,2025.10.16 20:30:00,2025-10-16,20:30:00,Thursday,October,2025-10-16,12:30:00,Thursday,October,15-051,30-026,1h-013,2h-007,3h-005,4h-004,Floor Session,TP_Integrated_EA,5.0.0.3,,MT5,NAS100,M1,buy,in,1.01,24781.6,10,-3.94,10,311,311,2025-10-16,12:30:00,Thursday,October,15-051,30-026,1h-013,2h-007,3h-005,4h-004,Floor Session,sell,out,24777.7,0,0,,NAS100,Loss,Long,0,-39.4,-0.04,24779.4,24781.6,89,NAS100,80,2969.49,8058.67,1444.28,0,-227.72,81.45,707.44,1835.93,572.34,0,951.95,BULL,HIGH,340,MANUAL,NAS100,81,60,127.25,633.37,1958.39,0,1212.34,93.05,-2532.39,3498.1,-295.22,-10,1614.87,UNKNOWN,UNKNOWN,440,-3.94,-0.04,-3.9,1,0,1,-0.04,24781.6,24779.4,0,-0.02,0,-2.2,0,1,-0.02,0,0.5,24807.4,29.7,0.12,1,24489.2,-288.5,-1.16,14,Late,0,-11.6,7425.3,3239.82,20,1,1,2025.10.16 20:30,0,89,80,7978.34,1320.7,2969.49,0,-263.03,81.45,707.44,1835.93,572.34,0,951.95,BULL,HIGH,,PASS,,,,,,,,,,,,,,,,,,,,,"{""score"":85,""missingFields"":[""Exit_Signal_Data""],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-27T22:18:06.276Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
312,MT5_Backtest,312,2025.10.16 20:45:00,2025-10-16,20:45:00,Thursday,October,2025-10-16,12:45:00,Thursday,October,15-052,30-026,1h-013,2h-007,3h-005,4h-004,Floor Session,TP_Integrated_EA,5.0.0.3,,MT5,NAS100,M1,sell,in,1.01,24724.5,10,103.42,10,313,313,2025-10-16,13:07:02,Thursday,October,15-053,30-027,1h-014,2h-007,3h-005,4h-004,Floor Session,buy,out,24622.1,0,0,tp 24624.5,NAS100,Win,Short,22,1034.2,1.01,24739.6,24624.9,83.67,NAS100,60,-203.29,-2379.81,-5681.63,0,-1258.41,13.18,-3034.53,-1716.78,-770.54,-10,-88.02,BEAR,HIGH,380,TP,NAS100,97,80,-628.19,-16154.81,-80.42,0,1081.6,40.22,-2955.39,1714.19,-19.3,-10,805.39,UNKNOWN,UNKNOWN,450,103.42,1.01,102.4,5,22,1,1.01,24624.9,24739.6,1,-0.15,99.6,-15.1,5,1,0.42,23921.49,0.5,24489.2,132.9,-0.54,7,24710.9,-88.8,0.36,38,Early,30.5,-27.04,13775,-79.13,-20,1,1,2025.10.16 20:45,0,83.67,60,-2379.81,-5681.63,-203.29,0,-1258.41,13.18,-3034.53,-1716.78,-770.54,-10,-88.02,BEAR,HIGH,,PASS,,,,,,,,,,,,,,,,,,,,,"{""score"":85,""missingFields"":[""Exit_Signal_Data""],""validationFlags"":[""ZONE_TRANSITION"",""EARLY_EXIT""]}",2025-11-27T22:18:06.277Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
314,MT5_Backtest,314,2025.10.16 21:50:00,2025-10-16,21:50:00,Thursday,October,2025-10-16,13:50:00,Thursday,October,15-056,30-028,1h-014,2h-007,3h-005,4h-004,Floor Session,TP_Integrated_EA,5.0.0.3,,MT5,NAS100,M1,buy,in,1.02,24612.9,10,-1.73,10,315,315,2025-10-16,13:50:00,Thursday,October,15-056,30-028,1h-014,2h-007,3h-005,4h-004,Floor Session,sell,out,24611.2,0,0,,NAS100,Loss,Long,0,-17.299999999999997,-0.02,24610.5,24612.9,83.67,NAS100,80,365.62,6078.08,11652.94,0,1660.81,96.18,6027.35,-984.23,93.66,-10,-1040.7,BULL,NORMAL,350,MANUAL,NAS100,78.33,60,52.98,1027.79,3444.24,0,423.28,90.1,1428.44,4038.38,6.47,-10,1400.55,UNKNOWN,UNKNOWN,440,-1.73,-0.02,-1.7,1,0,1,-0.02,24612.9,24610.5,0,-0.02,0,-2.4,0,1,-0.01,0,0.5,24710.9,99.7,0.41,29,24540.9,-70.3,-0.29,7,Late,0,6.09,5050.29,4598.92,20,1,1,2025.10.16 21:50,0,83.67,80,6078.08,11652.94,365.62,0,1660.81,96.18,6027.35,-984.23,93.66,-10,-1040.7,BULL,NORMAL,,PASS,,,,,,,,,,,,,,,,,,,,,"{""score"":85,""missingFields"":[""Exit_Signal_Data""],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-27T22:18:06.277Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
316,MT5_Backtest,316,2025.10.17 01:25:00,2025-10-17,01:25:00,Friday,October,2025-10-16,17:25:00,Thursday,October,15-070,30-035,1h-018,2h-009,3h-006,4h-005,After Hours,TP_Integrated_EA,5.0.0.3,,MT5,NAS100,M1,sell,in,1.02,24653.6,10,102.1,10,317,317,2025-10-17,00:06:49,Friday,October,15-001,30-001,1h-001,2h-001,3h-001,4h-001,After Hours,buy,out,24553.5,0,0,tp 24553.6,NAS100,Win,Short,401,1020.9999999999999,0.99,24692.5,24555.8,83.67,NAS100,60,-6.77,-1107.81,-8512.31,0,-2087.33,18.78,-2970.91,-4147.25,-199.38,-10,-904.45,BEAR,LOW,450,TP,NAS100,81,80,928.53,4548.61,1288.93,0,359.98,96.05,97.45,3919.18,103.2,10,1551,UNKNOWN,UNKNOWN,400,102.1,0.99,100.1,81,401,1,0.99,24555.8,24692.5,0.98,-0.39,97.8,-38.9,81,33,0.42,24184.62,0.5,24262.6,290.9,-1.18,40,24553.5,0,0,0,Early,190.8,-77.27,-5656.43,-3068.36,-20,1,1,2025.10.17 01:25,0,83.67,60,-1107.81,-8512.31,-6.77,0,-2087.33,18.78,-2970.91,-4147.25,-199.38,-10,-904.45,BEAR,LOW,,PASS,,,,,,,,,,,,,,,,,,,,,"{""score"":85,""missingFields"":[""Exit_Signal_Data""],""validationFlags"":[""ZONE_TRANSITION"",""EARLY_EXIT""]}",2025-11-27T22:18:06.277Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
318,MT5_Backtest,318,2025.10.17 08:40:00,2025-10-17,08:40:00,Friday,October,2025-10-17,00:40:00,Friday,October,15-003,30-002,1h-001,2h-001,3h-001,4h-001,After Hours,TP_Integrated_EA,5.0.0.3,,MT5,NAS100,M1,sell,in,1.03,24475.7,10,-44.6,10,319,319,2025-10-17,01:00:00,Friday,October,15-005,30-003,1h-002,2h-001,3h-001,4h-001,After Hours,buy,out,24519,0,0,,NAS100,Loss,Short,20,-446,-0.43,24531.9,24473.4,86.33,NAS100,80,-353.36,-15081.16,-5177.92,0,-1396.61,16.32,165.78,-2836.65,-33.41,20,-1170.34,BEAR,NORMAL,400,MANUAL,NAS100,78.33,60,20.79,629.39,4387.2,0,1529.18,88.16,-2670.7,-1499.96,-227.54,20,-406.06,UNKNOWN,UNKNOWN,390,-44.6,-0.43,-43.3,5,20,1,-0.43,24473.4,24531.9,0.02,-0.56,2.3,-56.2,1,4,-0.18,0,0.5,24262.6,256.4,-1.05,29,24544.2,-25.2,0.1,2,Late,0,-71.85,-15710.55,2836.47,20,1,1,2025.10.17 08:40,0,86.33,80,-15081.16,-5177.92,-353.36,0,-1396.61,16.32,165.78,-2836.65,-33.41,20,-1170.34,BEAR,NORMAL,,PASS,1,2025.10.17 09:00,0,86.33,80,1408.77,8407.04,37.1,0,1330.42,92.54,5756.85,6015.96,102.77,-10,1364.32,BULL,NORMAL,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-27T22:18:06.278Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
