IN_Deal,Report_Source,IN_Trade_ID,IN_MT_MASTER_DATE_TIME,IN_MT_Date,IN_MT_Time,IN_MT_Day,IN_MT_Month,IN_CST_Date_OP_01,IN_CST_Time_OP_01,IN_CST_Day_OP_01,IN_CST_Month_OP_01,IN_Segment_15M_OP_01,IN_Segment_30M_OP_01,IN_Segment_01H_OP_01,IN_Segment_02H_OP_01,IN_Segment_03H_OP_01,IN_Segment_04H_OP_01,IN_Session_Name_OP_02,Strategy_ID_OP_03,Strategy_Version_ID_OP_03,Optimization_ID_OP_03,Report_Broker_OP_03,Symbol_OP_03,Chart_TF_OP_01,IN_Order_Type_OP_01,IN_Order_Direction,Volume_OP_03,IN_Symbol_Price_OP_03,IN_Balance_OP_01,OUT_Profit_OP_01,OUT_Balance_OP_01,OUT_Trade_ID,OUT_Deal,OUT_CST_Date_OP_03,OUT_CST_Time_OP_03,OUT_CST_Day_OP_03,OUT_CST_Month_OP_03,OUT_Segment_15M_OP_03,OUT_Segment_30M_OP_03,OUT_Segment_01H_OP_03,OUT_Segment_02H_OP_03,OUT_Segment_03H_OP_03,OUT_Segment_04H_OP_03,OUT_Session_Name_OP_03,OUT_Order_Type,OUT_Order_Direction,OUT_Symbol_Price_OP_01,OUT_Commission,OUT_Swap,Trade_Result,Trade_Direction,Trade_Duration_Minutes,Trade_ROI_Percentage,Trade_Risk_Reward_Ratio,Trade_MAE,Trade_MFE,EA_Entry_Quality,EA_Entry_Confluence,EA_Entry_Momentum,EA_Entry_Speed,EA_Entry_Acceleration,EA_Entry_Entropy,EA_Entry_Jerk,EA_Entry_PhysicsScore,EA_Entry_SpeedSlope,EA_Entry_AccelerationSlope,EA_Entry_MomentumSlope,EA_Entry_ConfluenceSlope,EA_Entry_JerkSlope,EA_Entry_Zone,EA_Entry_Regime,EA_Entry_Spread,EA_ExitReason,EA_Exit_Quality,EA_Exit_Confluence,EA_Exit_Momentum,EA_Exit_Speed,EA_Exit_Acceleration,EA_Exit_Entropy,EA_Exit_Jerk,EA_Exit_PhysicsScore,EA_Exit_SpeedSlope,EA_Exit_AccelerationSlope,EA_Exit_MomentumSlope,EA_Exit_ConfluenceSlope,EA_Exit_JerkSlope,EA_Exit_Zone,EA_Exit_Regime,EA_Exit_Spread,EA_Profit,EA_ProfitPercent,EA_Pips,EA_HoldTimeBars,EA_HoldTimeMinutes,EA_RiskPercent,EA_RRatio,EA_MFE,EA_MAE,EA_MFE_Percent,EA_MAE_Percent,EA_MFE_Pips,EA_MAE_Pips,EA_MFE_TimeBars,EA_MAE_TimeBars,EA_MFEUtilization,EA_MAEImpact,EA_ExcursionEfficiency,EA_RunUp_Price,EA_RunUp_Pips,EA_RunUp_Percent,EA_RunUp_TimeBars,EA_RunDown_Price,EA_RunDown_Pips,EA_RunDown_Percent,EA_RunDown_TimeBars,EA_ExitQualityClass,EA_EarlyExitOpportunityCost,EA_PhysicsScoreDecay,EA_SpeedDecay,EA_SpeedSlopeDecay,EA_ConfluenceDecay,EA_ZoneTransitioned,Signal_Entry_Matched,Signal_Entry_Timestamp,Signal_Entry_TimeDelta,Signal_Entry_Quality,Signal_Entry_Confluence,Signal_Entry_Speed,Signal_Entry_Acceleration,Signal_Entry_Momentum,Signal_Entry_Entropy,Signal_Entry_Jerk,Signal_Entry_PhysicsScore,Signal_Entry_SpeedSlope,Signal_Entry_AccelerationSlope,Signal_Entry_MomentumSlope,Signal_Entry_ConfluenceSlope,Signal_Entry_JerkSlope,Signal_Entry_Zone,Signal_Entry_Regime,Signal_Entry_PhysicsPass,Signal_Entry_RejectReason,Signal_Exit_Matched,Signal_Exit_Timestamp,Signal_Exit_TimeDelta,Signal_Exit_Quality,Signal_Exit_Confluence,Signal_Exit_Speed,Signal_Exit_Acceleration,Signal_Exit_Momentum,Signal_Exit_Entropy,Signal_Exit_Jerk,Signal_Exit_PhysicsScore,Signal_Exit_SpeedSlope,Signal_Exit_AccelerationSlope,Signal_Exit_MomentumSlope,Signal_Exit_ConfluenceSlope,Signal_Exit_JerkSlope,Signal_Exit_Zone,Signal_Exit_Regime,Signal_Exit_PhysicsPass,Signal_Exit_RejectReason,DataQuality,ProcessingTimestamp,SourceFiles
430,MT5_Backtest,431,2025.04.10 20:35:00,2025-04-10,20:35:00,Thursday,April,2025-04-10,12:35:00,Thursday,April,15-051,30-026,1h-013,2h-007,3h-005,4h-004,Floor Session,TP_Integrated_EA,4.2.0.1_SLOPE,,MT5,NAS100,M1,buy,in,0.01,18,7.13,1.01,8.14,432,431,2025-04-10,12:43:58,Thursday,April,15-051,30-026,1h-013,2h-007,3h-005,4h-004,Floor Session,sell,out,18,0,0,Win,Long,8,14.165497896213184,2.48,18151.4,18253.9,78.33,100,1262.86,7233.62,9140.21,0,1924.38,98.92,7213.66,12221.02,1764.54,0,3132.95,BULL,NORMAL,0,TP,0,0,912.87,13381.02,4816.51,0,688.81,99.18,1884.67,4736.12,168.42,0,1461.41,UNKNOWN,UNKNOWN,0,1.01,12.41,100.8,2,8,5,2.48,18253.9,18151.4,0.98,-0.05,98,-4.5,2,1,0.01,1797168.32,0.5,18537.2,280.5,1.54,13,18106.7,-150,-0.82,26,Early,179.7,-0.27,-6147.4,5328.99,100,1,1,2025.04.10 20:35,0,78.33,100,7233.62,9140.21,1262.86,0,1924.38,98.92,7213.66,12221.02,1764.54,0,3132.95,BULL,NORMAL,,PASS,1,2025.04.10 20:35,8.966666666666667,78.33,100,7233.62,9140.21,1262.86,0,1924.38,98.92,7213.66,12221.02,1764.54,0,3132.95,BULL,NORMAL,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION"",""EARLY_EXIT""]}",2025-11-23T17:00:25.833Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
432,MT5_Backtest,433,2025.04.10 20:55:00,2025-04-10,20:55:00,Thursday,April,2025-04-10,12:55:00,Thursday,April,15-052,30-026,1h-013,2h-007,3h-005,4h-004,Floor Session,TP_Integrated_EA,4.2.0.1_SLOPE,,MT5,NAS100,M1,buy,in,0.02,18,8.14,-0.43,7.71,434,433,2025-04-10,13:00:11,Thursday,April,15-053,30-027,1h-014,2h-007,3h-005,4h-004,Floor Session,sell,out,18,0,0,Loss,Long,5,-5.282555282555282,-1.12,18306.9,18382.4,89,100,3413.69,21496.88,3339.56,0,-451.22,84.45,1649.06,-4328.82,495.75,0,-1332.23,BULL,NORMAL,0,SL,0,0,-271.03,-9073.19,-5580.14,0,-127.7,16.18,-4582.48,-5733.31,-235.32,0,-1346.72,UNKNOWN,UNKNOWN,0,-0.43,-5.58,-21.3,2,5,5,-1.12,18382.4,18306.9,0.57,-0.18,57.2,-18.3,1,2,0,0,0.5,18537.2,233.3,1.27,9,18106.7,-197.2,-1.08,22,Late,0,68.27,30570.07,6231.54,100,1,1,2025.04.10 20:55,0,89,100,21496.88,3339.56,3413.69,0,-451.22,84.45,1649.06,-4328.82,495.75,0,-1332.23,BULL,NORMAL,,PASS,1,2025.04.10 20:55,5.183333333333334,89,100,21496.88,3339.56,3413.69,0,-451.22,84.45,1649.06,-4328.82,495.75,0,-1332.23,BULL,NORMAL,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-23T17:00:25.833Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
434,MT5_Backtest,435,2025.04.10 21:05:00,2025-04-10,21:05:00,Thursday,April,2025-04-10,13:05:00,Thursday,April,15-053,30-027,1h-014,2h-007,3h-005,4h-004,Floor Session,TP_Integrated_EA,4.2.0.1_SLOPE,,MT5,NAS100,M1,buy,in,0.01,18,7.71,-0.22,7.49,436,435,2025-04-10,13:06:17,Thursday,April,15-053,30-027,1h-014,2h-007,3h-005,4h-004,Floor Session,sell,out,18,0,0,Loss,Long,1,-2.853437094682231,-0.59,18421.4,18459.2,91.67,100,3645.86,26069.82,3625.84,0,-151.06,84.58,2193.43,-535.87,207.32,0,-61.49,BULL,NORMAL,0,SL,0,0,-479.29,-9518.74,-2184.76,0,756.5,31.18,-6992.37,-3707.52,-317.58,0,-383.15,UNKNOWN,UNKNOWN,0,-0.22,-2.94,-21.7,1,1,5,-0.59,18459.2,18421.4,0.18,-0.2,18.3,-19.5,1,1,0,0,0.5,18537.2,118,0.64,8,18106.7,-312.5,-1.7,21,Late,0,53.4,35588.56,9185.8,100,1,1,2025.04.10 21:05,0,91.67,100,26069.82,3625.84,3645.86,0,-151.06,84.58,2193.43,-535.87,207.32,0,-61.49,BULL,NORMAL,,PASS,1,2025.04.10 21:05,1.2833333333333334,91.67,100,26069.82,3625.84,3645.86,0,-151.06,84.58,2193.43,-535.87,207.32,0,-61.49,BULL,NORMAL,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-23T17:00:25.834Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
436,MT5_Backtest,437,2025.04.10 21:25:00,2025-04-10,21:25:00,Thursday,April,2025-04-10,13:25:00,Thursday,April,15-054,30-027,1h-014,2h-007,3h-005,4h-004,Floor Session,TP_Integrated_EA,4.2.0.1_SLOPE,,MT5,NAS100,M1,buy,in,0.01,18,7.49,-0.21,7.28,438,437,2025-04-10,13:25:09,Thursday,April,15-054,30-027,1h-014,2h-007,3h-005,4h-004,Floor Session,sell,out,18,0,0,Loss,Long,0,-2.803738317757009,-0.58,18384.4,18401.2,83.67,100,1708.94,6892.27,9326.67,0,3988.28,99.18,-3616.36,5761.37,-576.32,0,2423.68,BULL,NORMAL,0,SL,0,0,-599.54,-23986.84,3856.88,0,2876.3,56.18,-4509.82,197.14,-126.35,0,190.11,UNKNOWN,UNKNOWN,0,-0.21,-2.88,-20.8,1,0,5,-0.58,18401.2,18384.4,0,-0.17,0,-16.8,0,1,0,0,0.5,18537.2,156.8,0.85,4,18106.7,-273.7,-1.49,17,Late,0,43,30879.11,893.46,100,1,1,2025.04.10 21:25,0,83.67,100,6892.27,9326.67,1708.94,0,3988.28,99.18,-3616.36,5761.37,-576.32,0,2423.68,BULL,NORMAL,,PASS,1,2025.04.10 21:25,0.15,83.67,100,6892.27,9326.67,1708.94,0,3988.28,99.18,-3616.36,5761.37,-576.32,0,2423.68,BULL,NORMAL,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-23T17:00:25.834Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
438,MT5_Backtest,439,2025.04.10 23:35:00,2025-04-10,23:35:00,Thursday,April,2025-04-10,15:35:00,Thursday,April,15-063,30-032,1h-016,2h-008,3h-006,4h-004,After Hours,TP_Integrated_EA,4.2.0.1_SLOPE,,MT5,NAS100,M1,sell,in,0.01,18,7.28,-0.27,7.01,440,439,2025-04-10,15:54:01,Thursday,April,15-064,30-032,1h-016,2h-008,3h-006,4h-004,After Hours,buy,out,18,0,0,Loss,Short,19,-3.708791208791209,-0.77,18356.9,18305.2,78.33,80,-1546.02,-3641.38,-1733.22,0,506.17,30.92,-4608.34,926.46,-749.56,0,1036.1,BEAR,NORMAL,0,SL,0,0,1529.26,10792.15,889.31,0,-175.44,83.92,1140.12,4589.07,128.67,0,1604.63,UNKNOWN,UNKNOWN,0,-0.27,-3.85,-26.6,4,19,5,-0.77,18305.2,18356.9,0.36,-0.16,35.5,-16.2,1,4,0,0,0.5,17934.2,433.1,-2.36,36,18464.7,-97.4,0.53,12,Late,0,-53,-14433.53,-5748.46,80,1,1,2025.04.10 23:35,0,78.33,80,-3641.38,-1733.22,-1546.02,0,506.17,30.92,-4608.34,926.46,-749.56,0,1036.1,BEAR,NORMAL,,PASS,,,,,,,,,,,,,,,,,,,,,"{""score"":85,""missingFields"":[""Exit_Signal_Data""],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-23T17:00:25.834Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
440,MT5_Backtest,441,2025.04.11 01:05:00,2025-04-11,01:05:00,Friday,April,2025-04-10,17:05:00,Thursday,April,15-069,30-035,1h-018,2h-009,3h-006,4h-005,After Hours,TP_Integrated_EA,4.2.0.1_SLOPE,,MT5,NAS100,M1,buy,in,0.01,18,7.01,-0.21,6.8,442,441,2025-04-10,18:01:03,Thursday,April,15-073,30-037,1h-019,2h-010,3h-007,4h-005,After Hours,sell,out,18,0,0,Loss,Long,56,-2.9957203994293864,-0.62,18372.5,18464.7,81,100,1308.56,6893.13,2737.99,0,23.82,93.34,3380.71,1689.59,965.13,0,141.45,BULL,NORMAL,0,SL,0,0,-556.43,-1020.28,-1408.57,0,429.51,30.92,-5199.32,-693.99,-264.92,0,471.31,UNKNOWN,UNKNOWN,0,-0.21,-3.09,-20.7,12,56,5,-0.62,18464.7,18372.5,0.73,-0.2,72.5,-19.7,9,12,0,0,0.5,18402,30.5,0.17,2,17934.2,-437.3,-2.38,22,Late,0,62.42,7913.41,8580.04,100,1,1,2025.04.11 01:05,0,81,100,6893.13,2737.99,1308.56,0,23.82,93.34,3380.71,1689.59,965.13,0,141.45,BULL,NORMAL,,PASS,,,,,,,,,,,,,,,,,,,,,"{""score"":85,""missingFields"":[""Exit_Signal_Data""],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-23T17:00:25.835Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
442,MT5_Backtest,443,2025.04.11 06:25:00,2025-04-11,06:25:00,Friday,April,2025-04-10,22:25:00,Thursday,April,15-090,30-045,1h-023,2h-012,3h-008,4h-006,After Hours,TP_Integrated_EA,4.2.0.1_SLOPE,,MT5,NAS100,M1,buy,in,0.01,18,6.8,-0.21,6.59,444,443,2025-04-10,22:26:03,Thursday,April,15-090,30-045,1h-023,2h-012,3h-008,4h-006,After Hours,sell,out,18,0,0,Loss,Long,1,-3.088235294117647,-0.64,18343.5,18364,86.33,100,1021.49,16236.05,8980.81,0,1588.1,99.32,5023.53,3240.88,412.11,0,399.5,BULL,NORMAL,0,SL,0,0,-956.04,-13421.85,-3696.04,0,-1063.78,16.05,752.22,3114.18,156.42,0,698.52,UNKNOWN,UNKNOWN,0,-0.21,-3.19,-21,1,1,5,-0.64,18364,18343.5,0.06,-0.15,5.8,-14.7,1,1,0,0,0.5,18659,321.8,1.75,33,18303.5,-33.7,-0.18,21,Late,0,83.27,29657.9,4271.31,100,1,1,2025.04.11 06:25,0,86.33,100,16236.05,8980.81,1021.49,0,1588.1,99.32,5023.53,3240.88,412.11,0,399.5,BULL,NORMAL,,PASS,1,2025.04.11 06:25,1.05,86.33,100,16236.05,8980.81,1021.49,0,1588.1,99.32,5023.53,3240.88,412.11,0,399.5,BULL,NORMAL,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-23T17:00:25.835Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
444,MT5_Backtest,445,2025.04.11 09:50:00,2025-04-11,09:50:00,Friday,April,2025-04-11,01:50:00,Friday,April,15-008,30-004,1h-002,2h-001,3h-001,4h-001,After Hours,TP_Integrated_EA,4.2.0.1_SLOPE,,MT5,NAS100,M1,sell,in,0.01,18,6.59,-0.2,6.39,446,445,2025-04-11,01:51:21,Friday,April,15-008,30-004,1h-002,2h-001,3h-001,4h-001,After Hours,buy,out,18,0,0,Loss,Short,1,-3.0349013657056148,-0.63,18576.7,18547.5,83.67,80,-1056.69,-6630.53,-1280.64,0,1317.44,31.18,-2547.77,3136.89,-310.71,0,915.82,BEAR,NORMAL,0,SL,0,0,35.01,71.75,-1701.09,0,607.9,51.1,-3564.65,1765.76,-110.05,0,972.22,UNKNOWN,UNKNOWN,0,-0.2,-3.13,-20,1,1,5,-0.63,18547.5,18576.7,0.1,-0.2,9.7,-19.5,1,1,0,0,0.5,18183,394.2,-2.12,23,18583,-5.8,0.03,1,Good,0,-19.91,-6702.28,1016.88,80,1,1,2025.04.11 09:50,0,83.67,80,-6630.53,-1280.64,-1056.69,0,1317.44,31.18,-2547.77,3136.89,-310.71,0,915.82,BEAR,NORMAL,,PASS,1,2025.04.11 09:50,1.35,83.67,80,-6630.53,-1280.64,-1056.69,0,1317.44,31.18,-2547.77,3136.89,-310.71,0,915.82,BEAR,NORMAL,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-23T17:00:25.835Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
446,MT5_Backtest,447,2025.04.11 12:25:00,2025-04-11,12:25:00,Friday,April,2025-04-11,04:25:00,Friday,April,15-018,30-009,1h-005,2h-003,3h-002,4h-002,After Hours,TP_Integrated_EA,4.2.0.1_SLOPE,,MT5,NAS100,M1,buy,in,0.01,18,6.39,-0.21,6.18,448,447,2025-04-11,04:26:29,Friday,April,15-018,30-009,1h-005,2h-003,3h-002,4h-002,After Hours,sell,out,18,0,0,Loss,Long,1,-3.286384976525822,-0.68,18280.7,18305,83.67,100,1398.33,5081.19,3427.45,0,-46.11,88.23,1177.91,-1821.89,434.87,0,-404.61,BULL,NORMAL,0,SL,0,0,-581.79,-11368.02,8781.72,0,2651.38,56.18,-183.1,3977.85,156.68,0,1054.37,UNKNOWN,UNKNOWN,0,-0.21,-3.4,-21,1,1,5,-0.68,18305,18280.7,0.06,-0.19,5.5,-18.8,1,1,0,0,0.5,18566.5,288,1.58,15,18221.7,-56.8,-0.31,46,Late,0,32.04,16449.21,1361,100,1,1,2025.04.11 12:25,0,83.67,100,5081.19,3427.45,1398.33,0,-46.11,88.23,1177.91,-1821.89,434.87,0,-404.61,BULL,NORMAL,,PASS,1,2025.04.11 12:25,1.4833333333333334,83.67,100,5081.19,3427.45,1398.33,0,-46.11,88.23,1177.91,-1821.89,434.87,0,-404.61,BULL,NORMAL,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-23T17:00:25.836Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
448,MT5_Backtest,449,2025.04.11 12:55:00,2025-04-11,12:55:00,Friday,April,2025-04-11,04:55:00,Friday,April,15-020,30-010,1h-005,2h-003,3h-002,4h-002,After Hours,TP_Integrated_EA,4.2.0.1_SLOPE,,MT5,NAS100,M1,buy,in,0.01,18,6.18,-0.21,5.97,450,449,2025-04-11,05:12:05,Friday,April,15-021,30-011,1h-006,2h-003,3h-002,4h-002,After Hours,sell,out,18,0,0,Loss,Long,17,-3.3980582524271843,-0.7,18448.5,18529.5,89,100,1697.23,22175.08,2495,0,-603.52,84.45,2593.9,62.29,11.12,0,58.73,BULL,NORMAL,0,SL,0,0,-327.71,-43.76,-3642.06,0,-105.66,18.5,-4479.1,-234.03,-190.47,0,1128.55,UNKNOWN,UNKNOWN,0,-0.21,-3.52,-21.3,4,17,5,-0.7,18529.5,18448.5,0.62,-0.2,61.5,-19.5,2,4,0,0,0.5,18566.5,119.8,0.65,6,18221,-225.7,-1.22,41,Late,0,65.95,22218.84,7073.01,100,1,1,2025.04.11 12:55,0,89,100,22175.08,2495,1697.23,0,-603.52,84.45,2593.9,62.29,11.12,0,58.73,BULL,NORMAL,,PASS,,,,,,,,,,,,,,,,,,,,,"{""score"":85,""missingFields"":[""Exit_Signal_Data""],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-23T17:00:25.836Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
450,MT5_Backtest,451,2025.04.11 16:10:00,2025-04-11,16:10:00,Friday,April,2025-04-11,08:10:00,Friday,April,15-033,30-017,1h-009,2h-005,3h-003,4h-003,After Hours,TP_Integrated_EA,4.2.0.1_SLOPE,,MT5,NAS100,M1,sell,in,0.01,18,5.97,-0.2,5.77,452,451,2025-04-11,08:24:16,Friday,April,15-034,30-017,1h-009,2h-005,3h-003,4h-003,After Hours,buy,out,18,0,0,Loss,Short,14,-3.350083752093803,-0.69,18316,18224.2,89,80,-1352.55,-18095.99,-4067.39,0,229.71,31.45,-2384.28,2829.46,-319.39,0,953.29,BEAR,NORMAL,0,SL,0,0,-1195.03,-8621.19,-3252.32,0,827.48,30.78,-5446.3,765.96,-442.4,0,662.23,UNKNOWN,UNKNOWN,0,-0.2,-3.47,-20,3,14,5,-0.69,18224.2,18316,0.76,-0.16,76,-15.8,1,3,0,0,0.5,18136.7,183.5,-1,15,18648.7,-328.5,1.79,43,Late,0,0.67,-9474.8,3062.02,80,1,1,2025.04.11 16:10,0,89,80,-18095.99,-4067.39,-1352.55,0,229.71,31.45,-2384.28,2829.46,-319.39,0,953.29,BEAR,NORMAL,,PASS,,,,,,,,,,,,,,,,,,,,,"{""score"":85,""missingFields"":[""Exit_Signal_Data""],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-23T17:00:25.836Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
452,MT5_Backtest,453,2025.04.11 16:50:00,2025-04-11,16:50:00,Friday,April,2025-04-11,08:50:00,Friday,April,15-036,30-018,1h-009,2h-005,3h-003,4h-003,Opening Bell,TP_Integrated_EA,4.2.0.1_SLOPE,,MT5,NAS100,M1,buy,in,0.01,18,5.77,-0.22,5.55,454,453,2025-04-11,08:50:31,Friday,April,15-036,30-018,1h-009,2h-005,3h-003,4h-003,Opening Bell,sell,out,18,0,0,Loss,Long,0,-3.812824956672444,-0.79,18423,18464.7,86.33,100,1440.62,18281.11,9573.06,0,335.95,99.32,7238.49,-647.25,753.31,0,-838.43,BULL,NORMAL,0,SL,0,0,1548.94,23350.61,1293.28,0,-2053.48,84.18,9013.33,189.96,893.47,0,-1276.51,UNKNOWN,UNKNOWN,0,-0.22,-3.96,-21.8,1,0,5,-0.79,18464.7,18423,0.23,-0.19,22.7,-19,1,1,0,0,0.5,18736.5,316.3,1.72,49,18136.7,-283.5,-1.54,9,Late,0,15.13,-5069.5,-1774.84,100,1,1,2025.04.11 16:50,0,86.33,100,18281.11,9573.06,1440.62,0,335.95,99.32,7238.49,-647.25,753.31,0,-838.43,BULL,NORMAL,,PASS,1,2025.04.11 16:50,0.5166666666666667,86.33,100,18281.11,9573.06,1440.62,0,335.95,99.32,7238.49,-647.25,753.31,0,-838.43,BULL,NORMAL,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-23T17:00:25.837Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
454,MT5_Backtest,455,2025.04.11 18:25:00,2025-04-11,18:25:00,Friday,April,2025-04-11,10:25:00,Friday,April,15-042,30-021,1h-011,2h-006,3h-004,4h-003,Floor Session,TP_Integrated_EA,4.2.0.1_SLOPE,,MT5,NAS100,M1,sell,in,0.01,18,5.55,-0.22,5.33,456,455,2025-04-11,10:25:23,Friday,April,15-042,30-021,1h-011,2h-006,3h-004,4h-003,Floor Session,buy,out,18,0,0,Loss,Short,0,-3.9639639639639643,-0.83,18233.5,18210.2,86.33,80,-3230.41,-10604.01,-1811.3,0,-39.04,20.89,-163.1,2843.28,267.33,0,847.85,BEAR,NORMAL,0,SL,0,0,849.02,5112.51,-5163.74,0,-1752.42,52.92,3332.9,-1321.48,117.75,0,-838.02,UNKNOWN,UNKNOWN,0,-0.22,-4.13,-21.5,1,0,5,-0.83,18210.2,18233.5,0.04,-0.19,4.3,-19,1,1,0,0,0.5,18215.7,20.3,-0.11,1,18736.5,-500.5,2.74,30,Late,0,-32.03,-15716.53,-3496,80,1,1,2025.04.11 18:25,0,86.33,80,-10604.01,-1811.3,-3230.41,0,-39.04,20.89,-163.1,2843.28,267.33,0,847.85,BEAR,NORMAL,,PASS,1,2025.04.11 18:25,0.38333333333333336,86.33,80,-10604.01,-1811.3,-3230.41,0,-39.04,20.89,-163.1,2843.28,267.33,0,847.85,BEAR,NORMAL,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-23T17:00:25.837Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
456,MT5_Backtest,457,2025.04.11 20:50:00,2025-04-11,20:50:00,Friday,April,2025-04-11,12:50:00,Friday,April,15-052,30-026,1h-013,2h-007,3h-005,4h-004,Floor Session,TP_Integrated_EA,4.2.0.1_SLOPE,,MT5,NAS100,M1,buy,in,0.01,18,5.33,-0.2,5.13,458,457,2025-04-11,12:50:08,Friday,April,15-052,30-026,1h-013,2h-007,3h-005,4h-004,Floor Session,sell,out,18,0,0,Loss,Long,0,-3.75234521575985,-0.78,18656.7,18671.5,83.67,100,1203.16,20299.17,9735.98,0,890.92,99.18,9013.33,189.96,893.47,0,-1276.51,BULL,NORMAL,0,SL,0,0,-665.43,-3394.59,-2260.25,0,231.6,31.05,131.05,978.35,161.34,0,-241.72,UNKNOWN,UNKNOWN,0,-0.2,-3.9,-20,1,0,5,-0.78,18671.5,18656.7,0,-0.15,0,-14.8,0,1,0,0,0.5,18998.1,346.6,1.86,38,18579.2,-72.3,-0.39,8,Late,0,68.13,23693.77,8882.29,100,1,1,2025.04.11 20:50,0,83.67,100,20299.17,9735.98,1203.16,0,890.92,99.18,9013.33,189.96,893.47,0,-1276.51,BULL,NORMAL,,PASS,1,2025.04.11 20:50,0.13333333333333333,83.67,100,20299.17,9735.98,1203.16,0,890.92,99.18,9013.33,189.96,893.47,0,-1276.51,BULL,NORMAL,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-23T17:00:25.838Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
