IN_Deal,Report_Source,IN_Trade_ID,IN_MT_MASTER_DATE_TIME,IN_MT_Date,IN_MT_Time,IN_MT_Day,IN_MT_Month,IN_CST_Date_OP_01,IN_CST_Time_OP_01,IN_CST_Day_OP_01,IN_CST_Month_OP_01,IN_Segment_15M_OP_01,IN_Segment_30M_OP_01,IN_Segment_01H_OP_01,IN_Segment_02H_OP_01,IN_Segment_03H_OP_01,IN_Segment_04H_OP_01,IN_Session_Name_OP_02,Strategy_ID_OP_03,Strategy_Version_ID_OP_03,Optimization_ID_OP_03,Report_Broker_OP_03,Symbol_OP_03,Chart_TF_OP_01,IN_Order_Type_OP_01,IN_Order_Direction,Volume_OP_03,IN_Symbol_Price_OP_03,IN_Balance_OP_01,OUT_Profit_OP_01,OUT_Balance_OP_01,OUT_Trade_ID,OUT_Deal,OUT_CST_Date_OP_03,OUT_CST_Time_OP_03,OUT_CST_Day_OP_03,OUT_CST_Month_OP_03,OUT_Segment_15M_OP_03,OUT_Segment_30M_OP_03,OUT_Segment_01H_OP_03,OUT_Segment_02H_OP_03,OUT_Segment_03H_OP_03,OUT_Segment_04H_OP_03,OUT_Session_Name_OP_03,OUT_Order_Type,OUT_Order_Direction,OUT_Symbol_Price_OP_01,OUT_Commission,OUT_Swap,Trade_Result,Trade_Direction,Trade_Duration_Minutes,Trade_ROI_Percentage,Trade_Risk_Reward_Ratio,Trade_MAE,Trade_MFE,EA_Entry_Quality,EA_Entry_Confluence,EA_Entry_Momentum,EA_Entry_Speed,EA_Entry_Acceleration,EA_Entry_Entropy,EA_Entry_Jerk,EA_Entry_PhysicsScore,EA_Entry_SpeedSlope,EA_Entry_AccelerationSlope,EA_Entry_MomentumSlope,EA_Entry_ConfluenceSlope,EA_Entry_JerkSlope,EA_Entry_Zone,EA_Entry_Regime,EA_Entry_Spread,EA_ExitReason,EA_Exit_Quality,EA_Exit_Confluence,EA_Exit_Momentum,EA_Exit_Speed,EA_Exit_Acceleration,EA_Exit_Entropy,EA_Exit_Jerk,EA_Exit_PhysicsScore,EA_Exit_SpeedSlope,EA_Exit_AccelerationSlope,EA_Exit_MomentumSlope,EA_Exit_ConfluenceSlope,EA_Exit_JerkSlope,EA_Exit_Zone,EA_Exit_Regime,EA_Exit_Spread,EA_Profit,EA_ProfitPercent,EA_Pips,EA_HoldTimeBars,EA_HoldTimeMinutes,EA_RiskPercent,EA_RRatio,EA_MFE,EA_MAE,EA_MFE_Percent,EA_MAE_Percent,EA_MFE_Pips,EA_MAE_Pips,EA_MFE_TimeBars,EA_MAE_TimeBars,EA_MFEUtilization,EA_MAEImpact,EA_ExcursionEfficiency,EA_RunUp_Price,EA_RunUp_Pips,EA_RunUp_Percent,EA_RunUp_TimeBars,EA_RunDown_Price,EA_RunDown_Pips,EA_RunDown_Percent,EA_RunDown_TimeBars,EA_ExitQualityClass,EA_EarlyExitOpportunityCost,EA_PhysicsScoreDecay,EA_SpeedDecay,EA_SpeedSlopeDecay,EA_ConfluenceDecay,EA_ZoneTransitioned,Signal_Entry_Matched,Signal_Entry_Timestamp,Signal_Entry_TimeDelta,Signal_Entry_Quality,Signal_Entry_Confluence,Signal_Entry_Speed,Signal_Entry_Acceleration,Signal_Entry_Momentum,Signal_Entry_Entropy,Signal_Entry_Jerk,Signal_Entry_PhysicsScore,Signal_Entry_SpeedSlope,Signal_Entry_AccelerationSlope,Signal_Entry_MomentumSlope,Signal_Entry_ConfluenceSlope,Signal_Entry_JerkSlope,Signal_Entry_Zone,Signal_Entry_Regime,Signal_Entry_PhysicsPass,Signal_Entry_RejectReason,Signal_Exit_Matched,Signal_Exit_Timestamp,Signal_Exit_TimeDelta,Signal_Exit_Quality,Signal_Exit_Confluence,Signal_Exit_Speed,Signal_Exit_Acceleration,Signal_Exit_Momentum,Signal_Exit_Entropy,Signal_Exit_Jerk,Signal_Exit_PhysicsScore,Signal_Exit_SpeedSlope,Signal_Exit_AccelerationSlope,Signal_Exit_MomentumSlope,Signal_Exit_ConfluenceSlope,Signal_Exit_JerkSlope,Signal_Exit_Zone,Signal_Exit_Regime,Signal_Exit_PhysicsPass,Signal_Exit_RejectReason,DataQuality,ProcessingTimestamp,SourceFiles
22,MT5_Backtest,22,2025.11.17 03:09:00,2025-11-17,03:09:00,Monday,November,2025-11-16,19:09:00,Sunday,November,15-077,30-039,1h-020,2h-010,3h-007,4h-005,After Hours,TP_Integrated_EA,4.2.0.0_SLOPE,,MT5,NAS100,M1,buy,in,5.19,25,693.06,78.37,771.43,23,23,2025-11-16,19:13:02,Sunday,November,15-077,30-039,1h-020,2h-010,3h-007,4h-005,After Hours,sell,out,25,0,0,Win,Long,4,11.307823276484,0.34,25158.9,25191.6,81,80,17.38,542.82,2093.06,0,117.39,91.09,3194.78,1894.86,37.73,0,240.69,BULL,NORMAL,0,TP,0,0,-47.97,-2037.5,975.8,0,93.92,54.92,63.99,-544.45,-6.61,0,-106.87,UNKNOWN,UNKNOWN,0,78.37,10.16,15.1,5,4,30,0.34,25191.6,25158.9,0.15,-0.18,14.8,-17.9,4,1,0.31,32102.72,0.5,25204.4,12.5,0.05,10,25146.5,-45.4,-0.18,47,Early,-2.6,36.18,2580.32,3130.79,80,1,1,2025.11.17 03:09,0,81,80,542.82,2093.06,17.38,0,117.39,91.09,3194.78,1894.86,37.73,0,240.69,BULL,NORMAL,,PASS,1,2025.11.17 03:13,0.03333333333333333,89,100,6472.3,3529.3,213.13,0,459.12,99.45,1580.15,1418.75,57.24,0,486.12,BULL,NORMAL,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION"",""EARLY_EXIT""]}",2025-11-22T23:52:51.496Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
24,MT5_Backtest,24,2025.11.17 03:52:00,2025-11-17,03:52:00,Monday,November,2025-11-16,19:52:00,Sunday,November,15-080,30-040,1h-020,2h-010,3h-007,4h-005,After Hours,TP_Integrated_EA,4.2.0.0_SLOPE,,MT5,NAS100,M1,sell,in,5.78,25,771.43,89.59,861.02,25,25,2025-11-16,19:55:52,Sunday,November,15-080,30-040,1h-020,2h-010,3h-007,4h-005,After Hours,buy,out,25,0,0,Win,Short,3,11.613497012042572,0.35,25175.5,25152,81,80,-174.42,-3736.26,-2493.35,0,-738.11,16.05,-322.16,819.6,-40.78,0,421.54,BEAR,NORMAL,0,TP,0,0,-25.91,-334.57,-1888.46,0,-289.22,16.96,-1989.34,-2352.36,-32.43,0,-463.95,UNKNOWN,UNKNOWN,0,89.59,10.41,15.5,4,3,30,0.35,25152,25175.5,0.15,-0.09,14.9,-8.6,4,1,0.36,28100.79,0.5,25146.5,4.9,-0.02,5,25194.8,-43.4,0.17,13,Good,0,-0.91,-3401.69,1667.19,80,1,1,2025.11.17 03:52,0,81,80,-3736.26,-2493.35,-174.42,0,-738.11,16.05,-322.16,819.6,-40.78,0,421.54,BEAR,NORMAL,,PASS,1,2025.11.17 03:52,3.8666666666666667,81,80,-3736.26,-2493.35,-174.42,0,-738.11,16.05,-322.16,819.6,-40.78,0,421.54,BEAR,NORMAL,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-22T23:52:51.497Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
26,MT5_Backtest,26,2025.11.17 06:17:00,2025-11-17,06:17:00,Monday,November,2025-11-16,22:17:00,Sunday,November,15-090,30-045,1h-023,2h-012,3h-008,4h-006,After Hours,TP_Integrated_EA,4.2.0.0_SLOPE,,MT5,NAS100,M1,buy,in,6.45,25,861.02,-89.01,772.01,27,27,2025-11-16,23:14:00,Sunday,November,15-093,30-047,1h-024,2h-012,3h-008,4h-006,After Hours,sell,out,25,0,0,Loss,Long,57,-10.337738960767464,-0.38,25213.2,25234.9,81,100,104.9,3809.05,950.06,0,52.65,95.5,1527.69,2691.9,31.35,0,823.24,BULL,NORMAL,0,MANUAL,0,0,-26,-71.36,1323.03,0,77.18,62.06,899,-2219.88,10.21,0,-939.45,UNKNOWN,UNKNOWN,0,-89.01,-11.53,-13.8,58,57,30,-0.38,25234.9,25213.2,0.05,-0.17,4.9,-16.8,51,2,-0.35,0,0.5,25232.6,16.4,0.07,3,25190.7,-25.5,-0.1,46,Late,0,33.43,3880.41,628.69,100,1,1,2025.11.17 06:17,0,81,100,3809.05,950.06,104.9,0,52.65,95.5,1527.69,2691.9,31.35,0,823.24,BULL,NORMAL,,PASS,,,,,,,,,,,,,,,,,,,,,"{""score"":85,""missingFields"":[""Exit_Signal_Data""],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-22T23:52:51.497Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
28,MT5_Backtest,28,2025.11.17 07:14:00,2025-11-17,07:14:00,Monday,November,2025-11-16,23:14:00,Sunday,November,15-093,30-047,1h-024,2h-012,3h-008,4h-006,After Hours,TP_Integrated_EA,4.2.0.0_SLOPE,,MT5,NAS100,M1,sell,in,5.79,25,772.01,90.32,862.33,29,29,2025-11-16,23:56:47,Sunday,November,15-096,30-048,1h-024,2h-012,3h-008,4h-006,After Hours,buy,out,25,0,0,Win,Short,42,11.699330319555445,0.35,25237.3,25201.4,81,80,-92.43,-4349.29,-1279.99,0,-350.46,16.5,916.8,-421.36,20.57,0,-402.76,BEAR,NORMAL,0,TP,0,0,-94.8,-2108.58,2281.03,0,541.85,56.36,-292.24,377.99,-14.41,0,135.32,UNKNOWN,UNKNOWN,0,90.32,10.47,15.6,43,42,30,0.35,25201.4,25237.3,0.15,-0.21,14.8,-21.1,43,3,0.36,27942.09,0.5,25181.2,19.4,-0.08,45,25219.4,-18.8,0.07,28,Early,3.8,-39.86,-2240.71,1209.03,80,1,1,2025.11.17 07:14,0,81,80,-4349.29,-1279.99,-92.43,0,-350.46,16.5,916.8,-421.36,20.57,0,-402.76,BEAR,NORMAL,,PASS,,,,,,,,,,,,,,,,,,,,,"{""score"":85,""missingFields"":[""Exit_Signal_Data""],""validationFlags"":[""ZONE_TRANSITION"",""EARLY_EXIT""]}",2025-11-22T23:52:51.497Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
30,MT5_Backtest,30,2025.11.17 07:57:01,2025-11-17,07:57:01,Monday,November,2025-11-16,23:57:01,Sunday,November,15-096,30-048,1h-024,2h-012,3h-008,4h-006,After Hours,TP_Integrated_EA,4.2.0.0_SLOPE,,MT5,NAS100,M1,sell,in,6.46,25,862.33,-167.96,694.37,31,31,2025-11-17,00:23:00,Monday,November,15-002,30-001,1h-001,2h-001,3h-001,4h-001,After Hours,buy,out,25,0,0,Loss,Short,25,-19.47746222443844,-0.81,25223,25192.2,81,80,-94.02,-5215.97,-291.97,0,79.62,29.88,201.76,-188.67,24.79,0,-216.43,BEAR,NORMAL,0,MANUAL,0,0,211.32,10599.65,391.6,0,-383.27,84.18,1123.11,249.13,12.26,0,110.26,UNKNOWN,UNKNOWN,0,-167.96,-24.19,-26,27,26,30,-0.81,25192.2,25223,0.04,-0.27,3.5,-27.3,15,26,-0.67,0,0.5,25178.3,43.4,-0.17,33,25223.7,-2,0.01,50,Good,0,-54.3,-15815.62,-921.35,80,1,1,2025.11.17 07:57,0.016666666666666666,81,80,-5215.97,-291.97,-94.02,0,79.62,29.88,201.76,-188.67,24.79,0,-216.43,BEAR,NORMAL,,PASS,,,,,,,,,,,,,,,,,,,,,"{""score"":85,""missingFields"":[""Exit_Signal_Data""],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-22T23:52:51.498Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
32,MT5_Backtest,32,2025.11.17 08:23:01,2025-11-17,08:23:01,Monday,November,2025-11-17,00:23:01,Monday,November,15-002,30-001,1h-001,2h-001,3h-001,4h-001,After Hours,TP_Integrated_EA,4.2.0.0_SLOPE,,MT5,NAS100,M1,buy,in,5.2,25,694.37,-64.48,629.89,33,33,2025-11-17,00:26:00,Monday,November,15-002,30-001,1h-001,2h-001,3h-001,4h-001,After Hours,sell,out,25,0,0,Loss,Long,2,-9.286115471578555,-0.34,25206.2,25221.7,89,100,143.06,6556.45,216.58,0,-146.99,84.45,-851.6,-1885.35,-52.61,0,-427.55,BULL,NORMAL,0,MANUAL,0,0,140.68,9857.92,-1254.58,0,-608.8,53.05,638.43,2272.18,29.97,0,895.97,UNKNOWN,UNKNOWN,0,-64.48,-10.24,-12.4,4,2,30,-0.34,25221.7,25206.2,0,-0.16,0,-15.5,0,3,-0.26,0,0.5,25237.4,28.1,0.11,49,25178.3,-31,-0.12,30,Late,0,31.4,-3301.47,-1490.04,100,1,1,2025.11.17 08:23,0.016666666666666666,89,100,6556.45,216.58,143.06,0,-146.99,84.45,-851.6,-1885.35,-52.61,0,-427.55,BULL,NORMAL,,PASS,1,2025.11.17 08:23,3,89,100,6556.45,216.58,143.06,0,-146.99,84.45,-851.6,-1885.35,-52.61,0,-427.55,BULL,NORMAL,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-22T23:52:51.498Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
34,MT5_Backtest,34,2025.11.17 08:26:00,2025-11-17,08:26:00,Monday,November,2025-11-17,00:26:00,Monday,November,15-002,30-001,1h-001,2h-001,3h-001,4h-001,After Hours,TP_Integrated_EA,4.2.0.0_SLOPE,,MT5,NAS100,M1,sell,in,4.72,25,629.89,-41.54,588.35,35,35,2025-11-17,00:28:00,Monday,November,15-002,30-001,1h-001,2h-001,3h-001,4h-001,After Hours,buy,out,25,0,0,Loss,Short,2,-6.594802267062503,-0.24,25218.7,25209.3,83.67,60,-18.34,-788.55,-2880.1,0,-336.97,18.08,-2363.43,865.39,-19.92,0,655.81,BEAR,NORMAL,0,MANUAL,0,0,162.79,10116.03,-1595.8,0,-637.72,53.18,173.31,-546.18,19.14,0,-148.81,UNKNOWN,UNKNOWN,0,-41.54,-7.06,-8.8,3,2,30,-0.24,25209.3,25218.7,0,-0.09,0,-9.4,0,2,-0.16,0,0.5,25178.3,39.8,-0.16,28,25241.9,-23.8,0.09,48,Late,0,-35.1,-10904.58,-2536.75,60,1,1,2025.11.17 08:26,0,83.67,60,-788.55,-2880.1,-18.34,0,-336.97,18.08,-2363.43,865.39,-19.92,0,655.81,BEAR,NORMAL,,PASS,1,2025.11.17 08:26,2,83.67,60,-788.55,-2880.1,-18.34,0,-336.97,18.08,-2363.43,865.39,-19.92,0,655.81,BEAR,NORMAL,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-22T23:52:51.499Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
36,MT5_Backtest,36,2025.11.17 08:28:00,2025-11-17,08:28:00,Monday,November,2025-11-17,00:28:00,Monday,November,15-002,30-001,1h-001,2h-001,3h-001,4h-001,After Hours,TP_Integrated_EA,4.2.0.0_SLOPE,,MT5,NAS100,M1,buy,in,4.41,25,588.35,-41.45,546.9,37,37,2025-11-17,00:32:00,Monday,November,15-003,30-002,1h-001,2h-001,3h-001,4h-001,After Hours,sell,out,25,0,0,Loss,Long,4,-7.045126200390923,-0.25,25207.8,25219.2,81,80,8.76,809.27,2718.07,0,1222.87,90.54,-425.56,1830.58,-50.94,0,587.07,BULL,NORMAL,0,MANUAL,0,0,170.12,9266.88,165.26,0,111.44,97.28,-934.67,-54.77,-30.25,0,111.88,UNKNOWN,UNKNOWN,0,-41.45,-7.58,-9.4,5,4,30,-0.25,25219.2,25207.8,0,-0.11,0,-11.4,0,4,-0.16,0,0.5,25254.1,44.3,0.18,48,25178.3,-31.5,-0.12,24,Late,0,-6.74,-8457.61,509.12,80,1,1,2025.11.17 08:28,0,81,80,522.4,2276.72,8.21,0,1096.77,90.54,-425.56,1830.58,-50.94,0,587.07,BULL,NORMAL,,PASS,1,2025.11.17 08:28,4,81,80,522.4,2276.72,8.21,0,1096.77,90.54,-425.56,1830.58,-50.94,0,587.07,BULL,NORMAL,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-22T23:52:51.499Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
38,MT5_Backtest,38,2025.11.17 08:32:00,2025-11-17,08:32:00,Monday,November,2025-11-17,00:32:00,Monday,November,15-003,30-002,1h-001,2h-001,3h-001,4h-001,After Hours,TP_Integrated_EA,4.2.0.0_SLOPE,,MT5,NAS100,M1,sell,in,4.1,25,546.9,63.14,610.04,39,39,2025-11-17,00:40:40,Monday,November,15-003,30-002,1h-001,2h-001,3h-001,4h-001,After Hours,buy,out,25,0,0,Win,Short,8,11.545072225269703,0.35,25212.4,25194.9,86.33,80,-37.43,-641.3,-937.23,0,-125.6,20.07,-1293.57,-3019.26,-73.56,0,-968.91,BEAR,NORMAL,0,TP,0,0,59.45,4837.57,-2950.79,0,-474.51,50.62,-1221.17,-1669.17,-39.66,0,-443.44,UNKNOWN,UNKNOWN,0,63.14,10.35,15.4,9,8,30,0.35,25194.9,25212.4,0.15,-0.03,14.9,-2.6,9,1,0.25,39930.95,0.5,25178.3,16.1,-0.06,16,25274.6,-80.2,0.32,45,Early,0.7,-30.55,-5478.87,-72.4,80,1,1,2025.11.17 08:32,0,86.33,80,-641.3,-937.23,-37.43,0,-125.6,20.07,-1293.57,-3019.26,-73.56,0,-968.91,BEAR,NORMAL,,PASS,1,2025.11.17 08:32,8.666666666666666,86.33,80,-641.3,-937.23,-37.43,0,-125.6,20.07,-1293.57,-3019.26,-73.56,0,-968.91,BEAR,NORMAL,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION"",""EARLY_EXIT""]}",2025-11-22T23:52:51.499Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
40,MT5_Backtest,40,2025.11.17 08:41:00,2025-11-17,08:41:00,Monday,November,2025-11-17,00:41:00,Monday,November,15-003,30-002,1h-001,2h-001,3h-001,4h-001,After Hours,TP_Integrated_EA,4.2.0.0_SLOPE,,MT5,NAS100,M1,sell,in,4.57,25,610.04,-32.9,577.14,41,41,2025-11-17,01:02:00,Monday,November,15-005,30-003,1h-002,2h-001,3h-001,4h-001,After Hours,buy,out,25,0,0,Loss,Short,21,-5.393088977771949,-0.19,25201.4,25182.4,86.33,80,-153.03,-3984.31,-1151.96,0,-359.19,16.32,-550.81,-44.71,-32.9,0,134.53,BEAR,NORMAL,0,MANUAL,0,0,63.77,1215.24,1467.25,0,344.66,96.61,-410.95,990.73,-53.18,0,424.59,UNKNOWN,UNKNOWN,0,-32.9,-5.7,-7.2,22,21,30,-0.19,25182.4,25201.4,0.1,-0.09,9.6,-9.4,15,4,-0.13,0,0.5,25180.6,18.6,-0.07,2,25276,-76.8,0.3,30,Late,0,-80.29,-5199.54,-139.86,80,1,1,2025.11.17 08:41,0,86.33,80,-3984.31,-1151.96,-153.03,0,-359.19,16.32,-550.81,-44.71,-32.9,0,134.53,BEAR,NORMAL,,PASS,,,,,,,,,,,,,,,,,,,,,"{""score"":85,""missingFields"":[""Exit_Signal_Data""],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-22T23:52:51.500Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
42,MT5_Backtest,42,2025.11.17 09:02:00,2025-11-17,09:02:00,Monday,November,2025-11-17,01:02:00,Monday,November,15-005,30-003,1h-002,2h-001,3h-001,4h-001,After Hours,TP_Integrated_EA,4.2.0.0_SLOPE,,MT5,NAS100,M1,buy,in,4.32,25,577.14,68.26,645.4,43,43,2025-11-17,01:10:33,Monday,November,15-005,30-003,1h-002,2h-001,3h-001,4h-001,After Hours,sell,out,25,0,0,Win,Long,8,11.827286273694424,0.35,25180.6,25213.8,83.67,100,135.77,3179.62,195.62,0,-277.23,83.88,1327.96,2486.69,44.52,0,854.34,BULL,NORMAL,0,TP,0,0,-63.73,-979.39,-832.15,0,-72,20.06,-877.12,-1486.7,-20.81,0,-453.9,UNKNOWN,UNKNOWN,0,68.26,10.58,15.8,9,8,30,0.35,25213.8,25180.6,0.15,-0.19,14.6,-18.6,9,2,0.27,36889.25,0.5,25276,61,0.24,22,25213.2,-1.8,-0.01,1,Early,45.2,63.82,4159.02,2205.08,100,1,1,2025.11.17 09:02,0,83.67,100,3179.62,195.62,135.77,0,-277.23,83.88,1327.96,2486.69,44.52,0,854.34,BULL,NORMAL,,PASS,1,2025.11.17 09:02,8.55,83.67,100,3179.62,195.62,135.77,0,-277.23,83.88,1327.96,2486.69,44.52,0,854.34,BULL,NORMAL,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION"",""EARLY_EXIT""]}",2025-11-22T23:52:51.500Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
44,MT5_Backtest,44,2025.11.17 09:12:00,2025-11-17,09:12:00,Monday,November,2025-11-17,01:12:00,Monday,November,15-005,30-003,1h-002,2h-001,3h-001,4h-001,After Hours,TP_Integrated_EA,4.2.0.0_SLOPE,,MT5,NAS100,M1,buy,in,4.84,25,645.4,72.6,718,45,45,2025-11-17,01:18:24,Monday,November,15-006,30-003,1h-002,2h-001,3h-001,4h-001,After Hours,sell,out,25,0,0,Win,Long,6,11.248837929965912,0.34,25216.3,25241.9,83.67,100,211.32,10599.65,391.6,0,-383.27,84.18,1027.12,-147.68,8.87,0,-34.62,BULL,NORMAL,0,TP,0,0,74.88,6272.81,-2190.56,0,-1329.2,51.14,2111.71,-6526.02,62.8,0,-2578.58,UNKNOWN,UNKNOWN,0,72.6,10.11,15,7,6,30,0.34,25241.9,25216.3,0.14,-0.12,13.8,-11.8,4,1,0.29,34733.2,0.5,25285.4,42.3,0.17,48,25240.6,-2.5,-0.01,1,Early,27.3,33.04,4326.84,-1084.59,100,1,1,2025.11.17 09:12,0,83.67,100,10599.65,391.6,211.32,0,-383.27,84.18,1027.12,-147.68,8.87,0,-34.62,BULL,NORMAL,,PASS,1,2025.11.17 09:16,2.4,83.67,100,11691.82,1300.17,229.34,0,170.89,99.18,173.31,-546.18,19.14,0,-148.81,BULL,NORMAL,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION"",""EARLY_EXIT""]}",2025-11-22T23:52:51.500Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
46,MT5_Backtest,46,2025.11.17 09:21:00,2025-11-17,09:21:00,Monday,November,2025-11-17,01:21:00,Monday,November,15-006,30-003,1h-002,2h-001,3h-001,4h-001,After Hours,TP_Integrated_EA,4.2.0.0_SLOPE,,MT5,NAS100,M1,buy,in,5.38,25,718,81.24,799.24,47,47,2025-11-17,01:24:34,Monday,November,15-006,30-003,1h-002,2h-001,3h-001,4h-001,After Hours,sell,out,25,0,0,Win,Long,3,11.314763231197771,0.34,25250.8,25271.1,94.33,100,170.12,9266.88,165.26,0,111.44,97.28,466.56,2155.75,56.34,0,711.49,BULL,NORMAL,0,TP,0,0,156.88,1802.33,1085.36,0,497.64,98.52,-1354.41,-1207.97,-4.65,0,-349.92,UNKNOWN,UNKNOWN,0,81.24,10.16,15.1,4,3,30,0.34,25271.1,25250.8,0.15,-0.05,14.9,-5.4,4,1,0.32,31081.73,0.5,25287.7,16.4,0.06,45,25250.4,-20.9,-0.08,37,Early,1.3,-1.23,7464.55,1820.98,100,1,1,2025.11.17 09:21,0,94.33,100,9266.88,165.26,170.12,0,111.44,97.28,466.56,2155.75,56.34,0,711.49,BULL,NORMAL,,PASS,1,2025.11.17 09:21,3.566666666666667,94.33,100,9266.88,165.26,170.12,0,111.44,97.28,466.56,2155.75,56.34,0,711.49,BULL,NORMAL,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION"",""EARLY_EXIT""]}",2025-11-22T23:52:51.501Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
48,MT5_Backtest,48,2025.11.17 11:45:00,2025-11-17,11:45:00,Monday,November,2025-11-17,03:45:00,Monday,November,15-016,30-008,1h-004,2h-002,3h-002,4h-001,After Hours,TP_Integrated_EA,4.2.0.0_SLOPE,,MT5,NAS100,M1,buy,in,5.99,25,799.24,-82.06,717.18,49,49,2025-11-17,03:55:00,Monday,November,15-016,30-008,1h-004,2h-002,3h-002,4h-001,After Hours,sell,out,25,0,0,Loss,Long,10,-10.267253891196637,-0.38,25220.2,25244.2,83.67,100,232.6,1989.2,815.9,0,-317.28,84.18,128.49,-469.96,57.23,0,88.61,BULL,NORMAL,0,MANUAL,0,0,-179.95,-7577.63,855.83,0,1022.59,56.18,-2208.81,2535.5,-73.31,0,1126.94,UNKNOWN,UNKNOWN,0,-82.06,-11.44,-13.7,11,10,30,-0.38,25244.2,25220.2,0.01,-0.23,1.1,-22.9,4,10,-0.33,0,0.5,25238.9,9.5,0.04,19,25152.4,-77,-0.31,37,Late,0,28,9566.83,2337.3,100,1,1,2025.11.17 11:45,0,83.67,100,1989.2,815.9,232.6,0,-317.28,84.18,128.49,-469.96,57.23,0,88.61,BULL,NORMAL,,PASS,1,2025.11.17 11:47,8,83.67,100,1359.71,605.81,209.09,0,-16.99,90.41,-1296.35,-3230.42,-67.84,0,-866.62,BULL,NORMAL,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-22T23:52:51.501Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
