IN_Deal,Report_Source,IN_Trade_ID,IN_MT_MASTER_DATE_TIME,IN_MT_Date,IN_MT_Time,IN_MT_Day,IN_MT_Month,IN_CST_Date_OP_01,IN_CST_Time_OP_01,IN_CST_Day_OP_01,IN_CST_Month_OP_01,IN_Segment_15M_OP_01,IN_Segment_30M_OP_01,IN_Segment_01H_OP_01,IN_Segment_02H_OP_01,IN_Segment_03H_OP_01,IN_Segment_04H_OP_01,IN_Session_Name_OP_02,Strategy_ID_OP_03,Strategy_Version_ID_OP_03,Optimization_ID_OP_03,Report_Broker_OP_03,Symbol_OP_03,Chart_TF_OP_01,IN_Order_Type_OP_01,IN_Order_Direction,Volume_OP_03,IN_Symbol_Price_OP_03,IN_Balance_OP_01,OUT_Profit_OP_01,OUT_Balance_OP_01,OUT_Trade_ID,OUT_Deal,OUT_CST_Date_OP_03,OUT_CST_Time_OP_03,OUT_CST_Day_OP_03,OUT_CST_Month_OP_03,OUT_Segment_15M_OP_03,OUT_Segment_30M_OP_03,OUT_Segment_01H_OP_03,OUT_Segment_02H_OP_03,OUT_Segment_03H_OP_03,OUT_Segment_04H_OP_03,OUT_Session_Name_OP_03,OUT_Order_Type,OUT_Order_Direction,OUT_Symbol_Price_OP_01,OUT_Commission,OUT_Swap,OUT_Comment,OUT_Symbol,Trade_Result,Trade_Direction,Trade_Duration_Minutes,Trade_ROI_Percentage,Trade_Risk_Reward_Ratio,Trade_MAE,Trade_MFE,EA_Entry_Quality,EA_Entry_Symbol,EA_Entry_Confluence,EA_Entry_Momentum,EA_Entry_Speed,EA_Entry_Acceleration,EA_Entry_Entropy,EA_Entry_Jerk,EA_Entry_PhysicsScore,EA_Entry_SpeedSlope,EA_Entry_AccelerationSlope,EA_Entry_MomentumSlope,EA_Entry_ConfluenceSlope,EA_Entry_JerkSlope,EA_Entry_Zone,EA_Entry_Regime,EA_Entry_Spread,EA_ExitReason,EA_Exit_Symbol,EA_Exit_Quality,EA_Exit_Confluence,EA_Exit_Momentum,EA_Exit_Speed,EA_Exit_Acceleration,EA_Exit_Entropy,EA_Exit_Jerk,EA_Exit_PhysicsScore,EA_Exit_SpeedSlope,EA_Exit_AccelerationSlope,EA_Exit_MomentumSlope,EA_Exit_ConfluenceSlope,EA_Exit_JerkSlope,EA_Exit_Zone,EA_Exit_Regime,EA_Exit_Spread,EA_Profit,EA_ProfitPercent,EA_Pips,EA_HoldTimeBars,EA_HoldTimeMinutes,EA_RiskPercent,EA_RRatio,EA_MFE,EA_MAE,EA_MFE_Percent,EA_MAE_Percent,EA_MFE_Pips,EA_MAE_Pips,EA_MFE_TimeBars,EA_MAE_TimeBars,EA_MFEUtilization,EA_MAEImpact,EA_ExcursionEfficiency,EA_RunUp_Price,EA_RunUp_Pips,EA_RunUp_Percent,EA_RunUp_TimeBars,EA_RunDown_Price,EA_RunDown_Pips,EA_RunDown_Percent,EA_RunDown_TimeBars,EA_ExitQualityClass,EA_EarlyExitOpportunityCost,EA_PhysicsScoreDecay,EA_SpeedDecay,EA_SpeedSlopeDecay,EA_ConfluenceDecay,EA_ZoneTransitioned,Signal_Entry_Matched,Signal_Entry_Timestamp,Signal_Entry_TimeDelta,Signal_Entry_Quality,Signal_Entry_Confluence,Signal_Entry_Speed,Signal_Entry_Acceleration,Signal_Entry_Momentum,Signal_Entry_Entropy,Signal_Entry_Jerk,Signal_Entry_PhysicsScore,Signal_Entry_SpeedSlope,Signal_Entry_AccelerationSlope,Signal_Entry_MomentumSlope,Signal_Entry_ConfluenceSlope,Signal_Entry_JerkSlope,Signal_Entry_Zone,Signal_Entry_Regime,Signal_Entry_PhysicsPass,Signal_Entry_RejectReason,Signal_Exit_Matched,Signal_Exit_Timestamp,Signal_Exit_TimeDelta,Signal_Exit_Quality,Signal_Exit_Confluence,Signal_Exit_Speed,Signal_Exit_Acceleration,Signal_Exit_Momentum,Signal_Exit_Entropy,Signal_Exit_Jerk,Signal_Exit_PhysicsScore,Signal_Exit_SpeedSlope,Signal_Exit_AccelerationSlope,Signal_Exit_MomentumSlope,Signal_Exit_ConfluenceSlope,Signal_Exit_JerkSlope,Signal_Exit_Zone,Signal_Exit_Regime,Signal_Exit_PhysicsPass,Signal_Exit_RejectReason,DataQuality,ProcessingTimestamp,SourceFiles
2358,MT5_Backtest,2358,2025.06.04 10:30:00,2025-06-04,10:30:00,Wednesday,June,2025-06-04,02:30:00,Wednesday,June,15-011,30-006,1h-003,2h-002,3h-001,4h-001,After Hours,TP_Integrated_EA,5.0.0.0_MASTER,,MT5,NAS100,M1,buy,in,0.6,21681.5,3,18.78,3,2359,2359,2025-06-04,05:25:00,Wednesday,June,15-022,30-011,1h-006,2h-003,3h-002,4h-002,After Hours,sell,out,21712.8,0,0,,NAS100,Win,Long,175,626.0000000000001,0.06,21672.8,21743,81,NAS100,100,108.54,2954.64,3372.67,0,560.77,99.05,2336.66,2639.82,108.05,0,593.64,BULL,NORMAL,370,MANUAL,NAS100,89,100,699.11,3937.86,4233.17,0,409.03,99.45,5773.23,5090.03,440.48,-10,787.56,UNKNOWN,UNKNOWN,320,18.78,0.62,31.3,36,175,10,0.06,21743,21672.8,0.62,-0.09,61.5,-8.7,32,2,0.09,115403.62,0.5,21772.8,60,0.28,40,21618.3,-94.5,-0.44,45,Early,28.7,-0.4,-983.22,-3436.56,0,1,1,2025.06.04 10:30,0,81,100,2954.64,3372.67,108.54,0,560.77,99.05,2336.66,2639.82,108.05,0,593.64,BULL,NORMAL,,PASS,1,2025.06.04 13:25,0,81,60,-2684.01,-5653.28,-27.35,0,-1292.35,17.41,-2036.43,-2550.56,-62.64,-10,-616.83,BEAR,NORMAL,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION"",""EARLY_EXIT""]}",2025-11-26T23:10:48.872Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
2360,MT5_Backtest,2360,2025.06.04 13:25:00,2025-06-04,13:25:00,Wednesday,June,2025-06-04,05:25:00,Wednesday,June,15-022,30-011,1h-006,2h-003,3h-002,4h-002,After Hours,TP_Integrated_EA,5.0.0.0_MASTER,,MT5,NAS100,M1,sell,in,0.6,21712.8,3,-9.42,3,2361,2361,2025-06-04,06:45:00,Wednesday,June,15-028,30-014,1h-007,2h-004,3h-003,4h-002,After Hours,buy,out,21728.5,0,0,,NAS100,Loss,Short,80,-314,-0.03,21736.5,21703.5,81,NAS100,60,-27.35,-2684.01,-5653.28,0,-1292.35,17.41,-2036.43,-2550.56,-62.64,-10,-616.83,BEAR,NORMAL,370,MANUAL,NAS100,78.33,80,-359.98,-2881.79,-66.81,0,497.62,40.24,-1519.42,403.47,-251.85,-10,189.28,UNKNOWN,UNKNOWN,320,-9.42,-0.31,-15.7,17,80,10,-0.03,21703.5,21736.5,0.09,-0.24,9.3,-23.7,2,9,-0.04,0,0.5,21618.3,110.2,-0.51,29,21772.8,-44.3,0.2,24,Late,0,-22.83,197.78,-517.02,-20,1,1,2025.06.04 13:25,0,81,60,-2684.01,-5653.28,-27.35,0,-1292.35,17.41,-2036.43,-2550.56,-62.64,-10,-616.83,BEAR,NORMAL,,PASS,1,2025.06.04 14:45,0,81,100,2310.3,3163.9,118.08,0,733.56,99.05,1541.53,2533.52,110.77,0,617.19,BULL,NORMAL,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-26T23:10:48.878Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
2362,MT5_Backtest,2362,2025.06.04 14:45:00,2025-06-04,14:45:00,Wednesday,June,2025-06-04,06:45:00,Wednesday,June,15-028,30-014,1h-007,2h-004,3h-003,4h-002,After Hours,TP_Integrated_EA,5.0.0.0_MASTER,,MT5,NAS100,M1,buy,in,0.6,21728.5,3,-27.3,3,2363,2363,2025-06-04,07:20:00,Wednesday,June,15-030,30-015,1h-008,2h-004,3h-003,4h-002,After Hours,sell,out,21683,0,0,,NAS100,Loss,Long,35,-910,-0.09,21682.3,21744.9,81,NAS100,100,118.08,2310.3,3163.9,0,733.56,99.05,1541.53,2533.52,110.77,0,617.19,BULL,NORMAL,370,MANUAL,NAS100,70.33,60,-210.07,-4923.97,975.57,0,465.92,55.52,683.36,3842.65,130.1,-10,1208.3,UNKNOWN,UNKNOWN,320,-27.3,-0.91,-45.5,8,35,10,-0.09,21744.9,21682.3,0.16,-0.46,16.4,-46.2,5,7,-0.13,0,0.5,21772.8,89.8,0.41,17,21618.3,-64.7,-0.3,22,Late,0,43.53,7234.26,858.17,40,1,1,2025.06.04 14:45,0,81,100,2310.3,3163.9,118.08,0,733.56,99.05,1541.53,2533.52,110.77,0,617.19,BULL,NORMAL,,PASS,1,2025.06.04 15:20,0,81,80,-9764.07,-10298.32,-154.35,0,-2050.12,16.05,-4177.95,-5296.3,-100.03,-10,-1338,BEAR,NORMAL,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-26T23:10:48.883Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
2364,MT5_Backtest,2364,2025.06.04 15:20:00,2025-06-04,15:20:00,Wednesday,June,2025-06-04,07:20:00,Wednesday,June,15-030,30-015,1h-008,2h-004,3h-003,4h-002,After Hours,TP_Integrated_EA,5.0.0.0_MASTER,,MT5,NAS100,M1,sell,in,0.6,21683.3,3,-13.74,2,2365,2365,2025-06-04,08:25:00,Wednesday,June,15-034,30-017,1h-009,2h-005,3h-003,4h-003,After Hours,buy,out,21706.2,0,0,,NAS100,Loss,Short,65,-458,-0.05,21722,21636.5,81,NAS100,80,-154.35,-9721.11,-10232.22,0,-2031.23,16.05,-4177.95,-5296.3,-100.03,-10,-1338,BEAR,NORMAL,370,MANUAL,NAS100,78.33,80,151.17,4307.05,-1956.45,0,-435.35,52.92,-1384.27,-810.82,-93.32,-10,-2.57,UNKNOWN,UNKNOWN,320,-13.74,-0.46,-22.9,14,65,10,-0.05,21636.5,21722,0.47,-0.39,46.8,-38.7,2,13,-0.06,0,0.5,21618.3,87.9,-0.4,9,21772.8,-66.6,0.31,4,Late,0,-36.87,-14028.16,-2793.68,0,1,1,2025.06.04 15:20,0,81,80,-9764.07,-10298.32,-154.35,0,-2050.12,16.05,-4177.95,-5296.3,-100.03,-10,-1338,BEAR,NORMAL,,PASS,1,2025.06.04 16:25,0,83.67,100,4930.39,2338.34,609.38,0,241.48,99.18,559.4,738.04,98.68,0,389.97,BULL,NORMAL,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-26T23:10:48.888Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
2366,MT5_Backtest,2366,2025.06.04 16:25:00,2025-06-04,16:25:00,Wednesday,June,2025-06-04,08:25:00,Wednesday,June,15-034,30-017,1h-009,2h-005,3h-003,4h-003,After Hours,TP_Integrated_EA,5.0.0.0_MASTER,,MT5,NAS100,M1,buy,in,0.58,21706.3,2,-17.69,2,2367,2367,2025-06-04,09:05:00,Wednesday,June,15-037,30-019,1h-010,2h-005,3h-004,4h-003,Floor Session,sell,out,21675.8,0,0,,NAS100,Loss,Long,40,-884.5000000000001,-0.06,21668.2,21772.8,83.67,NAS100,100,609.38,4941.69,2355.72,0,246.45,99.18,559.4,738.04,98.68,0,389.97,BULL,NORMAL,370,MANUAL,NAS100,75.67,80,166.63,3895.56,-1280.89,0,-439.1,52.78,1371.22,657.31,58.64,0,16.93,UNKNOWN,UNKNOWN,320,-17.69,-0.59,-30.5,9,40,10,-0.06,21772.8,21668.2,0.67,-0.38,66.5,-38.1,4,8,-0.08,0,0.5,21782.3,106.5,0.49,49,21618.3,-57.5,-0.27,1,Late,0,46.4,1046.12,-811.82,20,1,1,2025.06.04 16:25,0,83.67,100,4930.39,2338.34,609.38,0,241.48,99.18,559.4,738.04,98.68,0,389.97,BULL,NORMAL,,PASS,1,2025.06.04 17:05,0,91.67,80,-9780.7,-11465.46,-500.98,0,-1883.92,16.58,-6370.38,-2168.91,-467.93,-10,125.59,BEAR,HIGH,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-26T23:10:48.893Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
2368,MT5_Backtest,2368,2025.06.04 17:05:00,2025-06-04,17:05:00,Wednesday,June,2025-06-04,09:05:00,Wednesday,June,15-037,30-019,1h-010,2h-005,3h-004,4h-003,Floor Session,TP_Integrated_EA,5.0.0.0_MASTER,,MT5,NAS100,M1,sell,in,0.58,21676.5,2,-29.7,2,2369,2369,2025-06-04,09:30:00,Wednesday,June,15-039,30-020,1h-010,2h-005,3h-004,4h-003,Floor Session,buy,out,21727.7,0,0,,NAS100,Loss,Short,25,-1485,-0.1,21731.5,21621.5,91.67,NAS100,80,-501.61,-9705.93,-11350.43,0,-1851.06,16.58,-6370.38,-2168.91,-467.93,-10,125.59,BEAR,HIGH,320,MANUAL,NAS100,67.67,80,120.82,2325.73,-907.91,0,-134.18,52.38,4.47,-100.08,10.94,10,-72.98,UNKNOWN,UNKNOWN,320,-29.7,-1.01,-51.2,6,25,10,-0.1,21621.5,21731.5,0.55,-0.55,55,-55,1,5,-0.14,0,0.5,21685,42.7,-0.2,4,21785.8,-58.1,0.27,49,Late,0,-35.8,-12031.66,-6374.85,0,1,1,2025.06.04 17:05,0,91.67,80,-9780.7,-11465.46,-500.98,0,-1883.92,16.58,-6370.38,-2168.91,-467.93,-10,125.59,BEAR,HIGH,,PASS,1,2025.06.04 17:30,0,89,100,3937.86,4233.17,699.11,0,409.03,99.45,5773.23,5090.03,440.48,10,787.56,BULL,HIGH,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-26T23:10:48.898Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
2370,MT5_Backtest,2370,2025.06.04 17:30:00,2025-06-04,17:30:00,Wednesday,June,2025-06-04,09:30:00,Wednesday,June,15-039,30-020,1h-010,2h-005,3h-004,4h-003,Floor Session,TP_Integrated_EA,5.0.0.0_MASTER,,MT5,NAS100,M1,buy,in,0.57,21728.1,2,22.06,2,2371,2371,2025-06-04,14:00:00,Wednesday,June,15-057,30-029,1h-015,2h-008,3h-005,4h-004,Floor Session,sell,out,21766.8,0,0,,NAS100,Win,Long,270,1103,0.07,21685,21785.8,89,NAS100,100,699.11,3974.04,4288.83,0,424.94,99.45,5773.23,5090.03,440.48,10,787.56,BULL,HIGH,320,MANUAL,NAS100,78.33,100,57.66,784.48,1172.13,0,187.1,96.38,188.07,444.4,13.81,10,198.9,UNKNOWN,UNKNOWN,420,22.06,0.74,38.7,55,270,10,0.07,21785.8,21685,0.58,-0.43,57.7,-43.1,49,4,0.1,98300.09,0.5,21781.3,14.5,0.07,1,21714.3,-52.5,-0.24,25,Good,0,3.07,3189.56,5585.16,0,1,1,2025.06.04 17:30,0,89,100,3937.86,4233.17,699.11,0,409.03,99.45,5773.23,5090.03,440.48,10,787.56,BULL,HIGH,,PASS,1,2025.06.04 22:00,0,81,80,-2049.37,-2463.18,-161.76,0,-352.24,16.05,-933.39,570.39,-123.9,-10,290.9,BEAR,LOW,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-26T23:10:48.902Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
2372,MT5_Backtest,2372,2025.06.04 22:00:00,2025-06-04,22:00:00,Wednesday,June,2025-06-04,14:00:00,Wednesday,June,15-057,30-029,1h-015,2h-008,3h-005,4h-004,Floor Session,TP_Integrated_EA,5.0.0.0_MASTER,,MT5,NAS100,M1,sell,in,0.58,21766.1,2,11.43,2,2373,2373,2025-06-04,17:35:00,Wednesday,June,15-071,30-036,1h-018,2h-009,3h-006,4h-005,After Hours,buy,out,21746.4,0,1,,NAS100,Win,Short,215,571.5,0.04,21784.5,21717.5,81,NAS100,80,-161.96,-2142.47,-2606.41,0,-393.16,16.05,-933.39,570.39,-123.9,-10,290.9,BEAR,LOW,320,MANUAL,NAS100,78.33,60,-84.66,-2996.28,368.8,0,429.9,56.84,-307.34,2251.62,-17.38,0,758.15,UNKNOWN,UNKNOWN,420,11.43,0.38,19.7,32,215,10,0.04,21717.5,21784.5,0.49,-0.18,48.6,-18.4,25,1,0.05,190590.55,0.5,21714.7,31.7,-0.15,35,21754.9,-8.5,0.04,2,Early,12,-40.79,853.81,-626.05,20,1,1,2025.06.04 22:00,0,81,80,-2049.37,-2463.18,-161.76,0,-352.24,16.05,-933.39,570.39,-123.9,-10,290.9,BEAR,LOW,,PASS,1,2025.06.05 01:35,0,81,100,2406.69,657.87,173.99,0,-52.93,87.58,71.18,-1587.68,20.27,-10,-480.6,BULL,LOW,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION"",""EARLY_EXIT""]}",2025-11-26T23:10:48.908Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
2374,MT5_Backtest,2374,2025.06.05 01:35:00,2025-06-05,01:35:00,Thursday,June,2025-06-04,17:35:00,Wednesday,June,15-071,30-036,1h-018,2h-009,3h-006,4h-005,After Hours,TP_Integrated_EA,5.0.0.0_MASTER,,MT5,NAS100,M1,buy,in,0.58,21746.4,2,-9.74,2,2375,2375,2025-06-04,18:10:00,Wednesday,June,15-073,30-037,1h-019,2h-010,3h-007,4h-005,After Hours,sell,out,21729.6,0,0,,NAS100,Loss,Long,35,-487,-0.03,21727.7,21754.9,81,NAS100,100,173.99,2406.69,657.87,0,-52.93,87.58,71.18,-1587.68,20.27,-10,-480.6,BULL,LOW,420,MANUAL,NAS100,70.33,100,69.88,1528.3,1157.68,0,187.76,96.71,-308.16,-1083.51,-35.22,0,-319.78,UNKNOWN,UNKNOWN,420,-9.74,-0.33,-16.8,8,35,10,-0.03,21754.9,21727.7,0.09,-0.19,8.5,-18.7,2,7,-0.04,0,0.5,21749.9,20.3,0.09,18,21714.7,-14.9,-0.07,28,Late,0,-9.13,878.39,379.34,0,1,1,2025.06.05 01:35,0,81,100,2406.69,657.87,173.99,0,-52.93,87.58,71.18,-1587.68,20.27,-10,-480.6,BULL,LOW,,PASS,1,2025.06.05 02:10,0,81,80,-3483.51,-713.09,-177.45,0,53.6,27.57,-83.74,1485.89,-16.88,0,458.91,BEAR,LOW,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-26T23:10:48.913Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
2376,MT5_Backtest,2376,2025.06.05 02:10:00,2025-06-05,02:10:00,Thursday,June,2025-06-04,18:10:00,Wednesday,June,15-073,30-037,1h-019,2h-010,3h-007,4h-005,After Hours,TP_Integrated_EA,5.0.0.0_MASTER,,MT5,NAS100,M1,sell,in,0.58,21729.6,2,-6.96,2,2377,2377,2025-06-04,23:15:00,Wednesday,June,15-094,30-047,1h-024,2h-012,3h-008,4h-006,After Hours,buy,out,21741.6,0,0,,NAS100,Loss,Short,305,-348,-0.02,21754.1,21718.9,81,NAS100,80,-177.45,-3483.51,-713.09,0,53.6,27.57,-83.74,1485.89,-16.88,0,458.91,BEAR,LOW,420,MANUAL,NAS100,70.33,60,96.92,3137.03,-1798.16,0,131.23,64.33,-1507.8,1710.86,-26.89,-10,549.96,UNKNOWN,UNKNOWN,370,-6.96,-0.23,-12,62,305,10,-0.02,21718.9,21754.1,0.11,-0.25,10.7,-24.5,28,18,-0.03,0,0.5,21706.8,34.8,-0.16,25,21821.2,-79.6,0.37,42,Late,0,-36.76,-6620.55,1424.06,20,1,1,2025.06.05 02:10,0,81,80,-3483.51,-713.09,-177.45,0,53.6,27.57,-83.74,1485.89,-16.88,0,458.91,BEAR,LOW,,PASS,1,2025.06.05 07:15,0,81,80,346.68,740.96,10.91,0,290.07,90.7,59.12,1236.65,-13.06,0,383.96,BULL,NORMAL,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-26T23:10:48.917Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
2378,MT5_Backtest,2378,2025.06.05 07:15:00,2025-06-05,07:15:00,Thursday,June,2025-06-04,23:15:00,Wednesday,June,15-094,30-047,1h-024,2h-012,3h-008,4h-006,After Hours,TP_Integrated_EA,5.0.0.0_MASTER,,MT5,NAS100,M1,buy,in,0.58,21741.6,2,10.5,2,2379,2379,2025-06-05,04:55:00,Thursday,June,15-020,30-010,1h-005,2h-003,3h-002,4h-002,After Hours,sell,out,21759.7,0,0,,NAS100,Win,Long,340,525,0.04,21706.8,21825.2,81,NAS100,80,10.91,346.68,740.96,0,290.07,90.7,59.12,1236.65,-13.06,0,383.96,BULL,NORMAL,420,MANUAL,NAS100,81,80,-1542.33,-12632.72,-2583.28,0,-110.5,16.05,-2964.44,-408.51,-363.14,0,-44.01,UNKNOWN,UNKNOWN,320,10.5,0.35,18.1,69,340,10,0.04,21825.2,21706.8,0.84,-0.35,83.6,-34.8,51,25,0.05,206731.43,0.5,21880.7,121,0.56,35,21677.4,-82.3,-0.38,47,Early,102.9,74.65,12979.41,3023.55,0,1,1,2025.06.05 07:15,0,81,80,346.68,740.96,10.91,0,290.07,90.7,59.12,1236.65,-13.06,0,383.96,BULL,NORMAL,,PASS,1,2025.06.05 12:55,0,81,80,-354.91,-1812.46,-97.88,0,-978,16.18,538.21,-2589.31,81.76,0,-832.33,BEAR,NORMAL,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION"",""EARLY_EXIT""]}",2025-11-26T23:10:48.922Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
2380,MT5_Backtest,2380,2025.06.05 12:55:00,2025-06-05,12:55:00,Thursday,June,2025-06-05,04:55:00,Thursday,June,15-020,30-010,1h-005,2h-003,3h-002,4h-002,After Hours,TP_Integrated_EA,5.0.0.0_MASTER,,MT5,NAS100,M1,sell,in,0.58,21759.7,2,-9.22,2,2381,2381,2025-06-05,05:05:00,Thursday,June,15-021,30-011,1h-006,2h-003,3h-002,4h-002,After Hours,buy,out,21775.6,0,0,,NAS100,Loss,Short,10,-461.00000000000006,-0.03,21777.1,21756.1,81,NAS100,80,-97.88,-354.91,-1812.46,0,-978,16.18,538.21,-2589.31,81.76,0,-832.33,BEAR,NORMAL,370,MANUAL,NAS100,78.33,80,-1552.02,-11173.6,-601.21,0,112.84,30.92,204.65,868.99,21.29,0,-17.87,UNKNOWN,UNKNOWN,320,-9.22,-0.31,-15.9,3,10,10,-0.03,21756.1,21777.1,0.04,-0.17,3.6,-17.4,1,2,-0.04,0,0.5,21677.4,98.2,-0.45,45,21880.7,-105.1,0.48,33,Late,0,-14.74,10818.69,333.56,0,1,1,2025.06.05 12:55,0,81,80,-354.91,-1812.46,-97.88,0,-978,16.18,538.21,-2589.31,81.76,0,-832.33,BEAR,NORMAL,,PASS,1,2025.06.05 13:05,0,78.33,100,401.28,559.53,137.04,0,-15.46,90.26,-392.8,652.69,-22.86,0,460.46,BULL,NORMAL,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-26T23:10:48.927Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
2382,MT5_Backtest,2382,2025.06.05 13:05:00,2025-06-05,13:05:00,Thursday,June,2025-06-05,05:05:00,Thursday,June,15-021,30-011,1h-006,2h-003,3h-002,4h-002,After Hours,TP_Integrated_EA,5.0.0.0_MASTER,,MT5,NAS100,M1,buy,in,0.58,21775.6,2,-24.48,2,2383,2383,2025-06-05,06:15:00,Thursday,June,15-026,30-013,1h-007,2h-004,3h-003,4h-002,After Hours,sell,out,21733.4,0,0,,NAS100,Loss,Long,70,-1224,-0.08,21732.9,21788.9,78.33,NAS100,100,137.04,401.28,559.53,0,-15.46,90.26,-392.8,652.69,-22.86,0,460.46,BULL,NORMAL,370,MANUAL,NAS100,86.33,100,2109.63,12953.04,577.61,0,-14.66,90.72,-85.35,750.06,-68.5,0,446.3,UNKNOWN,UNKNOWN,320,-24.48,-0.83,-42.2,15,70,10,-0.08,21788.9,21732.9,0.13,-0.43,13.3,-42.7,6,14,-0.11,0,0.5,21898.7,165.3,0.76,49,21677.4,-56,-0.26,31,Late,0,-0.46,-12551.76,-307.45,0,1,1,2025.06.05 13:05,0,78.33,100,401.28,559.53,137.04,0,-15.46,90.26,-392.8,652.69,-22.86,0,460.46,BULL,NORMAL,,PASS,1,2025.06.05 14:15,0,81,80,-7430.13,-3855.96,-259.83,0,-1071.16,16.05,-7.92,-4112.28,-36.47,10,-1574.96,BEAR,NORMAL,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-26T23:10:48.933Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
2384,MT5_Backtest,2384,2025.06.05 14:15:00,2025-06-05,14:15:00,Thursday,June,2025-06-05,06:15:00,Thursday,June,15-026,30-013,1h-007,2h-004,3h-003,4h-002,After Hours,TP_Integrated_EA,5.0.0.0_MASTER,,MT5,NAS100,M1,sell,in,0.57,21733.4,2,-57.17,2,2385,2385,2025-06-05,07:50:00,Thursday,June,15-032,30-016,1h-008,2h-004,3h-003,4h-002,News,buy,out,21833.7,0,0,,NAS100,Loss,Short,95,-2858.5,-0.2,21884.4,21700.9,81,NAS100,80,-259.83,-7430.13,-3855.96,0,-1071.16,16.05,-7.92,-4112.28,-36.47,10,-1574.96,BEAR,NORMAL,370,MANUAL,NAS100,75.67,80,-792.9,-29665.02,-3097.42,0,891.44,30.78,-5608.19,-7383.82,-168.28,10,-2136.21,UNKNOWN,UNKNOWN,320,-57.17,-1.98,-100.3,20,95,10,-0.2,21700.9,21884.4,0.33,-1.51,32.5,-151,16,19,-0.26,0,0.5,21655.7,178,-0.82,49,21915.8,-82.1,0.38,38,Late,0,-14.73,22234.89,5600.27,0,1,1,2025.06.05 14:15,0,81,80,-7430.13,-3855.96,-259.83,0,-1071.16,16.05,-7.92,-4112.28,-36.47,10,-1574.96,BEAR,NORMAL,,PASS,1,2025.06.05 15:50,0,81,100,14404.4,12302.65,343.37,0,2621.79,99.05,4298.15,6974.34,199.48,0,1895.22,BULL,NORMAL,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-26T23:10:48.938Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
