IN_Deal,Report_Source,IN_Trade_ID,IN_MT_MASTER_DATE_TIME,IN_MT_Date,IN_MT_Time,IN_MT_Day,IN_MT_Month,IN_CST_Date_OP_01,IN_CST_Time_OP_01,IN_CST_Day_OP_01,IN_CST_Month_OP_01,IN_Segment_15M_OP_01,IN_Segment_30M_OP_01,IN_Segment_01H_OP_01,IN_Segment_02H_OP_01,IN_Segment_03H_OP_01,IN_Segment_04H_OP_01,IN_Session_Name_OP_02,Strategy_ID_OP_03,Strategy_Version_ID_OP_03,Optimization_ID_OP_03,Report_Broker_OP_03,Symbol_OP_03,Chart_TF_OP_01,IN_Order_Type_OP_01,IN_Order_Direction,Volume_OP_03,IN_Symbol_Price_OP_03,IN_Balance_OP_01,OUT_Profit_OP_01,OUT_Balance_OP_01,OUT_Trade_ID,OUT_Deal,OUT_CST_Date_OP_03,OUT_CST_Time_OP_03,OUT_CST_Day_OP_03,OUT_CST_Month_OP_03,OUT_Segment_15M_OP_03,OUT_Segment_30M_OP_03,OUT_Segment_01H_OP_03,OUT_Segment_02H_OP_03,OUT_Segment_03H_OP_03,OUT_Segment_04H_OP_03,OUT_Session_Name_OP_03,OUT_Order_Type,OUT_Order_Direction,OUT_Symbol_Price_OP_01,OUT_Commission,OUT_Swap,OUT_Comment,OUT_Symbol,Trade_Result,Trade_Direction,Trade_Duration_Minutes,Trade_ROI_Percentage,Trade_Risk_Reward_Ratio,Trade_MAE,Trade_MFE,EA_Entry_Quality,EA_Entry_Symbol,EA_Entry_Confluence,EA_Entry_Momentum,EA_Entry_Speed,EA_Entry_Acceleration,EA_Entry_Entropy,EA_Entry_Jerk,EA_Entry_PhysicsScore,EA_Entry_SpeedSlope,EA_Entry_AccelerationSlope,EA_Entry_MomentumSlope,EA_Entry_ConfluenceSlope,EA_Entry_JerkSlope,EA_Entry_Zone,EA_Entry_Regime,EA_Entry_Spread,EA_ExitReason,EA_Exit_Symbol,EA_Exit_Quality,EA_Exit_Confluence,EA_Exit_Momentum,EA_Exit_Speed,EA_Exit_Acceleration,EA_Exit_Entropy,EA_Exit_Jerk,EA_Exit_PhysicsScore,EA_Exit_SpeedSlope,EA_Exit_AccelerationSlope,EA_Exit_MomentumSlope,EA_Exit_ConfluenceSlope,EA_Exit_JerkSlope,EA_Exit_Zone,EA_Exit_Regime,EA_Exit_Spread,EA_Profit,EA_ProfitPercent,EA_Pips,EA_HoldTimeBars,EA_HoldTimeMinutes,EA_RiskPercent,EA_RRatio,EA_MFE,EA_MAE,EA_MFE_Percent,EA_MAE_Percent,EA_MFE_Pips,EA_MAE_Pips,EA_MFE_TimeBars,EA_MAE_TimeBars,EA_MFEUtilization,EA_MAEImpact,EA_ExcursionEfficiency,EA_RunUp_Price,EA_RunUp_Pips,EA_RunUp_Percent,EA_RunUp_TimeBars,EA_RunDown_Price,EA_RunDown_Pips,EA_RunDown_Percent,EA_RunDown_TimeBars,EA_ExitQualityClass,EA_EarlyExitOpportunityCost,EA_PhysicsScoreDecay,EA_SpeedDecay,EA_SpeedSlopeDecay,EA_ConfluenceDecay,EA_ZoneTransitioned,Signal_Entry_Matched,Signal_Entry_Timestamp,Signal_Entry_TimeDelta,Signal_Entry_Quality,Signal_Entry_Confluence,Signal_Entry_Speed,Signal_Entry_Acceleration,Signal_Entry_Momentum,Signal_Entry_Entropy,Signal_Entry_Jerk,Signal_Entry_PhysicsScore,Signal_Entry_SpeedSlope,Signal_Entry_AccelerationSlope,Signal_Entry_MomentumSlope,Signal_Entry_ConfluenceSlope,Signal_Entry_JerkSlope,Signal_Entry_Zone,Signal_Entry_Regime,Signal_Entry_PhysicsPass,Signal_Entry_RejectReason,Signal_Exit_Matched,Signal_Exit_Timestamp,Signal_Exit_TimeDelta,Signal_Exit_Quality,Signal_Exit_Confluence,Signal_Exit_Speed,Signal_Exit_Acceleration,Signal_Exit_Momentum,Signal_Exit_Entropy,Signal_Exit_Jerk,Signal_Exit_PhysicsScore,Signal_Exit_SpeedSlope,Signal_Exit_AccelerationSlope,Signal_Exit_MomentumSlope,Signal_Exit_ConfluenceSlope,Signal_Exit_JerkSlope,Signal_Exit_Zone,Signal_Exit_Regime,Signal_Exit_PhysicsPass,Signal_Exit_RejectReason,DataQuality,ProcessingTimestamp,SourceFiles
588,MT5_Backtest,588,2025.02.12 22:10:00,2025-02-12,22:10:00,Wednesday,February,2025-02-12,14:10:00,Wednesday,February,15-057,30-029,1h-015,2h-008,3h-005,4h-004,Floor Session,TP_Integrated_EA,4.2.0.7_COMPLETE,,MT5,XAUUSD,M1,buy,in,0.01,2896.93,57.47,10.1,64.64,589,589,2025-02-12,18:06:16,Wednesday,February,15-073,30-037,1h-019,2h-010,3h-007,4h-005,After Hours,sell,out,2907.03,0,-2.93,tp 2906.93,XAUUSD,Win,Long,236,17.574386636506002,15.63,2896.23,2906.92,87.78,XAUUSD,100,194.84,1924.77,1356.74,0,-151.69,84.39,109.85,-2094.2,37.64,-20,-472.48,BULL,NORMAL,410,TP,XAUUSD,81.11,60,38.38,6571.92,-2471.31,0,-151.63,46.36,-2549.19,543.59,-36.11,0,503.46,UNKNOWN,UNKNOWN,410,10.1,15.63,10.1,34,236,1,15.63,2906.92,2896.23,0.1,-0.01,9.99,-0.7,34,1,0.35,28675.54,0.5,2918.12,11.09,0.38,49,2901.33,-5.7,-0.2,18,Early,0.99,38.03,-4647.15,2659.04,40,1,1,2025.02.12 22:10,0,87.78,100,1899.5,1318.84,194.84,0,-161.17,84.39,109.85,-2094.2,37.64,-20,-472.48,BULL,NORMAL,,PASS,,,,,,,,,,,,,,,,,,,,,"{""score"":85,""missingFields"":[""Exit_Signal_Data""],""validationFlags"":[""ZONE_TRANSITION"",""EARLY_EXIT""]}",2025-11-25T08:06:16.928Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
590,MT5_Backtest,590,2025.02.13 08:35:01,2025-02-13,08:35:01,Thursday,February,2025-02-13,00:35:01,Thursday,February,15-003,30-002,1h-001,2h-001,3h-001,4h-001,After Hours,TP_Integrated_EA,4.2.0.7_COMPLETE,,MT5,XAUUSD,M1,sell,in,0.01,2914.22,64.64,-3.32,61.32,591,591,2025-02-13,01:25:00,Thursday,February,15-006,30-003,1h-002,2h-001,3h-001,4h-001,After Hours,buy,out,2917.54,0,0,,XAUUSD,Loss,Short,49,-5.136138613861386,-5.41,2917.77,2912.83,87.78,XAUUSD,80,-143.98,-6910.01,-2575.33,0,-699.17,16.39,752.54,-392.62,24.77,-20,-259.47,BEAR,NORMAL,410,MANUAL,XAUUSD,81.11,60,-131.66,-1901.79,421.47,0,397.7,56.06,-1642.76,-24.12,-116.45,0,125.13,UNKNOWN,UNKNOWN,410,-3.32,-5.41,-3.32,11,50,1,-5.41,2912.83,2917.77,0.01,-0.04,1.39,-3.55,1,8,-0.11,0,0.5,2909.43,8.11,-0.28,16,2920.27,-2.73,0.09,2,Late,0,-39.67,-5008.21,2395.3,20,1,1,2025.02.13 08:35,0.016666666666666666,87.78,80,-6910.01,-2575.33,-143.98,0,-699.17,16.39,752.54,-392.62,24.77,-20,-259.47,BEAR,NORMAL,,PASS,,,,,,,,,,,,,,,,,,,,,"{""score"":85,""missingFields"":[""Exit_Signal_Data""],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-25T08:06:16.936Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
592,MT5_Backtest,592,2025.02.13 09:25:00,2025-02-13,09:25:00,Thursday,February,2025-02-13,01:25:00,Thursday,February,15-006,30-003,1h-002,2h-001,3h-001,4h-001,After Hours,TP_Integrated_EA,4.2.0.7_COMPLETE,,MT5,XAUUSD,M1,buy,in,0.01,2917.56,61.32,-5,56.32,593,593,2025-02-13,02:13:17,Thursday,February,15-009,30-005,1h-003,2h-002,3h-001,4h-001,After Hours,sell,out,2912.56,0,0,sl 2912.56,XAUUSD,Loss,Long,48,-8.153946510110893,-8.88,2912.6,2920.27,87.78,XAUUSD,100,329.28,3190.91,620.07,0,-188.75,84.39,282.11,-785.01,60.6,-10,-140.32,BULL,NORMAL,400,SL,XAUUSD,85.56,100,247.45,4185.16,2056.99,0,305.82,99.28,702.38,-64.38,85.97,0,-76.11,UNKNOWN,UNKNOWN,400,-5,-8.88,-5,10,48,1,-8.88,2920.27,2912.6,0.03,-0.05,2.71,-4.96,2,10,-0.17,0,0.5,2920.34,7.78,0.27,49,2909.43,-3.13,-0.11,7,Late,0,-14.89,-994.25,-420.27,0,1,1,2025.02.13 09:25,0,87.78,100,3167.55,585.03,329.28,0,-197.51,84.39,282.11,-785.01,60.6,-10,-140.32,BULL,NORMAL,,PASS,,,,,,,,,,,,,,,,,,,,,"{""score"":85,""missingFields"":[""Exit_Signal_Data""],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-25T08:06:16.938Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
594,MT5_Backtest,594,2025.02.13 10:30:00,2025-02-13,10:30:00,Thursday,February,2025-02-13,02:30:00,Thursday,February,15-011,30-006,1h-003,2h-002,3h-001,4h-001,After Hours,TP_Integrated_EA,4.2.0.7_COMPLETE,,MT5,XAUUSD,M1,sell,in,0.01,2912.06,56.32,-2.9,53.42,595,595,2025-02-13,03:40:00,Thursday,February,15-015,30-008,1h-004,2h-002,3h-002,4h-001,After Hours,buy,out,2914.96,0,0,,XAUUSD,Loss,Short,70,-5.1491477272727275,-5.43,2915.26,2909.83,90,XAUUSD,80,-605.32,-6526.38,-1193.29,0,-76.44,18.27,130.28,1207.78,47.74,-10,253.45,BEAR,HIGH,410,MANUAL,XAUUSD,85.56,80,-302.41,-6974.77,-183.99,0,-44.66,21.55,1732.81,761.2,50.32,0,-49.41,UNKNOWN,UNKNOWN,410,-2.9,-5.43,-2.9,15,70,1,-5.43,2909.83,2915.26,0.02,-0.03,2.23,-3.2,3,14,-0.1,0,0.5,2907.91,7.05,-0.24,47,2921.19,-6.23,0.21,37,Late,0,-3.28,448.39,-1602.53,0,1,1,2025.02.13 10:30,0,90,80,-6526.38,-1193.29,-605.32,0,-76.44,18.27,130.28,1207.78,47.74,-10,253.45,BEAR,HIGH,,PASS,,,,,,,,,,,,,,,,,,,,,"{""score"":85,""missingFields"":[""Exit_Signal_Data""],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-25T08:06:16.940Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
596,MT5_Backtest,596,2025.02.13 11:40:01,2025-02-13,11:40:01,Thursday,February,2025-02-13,03:40:01,Thursday,February,15-015,30-008,1h-004,2h-002,3h-002,4h-001,After Hours,TP_Integrated_EA,4.2.0.7_COMPLETE,,MT5,XAUUSD,M1,buy,in,0.01,2915,53.42,-2.54,50.88,597,597,2025-02-13,07:25:00,Thursday,February,15-030,30-015,1h-008,2h-004,3h-003,4h-002,After Hours,sell,out,2912.46,0,0,,XAUUSD,Loss,Long,224,-4.754773493073755,-4.99,2911.7,2921.19,87.78,XAUUSD,100,393.39,4229.67,524.08,0,-165.79,84.39,612.16,-611.77,50.53,-10,-158.62,BULL,NORMAL,410,MANUAL,XAUUSD,78.89,100,193.99,3469.08,1038.03,0,-323.65,83.94,2608.78,1786.47,80.19,-30,334.97,UNKNOWN,UNKNOWN,400,-2.54,-4.99,-2.54,46,225,1,-4.99,2921.19,2911.7,0.06,-0.03,6.19,-3.3,37,45,-0.09,0,0.5,2920.82,8.36,0.29,31,2905.76,-6.7,-0.23,6,Late,0,0.44,760.6,-1996.62,0,1,1,2025.02.13 11:40,0.016666666666666666,87.78,100,4200.05,479.64,393.26,0,-176.9,84.39,612.16,-611.77,50.53,-10,-158.62,BULL,NORMAL,,PASS,,,,,,,,,,,,,,,,,,,,,"{""score"":85,""missingFields"":[""Exit_Signal_Data""],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-25T08:06:16.941Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
598,MT5_Backtest,598,2025.02.13 15:25:00,2025-02-13,15:25:00,Thursday,February,2025-02-13,07:25:00,Thursday,February,15-030,30-015,1h-008,2h-004,3h-003,4h-002,After Hours,TP_Integrated_EA,4.2.0.7_COMPLETE,,MT5,XAUUSD,M1,sell,in,0.01,2912.68,50.88,-5.27,45.61,599,599,2025-02-13,07:34:08,Thursday,February,15-031,30-016,1h-008,2h-004,3h-003,4h-002,News,buy,out,2917.95,0,0,sl 2917.68,XAUUSD,Loss,Short,9,-10.357704402515722,-11.55,2917.58,2908.74,94.44,XAUUSD,80,-373.91,-10400.73,-1345.04,0,179.5,31.72,-876.22,-110.28,-48.49,-10,-115.16,BEAR,NORMAL,410,SL,XAUUSD,76.67,60,69.2,1127.98,-2122.79,0,-946.13,47.99,2860.75,377.96,108.79,0,-100.91,UNKNOWN,UNKNOWN,410,-5.27,-11.55,-5.27,2,9,1,-11.55,2908.74,2917.58,0.04,-0.05,3.94,-4.9,2,2,-0.18,0,0.5,2905.76,12.19,-0.42,5,2920.82,-2.87,0.1,30,Late,0,-16.26,-11528.71,-3736.97,20,1,1,2025.02.13 15:25,0,94.44,80,-10564.24,-1590.31,-373.91,0,118.18,31.72,-876.22,-110.28,-48.49,-10,-115.16,BEAR,NORMAL,,PASS,1,2025.02.13 15:25,9.133333333333333,94.44,80,-10564.24,-1590.31,-373.91,0,118.18,31.72,-876.22,-110.28,-48.49,-10,-115.16,BEAR,NORMAL,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-25T08:06:16.942Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
600,MT5_Backtest,600,2025.02.13 15:45:00,2025-02-13,15:45:00,Thursday,February,2025-02-13,07:45:00,Thursday,February,15-032,30-016,1h-008,2h-004,3h-003,4h-002,News,TP_Integrated_EA,4.2.0.7_COMPLETE,,MT5,XAUUSD,M1,sell,in,0.01,2912.41,45.61,-0.23,45.38,601,601,2025-02-13,08:25:00,Thursday,February,15-034,30-017,1h-009,2h-005,3h-003,4h-003,After Hours,buy,out,2912.64,0,0,,XAUUSD,Loss,Short,40,-0.5042753782065337,-0.51,2913.85,2906.33,85.56,XAUUSD,80,-302.41,-6974.77,-183.99,0,-44.66,21.55,100.62,-2448.28,35.94,-10,-839.43,BEAR,NORMAL,410,MANUAL,XAUUSD,81.11,80,-191.59,-3318.76,-86.17,0,448.83,39.02,-2910.7,95.27,-108.63,0,323.25,UNKNOWN,UNKNOWN,410,-0.23,-0.51,-0.23,9,40,1,-0.51,2906.33,2913.85,0.06,-0.01,6.08,-1.44,2,7,-0.01,0,0.5,2907.78,4.86,-0.17,2,2920.82,-8.18,0.28,19,Late,0,-17.47,-3656.01,3011.32,0,1,1,2025.02.13 15:45,0,85.56,80,-6974.77,-183.99,-302.41,0,-44.66,21.55,100.62,-2448.28,35.94,-10,-839.43,BEAR,NORMAL,,PASS,,,,,,,,,,,,,,,,,,,,,"{""score"":85,""missingFields"":[""Exit_Signal_Data""],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-25T08:06:16.943Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
602,MT5_Backtest,602,2025.02.13 16:25:00,2025-02-13,16:25:00,Thursday,February,2025-02-13,08:25:00,Thursday,February,15-034,30-017,1h-009,2h-005,3h-003,4h-003,After Hours,TP_Integrated_EA,4.2.0.7_COMPLETE,,MT5,XAUUSD,M1,buy,in,0.01,2912.61,45.38,-3.48,41.9,603,603,2025-02-13,08:30:00,Thursday,February,15-035,30-018,1h-009,2h-005,3h-003,4h-003,Opening Bell,sell,out,2909.13,0,0,,XAUUSD,Loss,Long,5,-7.668576465403261,-8.31,2908.85,2912.61,90,XAUUSD,80,165.22,1917.63,3650.95,0,359.84,96.5,2767.05,877.88,107.46,-20,36.58,BULL,HIGH,400,MANUAL,XAUUSD,78.89,60,-87.78,-761.77,1434.78,0,566.82,56.68,-1524.78,2078.87,-78.28,0,738.34,UNKNOWN,UNKNOWN,430,-3.48,-8.31,-3.48,2,5,1,-8.31,2912.61,2908.85,0,-0.04,0,-3.76,0,1,-0.12,0,0.5,2920.82,11.69,0.4,18,2907.78,-1.35,-0.05,1,Late,0,39.82,2679.4,4291.84,20,1,1,2025.02.13 16:25,0,90,80,1935.68,3678.02,165.22,0,366.6,96.5,2767.05,877.88,107.46,-20,36.58,BULL,HIGH,,PASS,1,2025.02.13 16:25,5,90,80,1935.68,3678.02,165.22,0,366.6,96.5,2767.05,877.88,107.46,-20,36.58,BULL,HIGH,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-25T08:06:16.943Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
604,MT5_Backtest,604,2025.02.13 16:30:00,2025-02-13,16:30:00,Thursday,February,2025-02-13,08:30:00,Thursday,February,15-035,30-018,1h-009,2h-005,3h-003,4h-003,Opening Bell,TP_Integrated_EA,4.2.0.7_COMPLETE,,MT5,XAUUSD,M1,sell,in,0.01,2909.39,41.9,-5.05,36.85,605,605,2025-02-13,08:38:35,Thursday,February,15-035,30-018,1h-009,2h-005,3h-003,4h-003,Opening Bell,buy,out,2914.44,0,0,sl 2914.39,XAUUSD,Loss,Short,8,-12.052505966587113,-13.7,2914.34,2908.19,87.78,XAUUSD,60,-164.36,-144.35,-322.32,0,-550.28,13.39,1761.48,-1508.36,168.4,10,-569.12,BEAR,HIGH,410,SL,XAUUSD,83.33,80,30.32,2529.49,4438.2,0,1144.8,91.99,138.86,2495.47,-8.83,10,657.9,UNKNOWN,UNKNOWN,410,-5.05,-13.7,-5.05,2,8,1,-13.7,2908.19,2914.34,0.01,-0.05,1.2,-4.95,1,2,-0.17,0,0.5,2912.8,1.64,-0.06,29,2920.82,-6.38,0.22,17,Late,0,-78.6,-2673.83,1622.62,-20,1,1,2025.02.13 16:30,0,87.78,60,-303.25,-560.68,-209.18,0,-609.86,13.39,1761.48,-1508.36,168.4,10,-569.12,BEAR,HIGH,,PASS,1,2025.02.13 16:30,8.583333333333334,87.78,60,-303.25,-560.68,-209.18,0,-609.86,13.39,1761.48,-1508.36,168.4,10,-569.12,BEAR,HIGH,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-25T08:06:16.945Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
606,MT5_Backtest,606,2025.02.13 16:40:00,2025-02-13,16:40:00,Thursday,February,2025-02-13,08:40:00,Thursday,February,15-035,30-018,1h-009,2h-005,3h-003,4h-003,Opening Bell,TP_Integrated_EA,4.2.0.7_COMPLETE,,MT5,XAUUSD,M1,buy,in,0.01,2914.62,36.85,10.01,46.86,607,607,2025-02-13,12:57:31,Thursday,February,15-052,30-026,1h-013,2h-007,3h-005,4h-004,Floor Session,sell,out,2924.63,0,0,tp 2924.62,XAUUSD,Win,Long,257,27.164179104477608,21.36,2912.8,2924.59,90,XAUUSD,100,672.34,3273.66,1064.99,0,-228.98,84.5,1246.56,1342.95,228.61,-30,430.63,BULL,HIGH,400,TP,XAUUSD,83.33,80,-89.62,-3085.25,-3658.86,0,-333.23,16.79,-2467.67,-1760.63,-18.7,0,-243.51,UNKNOWN,UNKNOWN,370,10.01,21.36,10.01,52,257,1,21.36,2924.59,2912.8,0.1,-0.02,9.97,-1.82,52,28,0.34,29098.9,0.5,2932.24,7.61,0.26,43,2923.49,-1.14,-0.04,1,Early,-2.4,67.71,6358.91,3714.24,20,1,1,2025.02.13 16:40,0,90,100,3273.66,1064.99,672.34,0,-228.98,84.5,1246.56,1342.95,228.61,-30,430.63,BULL,HIGH,,PASS,,,,,,,,,,,,,,,,,,,,,"{""score"":85,""missingFields"":[""Exit_Signal_Data""],""validationFlags"":[""ZONE_TRANSITION"",""EARLY_EXIT""]}",2025-11-25T08:06:16.947Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
608,MT5_Backtest,608,2025.02.14 02:50:00,2025-02-14,02:50:00,Friday,February,2025-02-13,18:50:00,Thursday,February,15-076,30-038,1h-019,2h-010,3h-007,4h-005,After Hours,TP_Integrated_EA,4.2.0.7_COMPLETE,,MT5,XAUUSD,M1,sell,in,0.01,2927.72,46.86,-5.01,41.85,609,609,2025-02-13,19:09:10,Thursday,February,15-077,30-039,1h-020,2h-010,3h-007,4h-005,After Hours,buy,out,2932.73,0,0,sl 2932.72,XAUUSD,Loss,Short,19,-10.691421254801536,-11.97,2932.67,2927.72,87.78,XAUUSD,80,-82.8,-3169.69,-3.63,0,-123.73,31.17,1275.89,-1756.19,35.08,-10,-742.37,BEAR,NORMAL,450,SL,XAUUSD,92.22,80,138.83,5492.15,-839.86,0,-363.39,53.61,478.53,-342.23,12.37,10,-49.81,UNKNOWN,UNKNOWN,590,-5.01,-11.97,-5.01,4,19,1,-11.97,2927.72,2932.67,0,-0.05,0,-4.95,0,4,-0.17,0,0.5,2922.92,9.81,-0.33,35,2933.77,-1.04,0.04,5,Good,0,-22.44,-8661.84,797.36,0,1,1,2025.02.14 02:50,0,87.78,80,-3169.69,-3.63,-82.8,0,-123.73,31.17,1275.89,-1756.19,35.08,-10,-742.37,BEAR,NORMAL,,PASS,,,,,,,,,,,,,,,,,,,,,"{""score"":85,""missingFields"":[""Exit_Signal_Data""],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-25T08:06:16.948Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
610,MT5_Backtest,610,2025.02.14 04:15:00,2025-02-14,04:15:00,Friday,February,2025-02-13,20:15:00,Thursday,February,15-082,30-041,1h-021,2h-011,3h-007,4h-006,After Hours,TP_Integrated_EA,4.2.0.7_COMPLETE,,MT5,XAUUSD,M1,sell,in,0.01,2927.93,41.85,1.68,43.53,611,611,2025-02-13,22:20:00,Thursday,February,15-090,30-045,1h-023,2h-012,3h-008,4h-006,After Hours,buy,out,2926.25,0,0,,XAUUSD,Win,Short,125,4.014336917562724,3.86,2930.67,2923.49,90,XAUUSD,80,-315.02,-6938.93,-329.59,0,381.6,31.5,-627.45,1670.11,-17.34,-10,420.94,BEAR,NORMAL,410,MANUAL,XAUUSD,81.11,100,318.95,7597.62,3273.35,0,454.62,99.06,1852.65,-164.85,85.97,0,-222.54,UNKNOWN,UNKNOWN,440,1.68,3.86,1.68,26,125,1,3.86,2923.49,2930.67,0.04,-0.03,4.44,-2.74,21,14,0.06,174444.64,0.5,2925.36,0.89,-0.03,1,2938.33,-12.08,0.41,49,Early,-0.79,-67.56,-14536.54,-2480.1,-20,1,1,2025.02.14 04:15,0,90,80,-6938.93,-329.59,-315.02,0,381.6,31.5,-627.45,1670.11,-17.34,-10,420.94,BEAR,NORMAL,,PASS,,,,,,,,,,,,,,,,,,,,,"{""score"":85,""missingFields"":[""Exit_Signal_Data""],""validationFlags"":[""ZONE_TRANSITION"",""EARLY_EXIT""]}",2025-11-25T08:06:16.948Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
612,MT5_Backtest,612,2025.02.14 06:20:00,2025-02-14,06:20:00,Friday,February,2025-02-13,22:20:00,Thursday,February,15-090,30-045,1h-023,2h-012,3h-008,4h-006,After Hours,TP_Integrated_EA,4.2.0.7_COMPLETE,,MT5,XAUUSD,M1,buy,in,0.01,2926.27,43.53,10.03,53.56,613,613,2025-02-14,00:44:59,Friday,February,15-003,30-002,1h-001,2h-001,3h-001,4h-001,After Hours,sell,out,2936.3,0,0,tp 2936.27,XAUUSD,Win,Long,144,23.04158051918217,18.73,2925.36,2936.23,90,XAUUSD,80,44.22,184.36,4242.86,0,635.22,93.15,3015.57,883.43,28.16,-20,-69.75,BULL,NORMAL,410,TP,XAUUSD,92.22,80,120.63,6257.47,-2855.81,0,-1062.82,53.61,1840.51,-1035.14,38.51,0,-352.46,UNKNOWN,UNKNOWN,410,10.03,18.73,10.03,29,144,1,18.73,2936.23,2925.36,0.1,-0.01,9.96,-0.91,29,1,0.34,29166.1,0.5,2939.93,3.63,0.12,48,2930.42,-5.88,-0.2,9,Good,0,39.54,-6073.11,1175.05,0,1,1,2025.02.14 06:20,0,90,80,166.72,4216.38,44.19,0,628.6,93.15,3015.57,883.43,28.16,-20,-69.75,BULL,NORMAL,,PASS,1,2025.02.14 08:40,4.983333333333333,85.56,100,6913.62,823.1,157.07,0,250.09,99.28,-420.04,-584.98,-44.83,-10,-127.99,BULL,NORMAL,,PASS,"{""score"":100,""missingFields"":[],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-25T08:06:16.949Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
614,MT5_Backtest,614,2025.02.14 09:10:00,2025-02-14,09:10:00,Friday,February,2025-02-14,01:10:00,Friday,February,15-005,30-003,1h-002,2h-001,3h-001,4h-001,After Hours,TP_Integrated_EA,4.2.0.7_COMPLETE,,MT5,XAUUSD,M1,sell,in,0.01,2933.34,53.56,-5.03,48.53,615,615,2025-02-14,02:20:29,Friday,February,15-010,30-005,1h-003,2h-002,3h-001,4h-001,After Hours,buy,out,2938.37,0,0,sl 2938.34,XAUUSD,Loss,Short,70,-9.391336818521284,-10.36,2938.23,2930.83,90,XAUUSD,60,-57.48,-1029.31,-4807.65,0,-810.28,16.05,-1940.72,-186.11,-25.2,0,101.01,BEAR,NORMAL,400,SL,XAUUSD,85.56,40,-84.75,-2452.88,2424.35,0,316.71,54.19,2413.99,4526.39,79.73,0,1128.49,UNKNOWN,UNKNOWN,410,-5.03,-10.36,-5.03,15,70,1,-10.36,2930.83,2938.23,0.03,-0.05,2.51,-4.89,3,15,-0.17,0,0.5,2929.14,9.23,-0.31,42,2939.93,-1.56,0.05,28,Late,0,-38.14,1423.57,-4354.71,20,1,1,2025.02.14 09:10,0,90,60,-1029.31,-4807.65,-57.48,0,-810.28,16.05,-1940.72,-186.11,-25.2,0,101.01,BEAR,NORMAL,,PASS,,,,,,,,,,,,,,,,,,,,,"{""score"":85,""missingFields"":[""Exit_Signal_Data""],""validationFlags"":[""ZONE_TRANSITION""]}",2025-11-25T08:06:16.950Z,"{""mt5Report"":""MT5_Backtest"",""eaTradesCSV"":""EA_Trades"",""eaSignalsCSV"":""EA_Signals""}"
