IN_Deal,Report_Source,IN_Trade_ID,IN_MT_MASTER_DATE_TIME,IN_MT_Date,IN_MT_Time,IN_MT_Day,IN_MT_Month,IN_CST_Date_OP_01,IN_CST_Time_OP_01,IN_CST_Day_OP_01,IN_CST_Month_OP_01,IN_Segment_15M_OP_01,IN_Segment_30M_OP_01,IN_Segment_01H_OP_01,IN_Segment_02H_OP_01,IN_Segment_03H_OP_01,IN_Segment_04H_OP_01,IN_Session_Name_OP_02,Strategy_ID_OP_03,Strategy_Version_ID_OP_03,Optimization_ID_OP_03,Report_Broker_OP_03,Symbol_OP_03,Chart_TF_OP_01,IN_Order_Type_OP_01,IN_Order_Direction,Volume_OP_03,IN_Symbol_Price_OP_03,IN_Balance_OP_01,OUT_Profit_OP_01,OUT_Balance_OP_01,OUT_Trade_ID,OUT_Deal,OUT_CST_Date_OP_03,OUT_CST_Time_OP_03,OUT_CST_Day_OP_03,OUT_CST_Month_OP_03,OUT_Segment_15M_OP_03,OUT_Segment_30M_OP_03,OUT_Segment_01H_OP_03,OUT_Segment_02H_OP_03,OUT_Segment_03H_OP_03,OUT_Segment_04H_OP_03,OUT_Session_Name_OP_03,OUT_Order_Type,OUT_Order_Direction,OUT_Symbol_Price_OP_01,OUT_Commission,OUT_Swap,OUT_Comment,OUT_Symbol,Trade_Result,Trade_Direction,Trade_Duration_Minutes,Trade_ROI_Percentage,Trade_Risk_Reward_Ratio,Trade_MAE,Trade_MFE,EA_Entry_Quality,EA_Entry_Symbol,EA_Entry_Confluence,EA_Entry_Momentum,EA_Entry_Speed,EA_Entry_Acceleration,EA_Entry_Entropy,EA_Entry_Jerk,EA_Entry_PhysicsScore,EA_Entry_SpeedSlope,EA_Entry_AccelerationSlope,EA_Entry_MomentumSlope,EA_Entry_ConfluenceSlope,EA_Entry_JerkSlope,EA_Entry_Zone,EA_Entry_Regime,EA_Entry_Spread,EA_ExitReason,EA_Exit_Symbol,EA_Exit_Quality,EA_Exit_Confluence,EA_Exit_Momentum,EA_Exit_Speed,EA_Exit_Acceleration,EA_Exit_Entropy,EA_Exit_Jerk,EA_Exit_PhysicsScore,EA_Exit_SpeedSlope,EA_Exit_AccelerationSlope,EA_Exit_MomentumSlope,EA_Exit_ConfluenceSlope,EA_Exit_JerkSlope,EA_Exit_Zone,EA_Exit_Regime,EA_Exit_Spread,EA_Profit,EA_ProfitPercent,EA_Pips,EA_HoldTimeBars,EA_HoldTimeMinutes,EA_RiskPercent,EA_RRatio,EA_MFE,EA_MAE,EA_MFE_Percent,EA_MAE_Percent,EA_MFE_Pips,EA_MAE_Pips,EA_MFE_TimeBars,EA_MAE_TimeBars,EA_MFEUtilization,EA_MAEImpact,EA_ExcursionEfficiency,EA_RunUp_Price,EA_RunUp_Pips,EA_RunUp_Percent,EA_RunUp_TimeBars,EA_RunDown_Price,EA_RunDown_Pips,EA_RunDown_Percent,EA_RunDown_TimeBars,EA_ExitQualityClass,EA_EarlyExitOpportunityCost,EA_PhysicsScoreDecay,EA_SpeedDecay,EA_SpeedSlopeDecay,EA_ConfluenceDecay,EA_ZoneTransitioned,Signal_Entry_Matched,Signal_Entry_Timestamp,Signal_Entry_TimeDelta,Signal_Entry_Quality,Signal_Entry_Confluence,Signal_Entry_Speed,Signal_Entry_Acceleration,Signal_Entry_Momentum,Signal_Entry_Entropy,Signal_Entry_Jerk,Signal_Entry_PhysicsScore,Signal_Entry_SpeedSlope,Signal_Entry_AccelerationSlope,Signal_Entry_MomentumSlope,Signal_Entry_ConfluenceSlope,Signal_Entry_JerkSlope,Signal_Entry_Zone,Signal_Entry_Regime,Signal_Entry_PhysicsPass,Signal_Entry_RejectReason,Signal_Exit_Matched,Signal_Exit_Timestamp,Signal_Exit_TimeDelta,Signal_Exit_Quality,Signal_Exit_Confluence,Signal_Exit_Speed,Signal_Exit_Acceleration,Signal_Exit_Momentum,Signal_Exit_Entropy,Signal_Exit_Jerk,Signal_Exit_PhysicsScore,Signal_Exit_SpeedSlope,Signal_Exit_AccelerationSlope,Signal_Exit_MomentumSlope,Signal_Exit_ConfluenceSlope,Signal_Exit_JerkSlope,Signal_Exit_Zone,Signal_Exit_Regime,Signal_Exit_PhysicsPass,Signal_Exit_RejectReason,DataQuality,ProcessingTimestamp,SourceFiles
2214,MT5_Backtest,2214,2025.05.26 09:05:00,2025-05-26,09:05:00,Monday,May,2025-05-26,01:05:00,Monday,May,15-005,30-003,1h-002,2h-001,3h-001,4h-001,After Hours,TP_Integrated_EA,5.0.0.0_MASTER,,MT5,NAS100,M1,buy,in,0.56,21175.0,2,18.37,2,2215,2215,2025-05-26,03:55:00,Monday,May,15-016,30-008,1h-004,2h-002,3h-002,4h-001,After Hours,sell,out,21207.8,0,0.0,,NAS100,Win,Long,170,918.5,0.06,21158.8,21244.0,73.0,NAS100,100,76.6,294.72,785.2,0,129.95,97.25,-396.78,2.9,-60.13,-30,145.97,BULL,NORMAL,370,MANUAL,NAS100,73.0,60,-150.62,-4412.51,238.96,0,409.7,55.65,-913.46,212.37,-50.08,0,90.4,UNKNOWN,UNKNOWN,370,18.37,0.65,32.8,35,170,10,0.06,21244.0,21158.8,0.69,-0.16,69.0,-16.2,27,2,0.09,115181.27,0.5,21246.3,38.5,0.18,44,21197.3,-10.5,-0.05,1,,5.7,41.6,4707.23,516.68,40,True,True,2025.05.26 09:05,0,73.0,100,294.72,785.2,76.6,0,129.95,97.25,-396.78,2.9,-60.13,-30,145.97,BULL,NORMAL,False,PASS,True,2025.05.26 11:55,0.0,73.0,80.0,-5428.98,-4350.47,-225.21,0.0,-770.77,15.65,-1644.33,-2319.89,-165.77,-10.0,-725.22,BEAR,NORMAL,0.0,PASS,,2025-11-26T10:43:30.288Z,"{'mt5Report': 'MT5_Backtest', 'eaTradesCSV': 'EA_Trades', 'eaSignalsCSV': 'EA_Signals'}"
2218,MT5_Backtest,2218,2025.05.26 13:05:00,2025-05-26,13:05:00,Monday,May,2025-05-26,05:05:00,Monday,May,15-021,30-011,1h-006,2h-003,3h-002,4h-002,After Hours,TP_Integrated_EA,5.0.0.0_MASTER,,MT5,NAS100,M1,buy,in,0.56,21217.7,2,3.42,2,2219,2219,2025-05-26,08:20:00,Monday,May,15-034,30-017,1h-009,2h-005,3h-003,4h-003,After Hours,sell,out,21223.8,0,0.0,,NAS100,Win,Long,195,171.0,0.01,21213.5,21246.3,81.0,NAS100,100,66.76,1254.71,1930.2,0,305.8,97.06,887.37,-995.6,77.14,0,-473.75,BULL,NORMAL,370,MANUAL,NAS100,83.67,80,-260.92,-4258.36,-1257.22,0,16.58,24.93,-1124.49,411.12,-91.42,10,219.06,UNKNOWN,UNKNOWN,420,3.42,0.12,6.1,40,195,10,0.01,21246.3,21213.5,0.29,-0.04,28.6,-4.2,30,17,0.02,620277.78,0.5,21265.8,42.0,0.2,4,21173.3,-50.5,-0.24,22,,35.9,72.13,5513.07,2011.86,20,True,True,2025.05.26 13:05,0,81.0,100,1254.71,1930.2,66.76,0,305.8,97.06,887.37,-995.6,77.14,0,-473.75,BULL,NORMAL,False,PASS,True,2025.05.26 16:20,0.0,75.67,80.0,-916.22,-2032.82,-65.22,0.0,-852.74,17.87,1063.55,-191.84,76.48,10.0,-187.76,BEAR,NORMAL,0.0,PASS,,2025-11-26T10:43:30.295Z,"{'mt5Report': 'MT5_Backtest', 'eaTradesCSV': 'EA_Trades', 'eaSignalsCSV': 'EA_Signals'}"
2224,MT5_Backtest,2224,2025.05.26 17:00:00,2025-05-26,17:00:00,Monday,May,2025-05-26,09:00:00,Monday,May,15-037,30-019,1h-010,2h-005,3h-004,4h-003,Opening Bell,TP_Integrated_EA,5.0.0.0_MASTER,,MT5,NAS100,M1,sell,in,0.56,21236.3,2,20.22,2,2225,2225,2025-05-26,10:25:00,Monday,May,15-042,30-021,1h-011,2h-006,3h-004,4h-003,Floor Session,buy,out,21200.2,0,0.0,,NAS100,Win,Short,85,1011.0,0.07,21244.2,21176.5,81.0,NAS100,60,-38.7,-1324.62,-5238.81,0,-992.63,16.73,-4891.18,-5705.83,-68.11,-10,-1196.99,BEAR,NORMAL,320,MANUAL,NAS100,78.33,80,-302.91,-5545.69,-1469.16,0,-95.33,16.27,-988.51,-809.29,-15.82,0,-166.95,UNKNOWN,UNKNOWN,420,20.22,0.71,36.1,18,85,10,0.07,21176.5,21244.2,0.6,-0.08,59.8,-7.9,14,1,0.1,105065.28,0.5,21164.2,36.0,-0.17,48,21253.8,-53.6,0.25,19,,-0.1,0.46,4221.08,-3902.67,-20,True,True,2025.05.26 17:00,0,81.0,60,-1324.62,-5238.81,-38.7,0,-992.63,16.73,-4891.18,-5705.83,-68.11,-10,-1196.99,BEAR,NORMAL,False,PASS,True,2025.05.26 18:25,0.0,81.0,80.0,987.38,3949.66,16.56,0.0,427.37,91.04,3225.6,2764.74,83.64,-10.0,609.34,BULL,NORMAL,0.0,PASS,,2025-11-26T10:43:30.307Z,"{'mt5Report': 'MT5_Backtest', 'eaTradesCSV': 'EA_Trades', 'eaSignalsCSV': 'EA_Signals'}"
2226,MT5_Backtest,2226,2025.05.26 18:25:00,2025-05-26,18:25:00,Monday,May,2025-05-26,10:25:00,Monday,May,15-042,30-021,1h-011,2h-006,3h-004,4h-003,Floor Session,TP_Integrated_EA,5.0.0.0_MASTER,,MT5,NAS100,M1,buy,in,0.56,21200.2,2,10.86,2,2227,2227,2025-05-26,17:25:00,Monday,May,15-070,30-035,1h-018,2h-009,3h-006,4h-005,After Hours,sell,out,21219.6,0,-2.44,,NAS100,Win,Long,420,543.0,0.04,21195.8,21253.8,81.0,NAS100,80,16.56,987.38,3949.66,0,427.37,91.04,3225.6,2764.74,83.64,-10,609.34,BULL,NORMAL,320,MANUAL,NAS100,73.0,60,-77.83,-502.29,3013.62,0,466.82,56.98,1107.65,1885.29,46.18,-10,567.75,UNKNOWN,UNKNOWN,420,10.86,0.38,19.4,25,420,10,0.04,21253.8,21195.8,0.54,-0.04,53.6,-4.4,19,1,0.05,195173.11,0.5,21223.9,4.3,0.02,1,21124.4,-95.2,-0.45,47,,0.0,34.06,1489.66,2117.95,20,True,True,2025.05.26 18:25,0,81.0,80,987.38,3949.66,16.56,0,427.37,91.04,3225.6,2764.74,83.64,-10,609.34,BULL,NORMAL,False,PASS,True,2025.05.27 01:25,0.0,83.67,80.0,-4258.36,-1257.22,-260.92,0.0,16.58,24.93,-922.15,311.29,-61.62,0.0,127.95,BEAR,NORMAL,0.0,PASS,,2025-11-26T10:43:30.311Z,"{'mt5Report': 'MT5_Backtest', 'eaTradesCSV': 'EA_Trades', 'eaSignalsCSV': 'EA_Signals'}"
2228,MT5_Backtest,2228,2025.05.27 01:25:00,2025-05-27,01:25:00,Tuesday,May,2025-05-26,17:25:00,Monday,May,15-070,30-035,1h-018,2h-009,3h-006,4h-005,After Hours,TP_Integrated_EA,5.0.0.0_MASTER,,MT5,NAS100,M1,sell,in,0.56,21219.6,2,8.12,2,2229,2229,2025-05-26,18:20:00,Monday,May,15-074,30-037,1h-019,2h-010,3h-007,4h-005,After Hours,buy,out,21205.1,0,0.0,,NAS100,Win,Short,55,405.99999999999994,0.03,21228.1,21189.3,83.67,NAS100,80,-260.92,-4258.36,-1257.22,0,16.58,24.93,-922.15,311.29,-61.62,0,127.95,BEAR,NORMAL,420,MANUAL,NAS100,73.0,80,-98.91,-4515.93,-3434.98,0,-575.67,15.72,-1232.1,-882.79,-50.2,-10,-98.05,UNKNOWN,UNKNOWN,420,8.12,0.29,14.5,12,55,10,0.03,21189.3,21228.1,0.3,-0.09,30.3,-8.5,7,1,0.04,261429.8,0.5,21124.4,80.7,-0.38,36,21205.1,0.0,0.0,0,,66.2,9.21,257.57,309.95,0,True,True,2025.05.27 01:25,0,83.67,80,-4258.36,-1257.22,-260.92,0,16.58,24.93,-922.15,311.29,-61.62,0,127.95,BEAR,NORMAL,False,PASS,True,2025.05.27 02:20,0.0,86.33,100.0,256.11,2588.86,87.0,0.0,120.18,98.54,2215.31,931.66,13.32,-10.0,124.91,BULL,NORMAL,0.0,PASS,,2025-11-26T10:43:30.315Z,"{'mt5Report': 'MT5_Backtest', 'eaTradesCSV': 'EA_Trades', 'eaSignalsCSV': 'EA_Signals'}"
2236,MT5_Backtest,2236,2025.05.27 04:05:00,2025-05-27,04:05:00,Tuesday,May,2025-05-26,20:05:00,Monday,May,15-081,30-041,1h-021,2h-011,3h-007,4h-006,After Hours,TP_Integrated_EA,5.0.0.0_MASTER,,MT5,NAS100,M1,sell,in,0.56,21171.4,2,15.18,2,2237,2237,2025-05-27,00:25:00,Tuesday,May,15-002,30-001,1h-001,2h-001,3h-001,4h-001,After Hours,buy,out,21144.3,0,0.0,,NAS100,Win,Short,260,759.0,0.05,21180.6,21109.9,81.0,NAS100,60,-30.31,-191.07,-6754.54,0,-2267.63,17.23,-413.92,-5503.6,17.94,-10,-1745.1,BEAR,NORMAL,420,MANUAL,NAS100,70.33,60,-36.48,-3634.48,-6273.04,0,-1435.2,16.33,-3339.98,-3289.7,-81.81,-10,-554.32,UNKNOWN,UNKNOWN,370,15.18,0.54,27.1,53,260,10,0.05,21109.9,21180.6,0.62,-0.09,61.5,-9.2,33,1,0.07,139529.64,0.5,21139.5,4.8,-0.02,1,21321.4,-177.1,0.84,30,,0.0,0.9,3443.41,2926.06,0,True,True,2025.05.27 04:05,0,81.0,60,-191.07,-6754.54,-30.31,0,-2267.63,17.23,-413.92,-5503.6,17.94,-10,-1745.1,BEAR,NORMAL,False,PASS,True,2025.05.27 08:25,0.0,83.67,100.0,2797.53,3019.21,69.78,0.0,749.1,97.37,865.33,1967.33,43.36,0.0,538.05,BULL,NORMAL,0.0,PASS,,2025-11-26T10:43:30.332Z,"{'mt5Report': 'MT5_Backtest', 'eaTradesCSV': 'EA_Trades', 'eaSignalsCSV': 'EA_Signals'}"
2238,MT5_Backtest,2238,2025.05.27 08:25:00,2025-05-27,08:25:00,Tuesday,May,2025-05-27,00:25:00,Tuesday,May,15-002,30-001,1h-001,2h-001,3h-001,4h-001,After Hours,TP_Integrated_EA,5.0.0.0_MASTER,,MT5,NAS100,M1,buy,in,0.56,21144.3,2,60.54,2,2239,2239,2025-05-27,06:50:00,Tuesday,May,15-028,30-014,1h-007,2h-004,3h-003,4h-002,After Hours,sell,out,21252.4,0,0.0,,NAS100,Win,Long,385,3027.0,0.21,21139.5,21321.4,83.67,NAS100,100,69.78,2797.53,3019.21,0,749.1,97.37,865.33,1967.33,43.36,0,538.05,BULL,NORMAL,370,MANUAL,NAS100,73.0,100,380.45,3927.59,1847.75,0,613.37,98.65,-44.59,1901.95,43.75,0,677.46,UNKNOWN,UNKNOWN,320,60.54,2.09,108.1,78,385,10,0.21,21321.4,21139.5,1.77,-0.05,177.1,-4.8,30,1,0.28,34918.24,0.5,21363.4,111.0,0.52,49,21157.1,-95.3,-0.45,22,,2.9,-1.28,-1130.06,909.92,0,True,True,2025.05.27 08:25,0,83.67,100,2797.53,3019.21,69.78,0,749.1,97.37,865.33,1967.33,43.36,0,538.05,BULL,NORMAL,False,PASS,True,2025.05.27 14:50,0.0,81.0,60.0,-799.26,-3781.67,-43.4,0.0,-1595.75,16.45,641.44,-3000.12,30.93,-10.0,-968.24,BEAR,NORMAL,0.0,PASS,,2025-11-26T10:43:30.336Z,"{'mt5Report': 'MT5_Backtest', 'eaTradesCSV': 'EA_Trades', 'eaSignalsCSV': 'EA_Signals'}"
2242,MT5_Backtest,2242,2025.05.27 19:15:00,2025-05-27,19:15:00,Tuesday,May,2025-05-27,11:15:00,Tuesday,May,15-046,30-023,1h-012,2h-006,3h-004,4h-003,Floor Session,TP_Integrated_EA,5.0.0.0_MASTER,,MT5,NAS100,M1,buy,in,0.56,21376.6,2,25.93,2,2243,2243,2025-05-27,13:30:00,Tuesday,May,15-055,30-028,1h-014,2h-007,3h-005,4h-004,Floor Session,sell,out,21422.9,0,0.0,,NAS100,Win,Long,135,1296.5,0.09,21369.9,21450.6,83.67,NAS100,100,384.41,6679.75,139.22,0,-184.15,79.93,404.72,-1670.59,-46.0,-10,-611.98,BULL,NORMAL,320,MANUAL,NAS100,65.0,80,57.66,486.35,-2414.55,0,-489.21,49.71,-1400.88,-2159.69,-48.71,-10,-529.17,UNKNOWN,UNKNOWN,420,25.93,0.91,46.3,28,135,10,0.09,21450.6,21369.9,0.74,-0.07,74.0,-6.7,22,3,0.12,82413.81,0.5,21446.8,23.9,0.11,46,21374.6,-48.3,-0.23,13,,-22.4,30.22,6193.4,1805.6,20,True,True,2025.05.27 19:15,0,83.67,100,6679.75,139.22,384.41,0,-184.15,79.93,404.72,-1670.59,-46.0,-10,-611.98,BULL,NORMAL,False,PASS,True,2025.05.27 21:30,0.0,75.67,80.0,-2416.54,-3000.85,-176.2,0.0,-309.71,15.78,-1925.4,-1.68,-117.13,-10.0,211.74,BEAR,NORMAL,0.0,PASS,,2025-11-26T10:43:30.345Z,"{'mt5Report': 'MT5_Backtest', 'eaTradesCSV': 'EA_Trades', 'eaSignalsCSV': 'EA_Signals'}"
2244,MT5_Backtest,2244,2025.05.27 21:30:00,2025-05-27,21:30:00,Tuesday,May,2025-05-27,13:30:00,Tuesday,May,15-055,30-028,1h-014,2h-007,3h-005,4h-004,Floor Session,TP_Integrated_EA,5.0.0.0_MASTER,,MT5,NAS100,M1,sell,in,0.56,21422.9,2,5.15,2,2245,2245,2025-05-27,14:55:00,Tuesday,May,15-060,30-030,1h-015,2h-008,3h-005,4h-004,Closing Bell,buy,out,21413.7,0,0.0,,NAS100,Win,Short,85,257.5,0.02,21432.1,21377.8,75.67,NAS100,80,-176.2,-2416.54,-3000.85,0,-309.71,15.78,-1925.4,-1.68,-117.13,-10,211.74,BEAR,NORMAL,320,MANUAL,NAS100,65.0,100,137.67,1701.65,750.45,0,-61.37,86.15,662.14,710.8,36.69,20,236.49,UNKNOWN,UNKNOWN,420,5.15,0.18,9.2,18,85,10,0.02,21377.8,21432.1,0.45,-0.09,45.1,-9.2,13,1,0.02,416157.28,0.5,21404.6,9.1,-0.04,1,21446.8,-33.1,0.15,29,,-0.1,-70.36,-4118.19,-2587.55,-20,True,True,2025.05.27 21:30,0,75.67,80,-2416.54,-3000.85,-176.2,0,-309.71,15.78,-1925.4,-1.68,-117.13,-10,211.74,BEAR,NORMAL,False,PASS,True,2025.05.27 22:55,0.0,78.33,80.0,1625.25,4235.35,18.72,0.0,848.66,91.04,1235.02,2221.05,-2.75,0.0,675.46,BULL,NORMAL,0.0,PASS,,2025-11-26T10:43:30.349Z,"{'mt5Report': 'MT5_Backtest', 'eaTradesCSV': 'EA_Trades', 'eaSignalsCSV': 'EA_Signals'}"
2246,MT5_Backtest,2246,2025.05.27 22:55:00,2025-05-27,22:55:00,Tuesday,May,2025-05-27,14:55:00,Tuesday,May,15-060,30-030,1h-015,2h-008,3h-005,4h-004,Closing Bell,TP_Integrated_EA,5.0.0.0_MASTER,,MT5,NAS100,M1,buy,in,0.56,21413.3,2,6.33,2,2247,2247,2025-05-27,21:00:00,Tuesday,May,15-085,30-043,1h-022,2h-011,3h-008,4h-006,After Hours,sell,out,21424.6,0,-2.44,,NAS100,Win,Long,365,316.5,0.02,21404.6,21446.8,78.33,NAS100,80,18.72,1574.82,4157.77,0,826.5,91.04,1235.02,2221.05,-2.75,0,675.46,BULL,NORMAL,320,MANUAL,NAS100,59.67,40,-37.05,-2280.12,-5047.94,0,-1108.09,12.76,-1221.8,-2815.88,-37.45,-10,-802.13,UNKNOWN,UNKNOWN,370,6.33,0.22,11.3,62,365,10,0.02,21446.8,21404.6,0.34,-0.09,33.5,-8.7,29,1,0.03,338145.34,0.5,21439.9,15.3,0.07,16,21397.6,-27.0,-0.13,35,,4.0,78.28,3854.94,2456.82,40,True,True,2025.05.27 22:55,0,78.33,80,1625.25,4235.35,18.72,0,848.66,91.04,1235.02,2221.05,-2.75,0,675.46,BULL,NORMAL,False,PASS,True,2025.05.28 05:00,0.0,81.0,80.0,-3232.99,-101.37,-104.05,0.0,141.44,37.95,525.22,915.25,34.18,-10.0,115.27,BEAR,NORMAL,0.0,PASS,,2025-11-26T10:43:30.353Z,"{'mt5Report': 'MT5_Backtest', 'eaTradesCSV': 'EA_Trades', 'eaSignalsCSV': 'EA_Signals'}"
2270,MT5_Backtest,2270,2025.05.28 14:40:00,2025-05-28,14:40:00,Wednesday,May,2025-05-28,06:40:00,Wednesday,May,15-027,30-014,1h-007,2h-004,3h-003,4h-002,After Hours,TP_Integrated_EA,5.0.0.0_MASTER,,MT5,NAS100,M1,buy,in,0.54,21467.1,2,2.59,2,2271,2271,2025-05-28,07:55:00,Wednesday,May,15-032,30-016,1h-008,2h-004,3h-003,4h-002,News,sell,out,21471.9,0,0.0,,NAS100,Win,Long,75,129.5,0.01,21451.6,21502.1,81.0,NAS100,80,4.15,1236.6,2786.95,0,1175.45,90.3,463.83,1859.46,1.75,-10,314.86,BULL,NORMAL,370,MANUAL,NAS100,67.67,80,-208.39,-1302.28,-301.0,0,257.6,30.38,-1468.63,-859.72,-130.82,-10,-143.81,UNKNOWN,UNKNOWN,320,2.59,0.09,4.8,16,75,10,0.01,21502.1,21451.6,0.35,-0.16,35.0,-15.5,13,2,0.01,828247.1,0.5,21530.4,58.5,0.27,10,21389.6,-82.3,-0.38,25,,53.7,59.92,2538.88,1932.45,0,True,True,2025.05.28 14:40,0,81.0,80,1236.6,2786.95,4.15,0,1175.45,90.3,463.83,1859.46,1.75,-10,314.86,BULL,NORMAL,False,PASS,True,2025.05.28 15:55,0.0,81.0,60.0,-1112.0,-4914.47,-24.64,0.0,-1113.31,17.57,-1461.31,-1494.83,-71.48,-10.0,-359.46,BEAR,NORMAL,0.0,PASS,,2025-11-26T10:43:30.403Z,"{'mt5Report': 'MT5_Backtest', 'eaTradesCSV': 'EA_Trades', 'eaSignalsCSV': 'EA_Signals'}"
2272,MT5_Backtest,2272,2025.05.28 15:55:00,2025-05-28,15:55:00,Wednesday,May,2025-05-28,07:55:00,Wednesday,May,15-032,30-016,1h-008,2h-004,3h-003,4h-002,News,TP_Integrated_EA,5.0.0.0_MASTER,,MT5,NAS100,M1,sell,in,0.54,21471.9,2,9.5,2,2273,2273,2025-05-28,13:05:00,Wednesday,May,15-053,30-027,1h-014,2h-007,3h-005,4h-004,Floor Session,buy,out,21454.3,0,0.0,,NAS100,Win,Short,310,475.0,0.03,21533.6,21392.8,81.0,NAS100,60,-24.64,-1112.0,-4914.47,0,-1113.31,17.57,-1461.31,-1494.83,-71.48,-10,-359.46,BEAR,NORMAL,370,MANUAL,NAS100,81.0,100,680.63,31220.66,4156.07,0,-713.99,84.05,6988.66,4090.54,-10.32,0,856.58,UNKNOWN,UNKNOWN,420,9.5,0.35,17.6,63,310,10,0.03,21392.8,21533.6,0.79,-0.62,79.1,-61.7,25,10,0.04,226669.47,0.5,21281.6,172.7,-0.8,28,21658.8,-204.5,0.95,49,,155.1,-66.48,-32332.66,-8449.97,-40,True,True,2025.05.28 15:55,0,81.0,60,-1112.0,-4914.47,-24.64,0,-1113.31,17.57,-1461.31,-1494.83,-71.48,-10,-359.46,BEAR,NORMAL,False,PASS,True,2025.05.28 21:05,0.0,81.0,100.0,3669.23,2463.35,173.8,0.0,316.47,99.05,2083.43,2094.68,123.23,10.0,425.4,BULL,NORMAL,0.0,PASS,,2025-11-26T10:43:30.407Z,"{'mt5Report': 'MT5_Backtest', 'eaTradesCSV': 'EA_Trades', 'eaSignalsCSV': 'EA_Signals'}"
2274,MT5_Backtest,2274,2025.05.28 21:05:00,2025-05-28,21:05:00,Wednesday,May,2025-05-28,13:05:00,Wednesday,May,15-053,30-027,1h-014,2h-007,3h-005,4h-004,Floor Session,TP_Integrated_EA,5.0.0.0_MASTER,,MT5,NAS100,M1,buy,in,0.54,21454.3,2,153.41,2,2275,2275,2025-05-28,20:15:00,Wednesday,May,15-082,30-041,1h-021,2h-011,3h-007,4h-006,After Hours,sell,out,21738.4,0,-2.35,,NAS100,Win,Long,430,7670.5,0.53,21281.6,21795.8,81.0,NAS100,100,173.8,3669.23,2463.35,0,316.47,99.05,2083.43,2094.68,123.23,10,425.4,BULL,NORMAL,320,MANUAL,NAS100,78.33,100,197.33,4585.67,2486.87,0,553.86,98.92,-1463.16,-664.68,-32.42,0,35.6,UNKNOWN,UNKNOWN,370,153.41,5.3,284.1,75,430,10,0.53,21795.8,21281.6,3.42,-1.73,341.5,-172.7,71,28,0.7,13872.37,0.51,21787.6,49.2,0.23,19,21716.1,-22.3,-0.1,3,,0.0,0.13,-916.44,3546.59,0,True,True,2025.05.28 21:05,0,81.0,100,3669.23,2463.35,173.8,0,316.47,99.05,2083.43,2094.68,123.23,10,425.4,BULL,NORMAL,False,PASS,True,2025.05.29 04:15,0.0,81.0,60.0,-3037.19,-7689.04,-49.26,0.0,-1224.09,16.09,-5697.45,-3696.77,-143.53,0.0,-432.48,BEAR,NORMAL,0.0,PASS,,2025-11-26T10:43:30.411Z,"{'mt5Report': 'MT5_Backtest', 'eaTradesCSV': 'EA_Trades', 'eaSignalsCSV': 'EA_Signals'}"
2288,MT5_Backtest,2288,2025.05.29 16:35:00,2025-05-29,16:35:00,Thursday,May,2025-05-29,08:35:00,Thursday,May,15-035,30-018,1h-009,2h-005,3h-003,4h-003,Opening Bell,TP_Integrated_EA,5.0.0.0_MASTER,,MT5,NAS100,M1,sell,in,0.53,21575.8,2,98.85,2,2289,2289,2025-05-29,11:20:00,Thursday,May,15-046,30-023,1h-012,2h-006,3h-004,4h-003,Floor Session,buy,out,21389.3,0,0.0,,NAS100,Win,Short,165,4942.5,0.36,21581.3,21269.3,83.67,NAS100,80,-292.5,-7389.21,-9726.05,0,-2196.87,16.18,-3732.9,-6709.99,-303.46,-20,-1809.61,BEAR,NORMAL,320,MANUAL,NAS100,73.0,100,496.57,1014.57,1015.0,0,484.02,98.65,-934.44,2076.25,-153.28,-20,856.95,UNKNOWN,UNKNOWN,320,98.85,3.59,186.5,34,165,10,0.36,21269.3,21581.3,3.06,-0.06,306.5,-5.5,30,1,0.46,21832.37,0.5,21282.6,106.7,-0.5,26,21448.4,-59.1,0.28,9,,-79.8,-82.47,-8403.77,-2798.46,-20,True,True,2025.05.29 16:35,0,83.67,80,-7408.97,-9756.46,-292.4,0,-2205.56,16.18,-3732.9,-6709.99,-303.46,-20,-1809.61,BEAR,NORMAL,False,PASS,True,2025.05.29 19:20,0.0,81.0,80.0,1221.19,10334.47,19.45,0.0,2076.94,91.22,5292.71,7110.49,276.13,-10.0,1680.24,BULL,NORMAL,0.0,PASS,,2025-11-26T10:43:30.439Z,"{'mt5Report': 'MT5_Backtest', 'eaTradesCSV': 'EA_Trades', 'eaSignalsCSV': 'EA_Signals'}"
