EAName_trade,EAVersion_trade,Ticket,OpenTime,CloseTime,Symbol_trade,Type,Lots,OpenPrice,ClosePrice,SL,TP,EntryQuality,EntryConfluence,EntryMomentum,EntryEntropy,EntryZone,EntryRegime,EntrySpread,ExitReason,ExitQuality,ExitConfluence,ExitZone,ExitRegime,Profit,ProfitPercent,Pips,HoldTimeBars,HoldTimeMinutes,RiskPercent,RRatio,Slippage,Commission,MFE,MAE,MFE_Percent,MAE_Percent,MFE_Pips,MAE_Pips,MFE_TimeBars,MAE_TimeBars,RunUp_Price,RunUp_Pips,RunUp_Percent,RunUp_TimeBars,RunDown_Price,RunDown_Pips,RunDown_Percent,RunDown_TimeBars,BalanceAfter,EquityAfter,DrawdownPercent,EntryHour,EntryDayOfWeek,ExitHour,ExitDayOfWeek,EAName_signal,EAVersion_signal,Timestamp,Symbol_signal,Signal,SignalType,Quality,Confluence,Momentum,Speed,Acceleration,Entropy,Jerk,Zone,Regime,Price,Spread,HighThreshold,LowThreshold,Balance,Equity,OpenPositions,PhysicsPass,RejectReason,Hour,DayOfWeek,IsWin,ProfitCategory,RiskAdjustedReturn,QualityBin
TP_Integrated_EA,3.11_PRODUCTION,132,2025-05-23 09:20:00,2025.05.23 13:00,NAS100,SELL,0.02,21045.1,21133.9,21544.8,20044.8,94.33333333333334,80.0,-347.34342636242,0.0,BEAR,NORMAL,37.0,MANUAL,0.0,0.0,UNKNOWN,UNKNOWN,-1.78,-0.171796430880891,-88.80000000000291,45,220,1.0,-0.171796430880891,0.0,0.0,21045.1,21183.4,0.0,-1.383000000000029,0.0,-138.3000000000029,0,22,20678.3,455.6000000000022,-2.1557781573680304,29,21139.2,-5.299999999999272,0.0250781919096772,1,1036.11,1036.04,0.0,9,5,13,5,TP_Integrated_EA,3.11_PRODUCTION,2025-05-23 09:20:00,NAS100,-1,SELL,94.33333333333334,80.0,-347.34342636242,-15503.734446331891,-3987.0399638856425,0.0,-363.68852638695785,BEAR,NORMAL,21044.8,37.99999999999272,0.0,0.0,1039.61,1037.89,1,PASS,PASS,9,5,0,Small Loss,-1.78,Medium (90-95)
TP_Integrated_EA,3.11_PRODUCTION,134,2025-05-23 13:00:00,2025.05.30 01:40,NAS100,BUY,0.02,21133.9,21314.4,20633.9,22133.9,91.66666666666669,100.0,219.99773968211665,0.0,BULL,NORMAL,37.0,MANUAL,0.0,0.0,UNKNOWN,UNKNOWN,3.61,0.3474160331055721,180.5,1196,9400,1.0,0.3474160331055721,0.0,0.0,21820.6,20678.3,6.866999999999971,-4.556000000000022,686.6999999999971,-455.6000000000022,1032,29,21334.2,19.799999999999272,0.09289494426303,9,21234.5,-79.90000000000146,-0.3748639417483084,30,1039.1,1039.0,0.0,13,5,1,5,TP_Integrated_EA,3.11_PRODUCTION,2025-05-23 13:00:00,NAS100,1,BUY,91.66666666666669,100.0,219.99773968211665,3216.585792760654,1679.9226203995236,0.0,-514.1748873743372,BULL,NORMAL,21130.2,37.00000000000728,0.0,0.0,1037.89,1036.11,1,PASS,PASS,13,5,1,Small Win,3.61,Medium (90-95)
TP_Integrated_EA,3.11_PRODUCTION,136,2025-05-30 01:40:00,2025.05.30 08:15,NAS100,SELL,0.02,21314.4,21336.4,21814.4,20314.4,91.66666666666669,80.0,-515.8404511947219,0.0,BEAR,LOW,42.99999999999999,MANUAL,0.0,0.0,UNKNOWN,UNKNOWN,-0.44,-0.0423622744690274,-22.0,80,395,1.0,-0.0423622744690274,0.0,0.0,21238.7,21338.4,0.7570000000000072,-0.24,75.70000000000073,-24.0,30,9,21284.6,51.80000000000291,-0.2427776007199101,23,21380.6,-44.19999999999709,0.2071577210775814,6,1038.66,1038.59,0.0,1,5,8,5,TP_Integrated_EA,3.11_PRODUCTION,2025-05-30 01:40:00,NAS100,-1,SELL,91.66666666666669,80.0,-515.8404511947219,-7608.697389122606,-1555.6137294759797,0.0,-91.1888361956904,BEAR,LOW,21314.4,42.99999999999272,0.0,0.0,1036.11,1039.1,1,PASS,PASS,1,5,0,Small Loss,-0.44,Medium (90-95)
TP_Integrated_EA,3.11_PRODUCTION,138,2025-05-30 08:15:00,2025.06.04 13:35,NAS100,BUY,0.02,21335.9,21701.3,20836.4,22336.4,91.66666666666669,100.0,177.83726716627064,0.0,BULL,LOW,38.0,MANUAL,0.0,0.0,UNKNOWN,UNKNOWN,7.31,0.6991669296911615,365.3999999999978,892,7519,1.0,0.6991669296911615,0.0,0.0,21743.0,21037.6,4.0709999999999855,-2.983000000000029,407.09999999999854,-298.3000000000029,886,140,21772.8,71.5,0.3294733495228397,38,21618.3,-83.0,-0.3824655665789607,43,1045.53,1045.45,0.0,8,5,13,3,TP_Integrated_EA,3.11_PRODUCTION,2025-05-30 08:15:00,NAS100,1,BUY,91.66666666666669,100.0,177.2372671662721,7872.252835697483,2219.9798023407784,0.0,-151.4200830154338,BULL,LOW,21331.4,36.999999999970896,0.0,0.0,1039.1,1038.69,1,PASS,PASS,8,5,1,Medium Win,7.31,Medium (90-95)
TP_Integrated_EA,3.11_PRODUCTION,140,2025-06-04 13:35:00,2025.06.05 10:40,NAS100,SELL,0.02,21701.3,21806.2,22201.3,20701.3,94.33333333333334,80.0,-201.7473990503375,0.0,BEAR,NORMAL,37.0,MANUAL,0.0,0.0,UNKNOWN,UNKNOWN,-2.1,-0.2012535219366339,-104.90000000000146,242,1265,1.0,-0.2012535219366339,0.0,0.0,21621.5,21806.9,0.7979999999999927,-1.0560000000000218,79.79999999999927,-105.60000000000218,43,241,21729.4,76.79999999999927,-0.3521934128825713,44,21825.2,-19.0,0.0871311828745953,10,1043.46,1043.38,0.0,13,3,10,4,TP_Integrated_EA,3.11_PRODUCTION,2025-06-04 13:35:00,NAS100,-1,SELL,94.33333333333334,80.0,-201.7473990503375,-5539.998887176836,-3501.672589947985,0.0,-280.764299260872,BEAR,NORMAL,21701.3,37.00000000000728,0.0,0.0,1038.66,1045.53,1,PASS,PASS,13,3,0,Small Loss,-2.1,Medium (90-95)
TP_Integrated_EA,3.11_PRODUCTION,142,2025-06-05 10:40:00,2025.06.06 01:10,NAS100,BUY,0.02,21805.9,21482.0,21305.9,22805.9,91.66666666666669,100.0,556.2387524771837,0.0,BULL,HIGH,37.0,MANUAL,0.0,0.0,UNKNOWN,UNKNOWN,-6.48,-0.6249457512368718,-323.90000000000146,163,870,1.0,-0.6249457512368718,0.0,0.0,21915.8,21467.1,1.0989999999999782,-3.388000000000029,109.89999999999782,-338.8000000000029,100,161,21582.5,100.5,0.4678335350526021,44,21470.7,-11.299999999999272,-0.0526021785681001,1,1036.89,1036.8,0.0,10,4,1,5,TP_Integrated_EA,3.11_PRODUCTION,2025-06-05 10:40:00,NAS100,1,BUY,91.66666666666669,100.0,556.2387524771837,19237.70908053376,2162.248125558453,0.0,-330.7108013109026,BULL,HIGH,21802.4,37.99999999999272,0.0,0.0,1045.53,1043.46,1,PASS,PASS,10,4,0,Large Loss,-6.48,Medium (90-95)
TP_Integrated_EA,3.11_PRODUCTION,144,2025-06-06 01:10:00,2025.06.06 12:25,NAS100,SELL,0.02,21482.0,21666.7,21982.0,20482.0,94.33333333333334,80.0,-1056.0903723855038,0.0,BEAR,NORMAL,42.0,MANUAL,0.0,0.0,UNKNOWN,UNKNOWN,-3.69,-0.3571428571428571,-184.70000000000076,136,675,1.0,-0.3571428571428571,0.0,0.0,21481.5,21672.1,0.005,-1.9009999999999851,0.5,-190.09999999999852,1,102,21625.2,41.5,-0.1915381668643586,20,21794.2,-127.5,0.5884606331374874,48,1033.2,1033.12,0.0,1,5,12,5,TP_Integrated_EA,3.11_PRODUCTION,2025-06-06 01:10:00,NAS100,-1,SELL,94.33333333333334,80.0,-1056.0903723855038,-9384.55256280385,-2413.078999508715,0.0,-538.1102335137989,BEAR,NORMAL,21482.0,42.00000000000728,0.0,0.0,1043.46,1036.89,1,PASS,PASS,1,5,0,Small Loss,-3.69,Medium (90-95)
TP_Integrated_EA,3.11_PRODUCTION,146,2025-06-06 12:25:00,2025.06.09 03:40,NAS100,BUY,0.02,21666.7,21742.6,21166.7,22666.7,91.66666666666669,100.0,388.7367998868216,0.0,BULL,NORMAL,37.0,MANUAL,0.0,0.0,UNKNOWN,UNKNOWN,1.52,0.1469365659377839,75.89999999999782,171,3795,1.0,0.1469365659377839,0.0,0.0,21854.1,21625.2,1.873999999999978,-0.415,187.39999999999785,-41.5,110,20,21748.1,5.5,0.0252959627643428,1,21707.2,-35.39999999999782,-0.1628140148832146,23,1034.46,1034.38,0.0,12,5,3,1,TP_Integrated_EA,3.11_PRODUCTION,2025-06-06 12:25:00,NAS100,1,BUY,91.66666666666669,100.0,388.7367998868216,5260.967718967788,1737.2356471937353,0.0,139.25903608416814,BULL,NORMAL,21663.0,37.00000000000728,0.0,0.0,1036.89,1033.2,1,PASS,PASS,12,5,1,Small Win,1.52,Medium (90-95)
TP_Integrated_EA,3.11_PRODUCTION,148,2025-06-09 03:40:00,2025.06.09 14:35,NAS100,SELL,0.02,21742.4,21803.3,22242.4,20742.4,91.66666666666669,80.0,-194.41862121310123,0.0,BEAR,NORMAL,42.0,MANUAL,0.0,0.0,UNKNOWN,UNKNOWN,-1.22,-0.1180751809840888,-60.89999999999782,132,655,1.0,-0.1180751809840888,0.0,0.0,21711.4,21804.3,0.31,-0.6189999999999781,31.0,-61.89999999999782,23,131,21737.9,65.39999999999782,-0.2999545940293341,25,21879.6,-76.29999999999927,0.3499470263675648,36,1033.24,1033.16,0.0,3,1,14,1,TP_Integrated_EA,3.11_PRODUCTION,2025-06-09 03:40:00,NAS100,-1,SELL,91.66666666666669,80.0,-194.41862121310123,-5079.000905962396,-2830.7250865546607,0.0,-45.01579110314947,BEAR,NORMAL,21742.6,43.000000000029104,0.0,0.0,1033.2,1034.46,1,PASS,PASS,3,1,0,Small Loss,-1.22,Medium (90-95)
TP_Integrated_EA,3.11_PRODUCTION,150,2025-06-09 14:35:00,2025.06.11 21:15,NAS100,BUY,0.02,21803.3,21823.9,21303.3,22803.3,91.66666666666669,100.0,252.6188201542585,0.0,BULL,NORMAL,38.0,MANUAL,0.0,0.0,UNKNOWN,UNKNOWN,0.41,0.0396721723901032,20.600000000002183,633,3279,1.0,0.0396721723901032,0.0,0.0,22082.9,21723.9,2.796000000000022,-0.7939999999999782,279.6000000000022,-79.39999999999782,566,231,21906.6,82.69999999999709,0.3789423521918497,7,21783.1,-40.80000000000291,-0.1869510032579094,1,1033.47,1033.43,0.0,14,1,21,3,TP_Integrated_EA,3.11_PRODUCTION,2025-06-09 14:35:00,NAS100,1,BUY,91.66666666666669,100.0,252.6188201542585,6645.654925695637,2675.784023197556,0.0,393.867996542062,BULL,NORMAL,21799.5,37.99999999999272,0.0,0.0,1034.46,1033.24,1,PASS,PASS,14,1,1,Small Win,0.41,Medium (90-95)
TP_Integrated_EA,3.11_PRODUCTION,152,2025-06-11 21:15:00,2025.06.16 15:25,NAS100,SELL,0.02,21818.4,21844.6,22318.4,20818.4,94.33333333333334,80.0,-820.8621472917941,0.0,BEAR,NORMAL,32.0,MANUAL,0.0,0.0,UNKNOWN,UNKNOWN,-0.52,-0.0503334591669812,-26.19999999999709,758,6850,1.0,-0.0503334591669812,0.0,0.0,21469.8,21974.8,3.486000000000022,-1.563999999999978,348.6000000000022,-156.39999999999782,366,238,21793.6,51.0,-0.2334673099988098,13,22004.3,-159.70000000000073,0.7310731256237274,37,1033.11,1033.03,0.0,21,3,15,1,TP_Integrated_EA,3.11_PRODUCTION,2025-06-11 21:15:00,NAS100,-1,SELL,94.33333333333334,80.0,-816.5121472917956,-22970.664435438088,-3041.4337554407457,0.0,535.2062715835161,BEAR,NORMAL,21827.1,33.000000000029104,0.0,0.0,1033.24,1033.54,1,PASS,PASS,21,3,0,Small Loss,-0.52,Medium (90-95)
TP_Integrated_EA,3.11_PRODUCTION,154,2025-06-16 15:25:00,2025.06.18 14:00,NAS100,BUY,0.02,21844.6,21743.3,21344.6,22844.6,91.66666666666669,100.0,289.5370244484008,0.0,BULL,NORMAL,38.0,MANUAL,0.0,0.0,UNKNOWN,UNKNOWN,-2.03,-0.1969153167135512,-101.29999999999929,536,2795,1.0,-0.1969153167135512,0.0,0.0,22004.3,21650.0,1.5970000000000073,-1.9459999999999853,159.70000000000073,-194.59999999999852,37,392,21880.1,136.79999999999927,0.6291593272410319,44,21710.6,-32.70000000000073,-0.1503911549764788,31,1030.9,1030.86,0.0,15,1,14,3,TP_Integrated_EA,3.11_PRODUCTION,2025-06-16 15:25:00,NAS100,1,BUY,91.66666666666669,100.0,289.5370244484008,10022.500785793169,1321.0018072529665,0.0,351.0675799531125,BULL,NORMAL,21840.8,37.99999999999272,0.0,0.0,1033.47,1033.11,1,PASS,PASS,15,1,0,Small Loss,-2.03,Medium (90-95)
TP_Integrated_EA,3.11_PRODUCTION,156,2025-06-18 14:00:00,2025.06.20 10:55,NAS100,SELL,0.02,21742.1,21714.5,22242.1,20742.1,97.0,80.0,-403.6591587745048,0.0,BEAR,NORMAL,37.0,MANUAL,0.0,0.0,UNKNOWN,UNKNOWN,0.55,0.0533198902579713,27.599999999998545,468,2695,1.0,0.0533198902579713,0.0,0.0,21440.3,21883.3,3.0179999999999927,-1.4120000000000072,301.7999999999993,-141.20000000000073,310,44,21647.3,67.20000000000073,-0.3094706302240472,13,21792.5,-78.0,0.3592069815100509,47,1031.51,1031.44,0.0,14,3,10,5,TP_Integrated_EA,3.11_PRODUCTION,2025-06-18 14:00:00,NAS100,-1,SELL,97.0,80.0,-403.05915877450445,-11544.40169480756,-1408.3567701764696,0.0,-43.68156865631427,BEAR,NORMAL,21743.3,37.99999999999272,0.0,0.0,1033.11,1030.9,1,PASS,PASS,14,3,1,Small Win,0.55,High (95-97)
TP_Integrated_EA,3.11_PRODUCTION,158,2025-06-20 10:55:00,2025.06.20 11:40,NAS100,BUY,0.02,21714.5,21689.0,21214.5,22714.5,91.66666666666669,100.0,308.09902890254807,0.0,BULL,NORMAL,37.0,MANUAL,0.0,0.0,UNKNOWN,UNKNOWN,-0.51,-0.049466537342386,-25.5,10,45,1.0,-0.049466537342386,0.0,0.0,21737.0,21688.3,0.225,-0.2620000000000073,22.5,-26.200000000000728,4,9,21804.5,115.5,0.5325280095901148,47,21647.3,-41.70000000000073,-0.1922633593065642,4,1031.0,1030.93,0.0,10,5,11,5,TP_Integrated_EA,3.11_PRODUCTION,2025-06-20 10:55:00,NAS100,1,BUY,91.66666666666669,100.0,308.09902890254807,3273.127207150299,1375.57259202377,0.0,113.49538702424896,BULL,NORMAL,21710.8,37.00000000000728,0.0,0.0,1030.9,1031.51,1,PASS,PASS,10,5,0,Small Loss,-0.51,Medium (90-95)
TP_Integrated_EA,3.11_PRODUCTION,160,2025-06-20 11:40:00,2025.06.23 10:40,NAS100,SELL,0.02,21689.0,21694.9,22189.0,20689.0,94.33333333333334,80.0,-219.74495591128647,0.0,BEAR,NORMAL,38.0,MANUAL,0.0,0.0,UNKNOWN,UNKNOWN,-0.12,-0.011639411045801,-5.900000000001455,264,4260,1.0,-0.011639411045801,0.0,0.0,21463.7,21917.5,2.252999999999993,-2.285,225.29999999999927,-228.5,148,61,21588.2,106.70000000000071,-0.4918206583114036,46,21740.9,-46.0,0.2120313990845774,7,1030.98,1030.92,0.0,11,5,10,1,TP_Integrated_EA,3.11_PRODUCTION,2025-06-20 11:40:00,NAS100,-1,SELL,94.33333333333334,80.0,-219.74495591128647,-6345.383456815878,-2487.5419417129374,0.0,262.64376047228336,BEAR,NORMAL,21689.0,37.99999999999272,0.0,0.0,1031.51,1031.0,1,PASS,PASS,11,5,0,Small Loss,-0.12,Medium (90-95)
TP_Integrated_EA,3.11_PRODUCTION,162,2025-06-23 10:40:00,2025.06.23 14:15,NAS100,BUY,0.02,21694.9,21622.2,21194.9,22694.9,91.66666666666669,100.0,648.7586421174594,0.0,BULL,HIGH,37.0,MANUAL,0.0,0.0,UNKNOWN,UNKNOWN,-1.45,-0.1408409662661603,-72.70000000000073,44,215,1.0,-0.1408409662661603,0.0,0.0,21740.9,21612.9,0.46,-0.82,46.0,-82.0,7,43,21814.9,192.70000000000076,0.8912136600345973,43,21555.2,-67.0,-0.309866711065479,28,1029.53,1029.45,0.0,10,1,14,1,TP_Integrated_EA,3.11_PRODUCTION,2025-06-23 10:40:00,NAS100,1,BUY,91.66666666666669,100.0,647.1386421174601,11480.113096139568,5611.03440532607,0.0,1518.479242091863,BULL,HIGH,21689.4,37.99999999999272,0.0,0.0,1031.0,1031.02,1,PASS,PASS,10,1,0,Small Loss,-1.45,Medium (90-95)
TP_Integrated_EA,3.11_PRODUCTION,164,2025-06-23 14:15:00,2025.06.24 08:35,NAS100,SELL,0.02,21620.4,22079.8,22120.4,20620.4,97.0,80.0,-454.0847590723116,0.0,BEAR,NORMAL,38.0,MANUAL,0.0,0.0,UNKNOWN,UNKNOWN,-9.19,-0.9006536844477984,-459.3999999999978,209,1100,1.0,-0.9006536844477984,0.0,0.0,21539.7,22082.2,0.8070000000000073,-4.617999999999992,80.70000000000073,-461.7999999999993,65,208,22056.1,23.700000000000728,-0.1073379287855901,28,22175.4,-95.60000000000218,0.4329749363671871,19,1020.37,1020.29,0.0,14,1,8,2,TP_Integrated_EA,3.11_PRODUCTION,2025-06-23 14:15:00,NAS100,-1,SELL,97.0,80.0,-453.184759072312,-8562.856135570835,-2051.6411609675924,0.0,-417.71816143095,BEAR,NORMAL,21622.2,37.00000000000728,0.0,0.0,1030.98,1029.53,1,PASS,PASS,14,1,0,Large Loss,-9.19,High (95-97)
TP_Integrated_EA,3.11_PRODUCTION,166,2025-06-24 08:35:00,2025.06.27 21:30,NAS100,BUY,0.02,22079.8,22471.4,21579.8,23079.8,99.66666666666669,100.0,227.40295965866284,0.0,BULL,NORMAL,38.0,MANUAL,0.0,0.0,UNKNOWN,UNKNOWN,7.83,0.7617250201861994,391.6000000000022,984,5094,1.0,0.7617250201861994,0.0,0.0,22622.4,22045.4,5.4260000000000215,-0.3439999999999781,542.6000000000022,-34.39999999999782,932,70,22652.7,181.29999999999927,0.8068033144352343,44,22400.1,-71.30000000000291,-0.3172922025330104,5,1027.93,1027.84,0.0,8,2,21,5,TP_Integrated_EA,3.11_PRODUCTION,2025-06-24 08:35:00,NAS100,1,BUY,99.66666666666669,100.0,227.40295965866284,8449.623462700227,1806.6516163509973,0.0,27.30583355290344,BULL,NORMAL,22076.0,37.99999999999272,0.0,0.0,1029.53,1020.37,1,PASS,PASS,8,2,1,Medium Win,7.83,Very High (97+)
TP_Integrated_EA,3.11_PRODUCTION,168,2025-06-27 21:30:00,2025.06.27 22:55,NAS100,SELL,0.02,22470.1,22545.4,22970.1,21470.1,97.0,80.0,-637.4607845232615,0.0,BEAR,NORMAL,33.0,MANUAL,0.0,0.0,UNKNOWN,UNKNOWN,-1.51,-0.147113267473354,-75.30000000000291,18,85,1.0,-0.147113267473354,0.0,0.0,22403.4,22546.1,0.666999999999971,-0.76,66.69999999999709,-76.0,5,17,22527.1,18.30000000000291,-0.081169551216669,2,22652.7,-107.29999999999929,0.4759285707949261,27,1026.42,1026.38,0.0,21,5,22,5,TP_Integrated_EA,3.11_PRODUCTION,2025-06-27 21:30:00,NAS100,-1,SELL,97.0,80.0,-637.4607845232615,-12834.89539115563,-2112.3782345925883,0.0,-292.09614802243374,BEAR,NORMAL,22471.4,31.999999999970896,0.0,0.0,1020.37,1027.93,1,PASS,PASS,21,5,0,Small Loss,-1.51,High (95-97)
TP_Integrated_EA,3.11_PRODUCTION,170,2025-06-27 22:55:00,2025.06.30 10:10,NAS100,BUY,0.02,22544.1,22665.6,22044.1,23544.1,91.66666666666669,100.0,718.7855828103536,0.0,BULL,NORMAL,32.0,MANUAL,0.0,0.0,UNKNOWN,UNKNOWN,2.43,0.2362457344520168,121.5,123,3555,1.0,0.2362457344520168,0.0,0.0,22705.8,22527.1,1.617000000000007,-0.17,161.70000000000073,-17.0,113,2,22720.1,54.5,0.2404524918819709,30,22653.9,-11.69999999999709,-0.0516200762388689,2,1028.59,1028.52,0.0,22,5,10,1,TP_Integrated_EA,3.11_PRODUCTION,2025-06-27 22:55:00,NAS100,1,BUY,91.66666666666669,100.0,716.3855828103522,11255.972963008016,1502.4221284684004,0.0,-312.9268831755594,BULL,NORMAL,22537.6,38.000000000029104,0.0,0.0,1027.93,1026.5,1,PASS,PASS,22,5,1,Small Win,2.43,Medium (90-95)
TP_Integrated_EA,3.11_PRODUCTION,172,2025-06-30 10:10:00,2025.06.30 12:40,NAS100,SELL,0.02,22665.6,22721.4,23165.6,21665.6,91.66666666666669,80.0,-214.4373692776458,0.0,BEAR,NORMAL,38.0,MANUAL,0.0,0.0,UNKNOWN,UNKNOWN,-1.12,-0.1090056157357392,-55.80000000000291,31,150,1.0,-0.1090056157357392,0.0,0.0,22657.6,22723.9,0.08,-0.583000000000029,8.0,-58.30000000000291,2,30,22610.9,110.5,-0.4863256665522371,49,22721.4,0.0,0.0,0,1027.47,1027.4,0.0,10,1,12,1,TP_Integrated_EA,3.11_PRODUCTION,2025-06-30 10:10:00,NAS100,-1,SELL,91.66666666666669,80.0,-214.4373692776458,-6997.586219482288,-1764.2604386554103,0.0,113.28081483615968,BEAR,NORMAL,22665.6,38.000000000029104,0.0,0.0,1026.42,1028.59,1,PASS,PASS,10,1,0,Small Loss,-1.12,Medium (90-95)
TP_Integrated_EA,3.11_PRODUCTION,174,2025-06-30 12:40:00,2025.07.07 07:45,NAS100,BUY,0.02,22721.4,22768.1,22221.4,23721.4,97.0,100.0,287.1347768295393,0.0,BULL,NORMAL,38.0,MANUAL,0.0,0.0,UNKNOWN,UNKNOWN,0.93,0.0904862908404522,46.69999999999709,1229,9785,1.0,0.0904862908404522,0.0,0.0,22911.1,22387.7,1.896999999999971,-3.3370000000000077,189.6999999999971,-333.7000000000007,901,589,22772.0,3.900000000001455,0.0171292290529357,16,22726.1,-42.0,-0.184468620570008,42,1027.78,1027.69,0.0,12,1,7,1,TP_Integrated_EA,3.11_PRODUCTION,2025-06-30 12:40:00,NAS100,1,BUY,97.0,100.0,287.1347768295393,9927.869889164069,1280.7813675035263,0.0,-178.42414785584717,BULL,NORMAL,22717.6,38.000000000029104,0.0,0.0,1028.59,1027.47,1,PASS,PASS,12,1,1,Small Win,0.93,High (95-97)
TP_Integrated_EA,3.11_PRODUCTION,176,2025-07-07 07:45:00,2025.07.07 13:10,NAS100,SELL,0.02,22768.1,22798.6,23268.1,21768.1,91.66666666666669,80.0,-175.62113935851482,0.0,BEAR,NORMAL,42.0,MANUAL,0.0,0.0,UNKNOWN,UNKNOWN,-0.61,-0.0593864696204133,-30.5,66,324,1.0,-0.0593864696204133,0.0,0.0,22729.8,22799.3,0.3829999999999927,-0.3120000000000072,38.29999999999927,-31.200000000000728,42,65,22718.6,80.0,-0.3508987393962787,41,22818.6,-20.0,0.0877246848490696,26,1027.17,1027.09,0.0,7,1,13,1,TP_Integrated_EA,3.11_PRODUCTION,2025-07-07 07:45:00,NAS100,-1,SELL,91.66666666666669,80.0,-175.62113935851482,-6899.312749340648,-1482.85797151088,0.0,434.08731872037856,BEAR,NORMAL,22768.1,42.00000000000728,0.0,0.0,1027.47,1027.78,1,PASS,PASS,7,1,0,Small Loss,-0.61,Medium (90-95)
TP_Integrated_EA,3.11_PRODUCTION,178,2025-07-07 13:10:00,2025.07.10 15:40,NAS100,BUY,0.02,22798.6,22870.2,22298.6,23798.6,91.66666666666669,100.0,288.8458606096719,0.0,BULL,NORMAL,38.0,MANUAL,0.0,0.0,UNKNOWN,UNKNOWN,1.43,0.1390604183481956,71.60000000000218,859,4470,1.0,0.1390604183481956,0.0,0.0,22936.0,22602.1,1.3740000000000143,-1.965,137.40000000000146,-196.5,599,100,22917.2,47.0,0.2055076037813399,11,22728.0,-142.20000000000073,-0.6217698139937593,18,1028.33,1028.24,0.0,13,1,15,4,TP_Integrated_EA,3.11_PRODUCTION,2025-07-07 13:10:00,NAS100,1,BUY,91.66666666666669,100.0,288.8458606096719,13518.302845448225,2666.2981734121604,0.0,57.60495067494102,BULL,NORMAL,22794.8,37.99999999999272,0.0,0.0,1027.78,1027.17,1,PASS,PASS,13,1,1,Small Win,1.43,Medium (90-95)
TP_Integrated_EA,3.11_PRODUCTION,180,2025-07-10 15:40:00,2025.07.15 15:45,NAS100,SELL,0.02,22870.2,23007.3,23370.2,21870.2,91.66666666666669,80.0,-267.2756669379268,0.0,BEAR,NORMAL,38.0,MANUAL,0.0,0.0,UNKNOWN,UNKNOWN,-2.74,-0.2671216183280527,-137.09999999999854,829,7205,1.0,-0.2671216183280527,0.0,0.0,22645.7,23049.0,2.245,-1.7879999999999927,224.5,-178.79999999999927,489,826,22934.7,72.59999999999854,-0.3155520204456783,27,23062.6,-55.29999999999927,0.2403584949124811,10,1025.75,1025.7,0.0,15,4,15,2,TP_Integrated_EA,3.11_PRODUCTION,2025-07-10 15:40:00,NAS100,-1,SELL,91.66666666666669,80.0,-267.2756669379268,-5518.404022283175,-1526.5612711017427,0.0,87.7810892683816,BEAR,NORMAL,22870.2,37.99999999999272,0.0,0.0,1027.17,1028.33,1,PASS,PASS,15,4,0,Small Loss,-2.74,Medium (90-95)
TP_Integrated_EA,3.11_PRODUCTION,182,2025-07-15 15:45:00,2025.07.21 23:00,NAS100,BUY,0.02,23007.0,23198.6,22507.3,24007.3,91.66666666666669,100.0,255.499396334368,0.0,BULL,NORMAL,39.0,MANUAL,0.0,0.0,UNKNOWN,UNKNOWN,3.83,0.3721879403333171,191.59999999999852,1191,9075,1.0,0.3721879403333171,0.0,0.0,23280.9,22681.5,2.7390000000000145,-3.255,273.90000000000146,-325.5,1161,311,23218.2,19.600000000002183,0.0844878570258644,42,23188.6,-10.0,-0.0431060495029872,49,1029.05,1028.97,0.0,15,2,23,1,TP_Integrated_EA,3.11_PRODUCTION,2025-07-15 15:45:00,NAS100,1,BUY,91.66666666666669,100.0,255.39939633436765,3666.0801114376072,3013.594913759045,0.0,217.81831565052525,BULL,NORMAL,23003.3,40.0,0.0,0.0,1028.33,1025.75,1,PASS,PASS,15,2,1,Small Win,3.83,Medium (90-95)
TP_Integrated_EA,3.11_PRODUCTION,184,2025-07-21 23:00:00,2025.07.22 20:30,NAS100,SELL,0.02,23199.4,23104.1,23699.4,22199.4,97.0,80.0,-378.6522090233709,0.0,BEAR,NORMAL,34.0,MANUAL,0.0,0.0,UNKNOWN,UNKNOWN,1.91,0.1852588288926178,95.30000000000292,247,1290,1.0,0.1852588288926178,0.0,0.0,22968.5,23227.4,2.3090000000000144,-0.28,230.90000000000143,-28.0,205,60,23027.9,76.19999999999709,-0.3298115918819478,10,23115.4,-11.30000000000291,0.0489090680874949,19,1030.99,1030.91,0.0,23,1,20,2,TP_Integrated_EA,3.11_PRODUCTION,2025-07-21 23:00:00,NAS100,-1,SELL,97.0,80.0,-378.0522090233723,-8965.546601011236,-1824.23409304827,0.0,-365.1401922154205,BEAR,NORMAL,23198.6,35.0,0.0,0.0,1025.75,1029.05,1,PASS,PASS,23,1,1,Small Win,1.91,High (95-97)
