EAName,EAVersion,Timestamp,Symbol,Signal,SignalType,Quality,Confluence,Momentum,Speed,Acceleration,Entropy,Jerk,PhysicsScore,Zone,Regime,Price,Spread,HighThreshold,LowThreshold,Balance,Equity,OpenPositions,PhysicsPass,RejectReason,Hour,DayOfWeek
TP_Integrated_EA,4.13_PRODUCTION,2025.03.17 13:05,NAS100,1,BUY,89.0,100.0,379.44779536231323,11183.084214462237,2977.0107723025076,0.0,598.9819299456113,98.9,BULL,NORMAL,19705.5,20.0,0.0,0.0,974.05,974.88,1,PASS,PASS,13,1
TP_Integrated_EA,4.13_PRODUCTION,2025.03.17 13:20,NAS100,1,BUY,97.0,100.0,334.48193936662227,10332.597353123227,399.73682625905593,0.0,-20.447180113136042,90.6664614915148,BULL,NORMAL,19716.0,20.0,0.0,0.0,974.05,974.99,1,PASS,PASS,13,1
TP_Integrated_EA,4.13_PRODUCTION,2025.03.17 20:20,NAS100,1,BUY,94.33333333333333,100.0,729.7089675773566,15557.145582238558,2753.566454190647,0.0,770.2137563873223,99.43333333333334,BULL,NORMAL,19900.7,20.0,0.0,0.0,974.05,976.84,1,PASS,PASS,20,1
TP_Integrated_EA,4.13_PRODUCTION,2025.03.18 08:25,NAS100,1,BUY,89.0,100.0,165.79331824838593,5289.467429956167,1995.6224169191646,0.0,476.46545771529384,98.9,BULL,NORMAL,19763.6,20.0,0.0,0.0,974.05,975.42,1,PASS,PASS,8,2
TP_Integrated_EA,4.13_PRODUCTION,2025.03.18 09:00,NAS100,1,BUY,89.0,100.0,123.26804057421084,5624.111929725592,265.8697008736878,0.0,230.20461766492855,98.9,BULL,NORMAL,19775.6,20.0,0.0,0.0,974.05,975.54,1,PASS,PASS,9,2
TP_Integrated_EA,4.13_PRODUCTION,2025.03.18 20:35,NAS100,1,BUY,86.33333333333333,80.0,146.35663930336568,1174.0950088761392,4110.050999272441,0.0,972.6134891815539,96.23333333333332,BULL,NORMAL,19499.8,20.0,0.0,0.0,974.05,972.79,1,PASS,PASS,20,2
TP_Integrated_EA,4.13_PRODUCTION,2025.03.18 20:50,NAS100,1,BUY,86.33333333333333,100.0,866.5778931269277,6151.69119895955,3078.9070037874158,0.0,317.2840512908975,98.63333333333333,BULL,NORMAL,19549.0,20.0,0.0,0.0,974.05,973.28,1,PASS,PASS,20,2
TP_Integrated_EA,4.13_PRODUCTION,2025.03.18 21:05,NAS100,1,BUY,89.0,100.0,785.4890053709439,6764.357478794445,598.8831659811452,0.0,-155.27197411384384,83.9,BULL,NORMAL,19539.8,20.0,0.0,0.0,974.05,973.19,1,PASS,PASS,21,2
TP_Integrated_EA,4.13_PRODUCTION,2025.03.19 05:55,NAS100,-1,SELL,89.0,80.0,-181.35143221149366,-2431.2991551357886,-303.3115589755903,0.0,-53.12487850489339,22.015634112132993,BEAR,NORMAL,19554.0,20.0,0.0,0.0,974.05,973.29,1,PASS,PASS,5,3
TP_Integrated_EA,4.13_PRODUCTION,2025.03.19 08:15,NAS100,-1,SELL,86.33333333333334,80.0,-183.29070053585676,-3071.5506700270153,-787.5573253597365,0.0,322.4839755196931,33.233333333333334,BEAR,NORMAL,19526.5,20.0,0.0,0.0,973.29,973.55,1,PASS,PASS,8,3
TP_Integrated_EA,4.13_PRODUCTION,2025.03.19 17:40,NAS100,1,BUY,86.33333333333334,100.0,677.6042929310756,8263.622252810546,3085.902884759468,0.0,470.6834796971351,98.63333333333334,BULL,NORMAL,19680.5,20.0,0.0,0.0,973.29,972.0,1,PASS,PASS,17,3
TP_Integrated_EA,4.13_PRODUCTION,2025.03.19 17:55,NAS100,1,BUY,91.66666666666667,100.0,810.992012720323,10888.847505690055,559.8449284405433,0.0,-347.70051985631216,84.16666666666667,BULL,NORMAL,19724.0,20.0,0.0,0.0,972.0,972.41,1,PASS,PASS,17,3
TP_Integrated_EA,4.13_PRODUCTION,2025.03.19 21:10,NAS100,1,BUY,94.33333333333334,100.0,2041.2339251538547,25689.95304503181,4994.881337656334,0.0,370.15630385242946,99.43333333333334,BULL,HIGH,19920.4,20.0,0.0,0.0,972.0,974.37,1,PASS,PASS,21,3
TP_Integrated_EA,4.13_PRODUCTION,2025.03.20 00:40,NAS100,1,BUY,86.33333333333334,100.0,297.61231197479435,7963.373369918432,196.45725982841213,0.0,-222.33303512702236,83.36762782046425,BULL,LOW,19806.4,20.0,0.0,0.0,972.0,973.19,1,PASS,PASS,0,4
TP_Integrated_EA,4.13_PRODUCTION,2025.03.20 00:50,NAS100,1,BUY,89.0,100.0,323.887446406312,10645.755634973604,1478.4315684307119,0.0,25.132700297938925,93.28495252234542,BULL,LOW,19826.2,20.0,0.0,0.0,972.0,973.39,1,PASS,PASS,0,4
TP_Integrated_EA,4.13_PRODUCTION,2025.03.20 10:40,NAS100,1,BUY,86.33333333333333,100.0,291.0450292708143,3932.5030094946505,293.8720310288826,0.0,-178.31591409581017,83.63333333333333,BULL,NORMAL,19869.5,20.0,0.0,0.0,972.0,973.82,1,PASS,PASS,10,4
TP_Integrated_EA,4.13_PRODUCTION,2025.03.20 16:05,NAS100,1,BUY,94.33333333333334,100.0,890.6684562337343,22107.59214109016,4211.27912479622,0.0,-67.90238497546073,86.84065446017378,BULL,NORMAL,19809.2,20.0,0.0,0.0,972.0,973.22,1,PASS,PASS,16,4
TP_Integrated_EA,4.13_PRODUCTION,2025.03.20 16:20,NAS100,1,BUY,97.0,100.0,1040.7435060873431,23243.91508534125,193.0902249704377,0.0,-737.8582864624207,84.18176687278283,BULL,NORMAL,19832.4,20.0,0.0,0.0,972.0,973.45,1,PASS,PASS,16,4
TP_Integrated_EA,4.13_PRODUCTION,2025.03.21 07:10,NAS100,-1,SELL,89.0,80.0,-258.9177853048346,-7795.734302544353,-1728.4208520063098,0.0,-22.307438072446672,24.3269421445665,BEAR,NORMAL,19662.1,20.0,0.0,0.0,972.0,971.71,1,PASS,PASS,7,5
TP_Integrated_EA,4.13_PRODUCTION,2025.03.21 08:40,NAS100,1,BUY,86.33333333333333,100.0,356.6412858204992,4632.825012471505,2783.1674603746933,0.0,361.7265093855841,98.63333333333333,BULL,NORMAL,19681.9,20.0,0.0,0.0,971.71,971.48,1,PASS,PASS,8,5
TP_Integrated_EA,4.13_PRODUCTION,2025.03.21 12:40,NAS100,-1,SELL,86.33333333333333,80.0,-184.24486413099314,-7509.210404842452,-5437.737555326209,0.0,-472.8735330471102,18.233333333333334,BEAR,NORMAL,19583.0,20.0,0.0,0.0,971.48,970.46,1,PASS,PASS,12,5
TP_Integrated_EA,4.13_PRODUCTION,2025.03.24 09:25,NAS100,1,BUY,94.33333333333334,100.0,157.59353237782074,11537.086170197823,147.6006030111997,0.0,-224.5070964379218,80.50337855917331,BULL,NORMAL,19982.6,20.0,0.0,0.0,970.46,966.49,1,PASS,PASS,9,1
TP_Integrated_EA,4.13_PRODUCTION,2025.03.25 07:20,NAS100,1,BUY,89.0,100.0,87.53727943135135,2015.9307301618592,576.0425015527555,0.0,81.23591909061452,96.55798988914745,BULL,LOW,20155.0,20.0,0.0,0.0,966.49,968.15,1,PASS,PASS,7,2
TP_Integrated_EA,4.13_PRODUCTION,2025.03.25 10:00,NAS100,-1,SELL,89.0,80.0,-161.02218506786943,-5826.343547735063,-1353.5736056422775,0.0,282.12948135273575,33.5,BEAR,NORMAL,20154.3,20.0,0.0,0.0,966.49,968.14,1,PASS,PASS,10,2
TP_Integrated_EA,4.13_PRODUCTION,2025.03.25 14:30,NAS100,1,BUY,89.0,100.0,196.02483639140212,5250.550437500001,523.7712715028329,0.0,345.7796745216374,98.9,BULL,NORMAL,20237.2,20.0,0.0,0.0,968.18,967.36,1,PASS,PASS,14,2
TP_Integrated_EA,4.13_PRODUCTION,2025.03.26 01:40,NAS100,1,BUY,91.66666666666667,100.0,119.34616111311344,2603.4166112852495,724.6317263531471,0.0,82.61853676656513,97.86305692415905,BULL,LOW,20336.7,20.0,0.0,0.0,967.36,968.3,1,PASS,PASS,1,3
TP_Integrated_EA,4.13_PRODUCTION,2025.03.26 02:15,NAS100,-1,SELL,94.33333333333334,80.0,-57.33871786291767,-964.1466572697974,-1381.6979192119775,0.0,9.60199488911681,30.45307911029827,BEAR,LOW,20337.9,20.0,0.0,0.0,967.36,968.31,1,PASS,PASS,2,3
TP_Integrated_EA,4.13_PRODUCTION,2025.03.26 02:30,NAS100,1,BUY,91.66666666666667,100.0,52.267089460924176,677.9946459205579,922.9188929814416,0.0,317.77308150876496,95.58669837623599,BULL,LOW,20336.7,20.0,0.0,0.0,968.31,968.3,1,PASS,PASS,2,3
TP_Integrated_EA,4.13_PRODUCTION,2025.03.26 07:40,NAS100,-1,SELL,86.33333333333334,80.0,-46.37910817138864,-3347.527144140914,-3413.3730340352686,0.0,-443.1454420842106,22.254900220479186,BEAR,NORMAL,20293.9,20.0,0.0,0.0,968.3,967.85,1,PASS,PASS,7,3
TP_Integrated_EA,4.13_PRODUCTION,2025.03.26 10:05,NAS100,-1,SELL,89.0,80.0,-102.53808983493418,-3380.722392745119,-3703.162845801347,0.0,-194.7091843979813,18.5,BEAR,NORMAL,20290.2,20.0,0.0,0.0,967.85,967.87,1,PASS,PASS,10,3
TP_Integrated_EA,4.13_PRODUCTION,2025.03.26 12:50,NAS100,1,BUY,86.33333333333333,100.0,237.42261884743655,4053.847760757205,963.6687993044159,0.0,-4.406068123329078,90.80287822408366,BULL,NORMAL,20278.9,20.0,0.0,0.0,967.85,967.98,1,PASS,PASS,12,3
TP_Integrated_EA,4.13_PRODUCTION,2025.03.27 04:20,NAS100,1,BUY,89.0,100.0,273.18879283057396,8370.01624046086,1595.5802184779366,0.0,128.49467606619677,98.9,BULL,NORMAL,19930.5,20.0,0.0,0.0,967.98,964.44,1,PASS,PASS,4,4
TP_Integrated_EA,4.13_PRODUCTION,2025.03.27 11:00,NAS100,1,BUY,89.0,100.0,771.377713855765,6685.077475570264,1203.9286982388694,0.0,-281.99784702288196,83.9,BULL,HIGH,19932.0,20.0,0.0,0.0,967.98,964.45,1,PASS,PASS,11,4
TP_Integrated_EA,4.13_PRODUCTION,2025.03.27 11:15,NAS100,1,BUY,86.33333333333334,100.0,814.214359660976,7697.310508764802,1309.2664382806925,0.0,47.96071229293495,94.73038675530346,BULL,HIGH,19929.3,20.0,0.0,0.0,967.98,964.42,1,PASS,PASS,11,4
TP_Integrated_EA,4.13_PRODUCTION,2025.03.27 13:50,NAS100,1,BUY,89.0,80.0,58.994212536685765,1069.0112875732111,7047.702986674746,0.0,1277.4115028771623,93.42456594025143,BULL,NORMAL,19897.5,20.0,0.0,0.0,967.98,964.11,1,PASS,PASS,13,4
TP_Integrated_EA,4.13_PRODUCTION,2025.03.27 16:00,NAS100,1,BUY,89.0,100.0,355.74122776136824,5632.587588129165,12215.308964927472,0.0,2344.5083178751042,98.9,BULL,HIGH,19890.7,20.0,0.0,0.0,967.98,964.04,1,PASS,PASS,16,4
TP_Integrated_EA,4.13_PRODUCTION,2025.03.31 12:30,NAS100,1,BUY,91.66666666666667,80.0,49.97539202415865,787.7718251383344,6478.514588509052,0.0,1219.9832095171926,93.01482106847857,BULL,NORMAL,19051.5,20.0,0.0,0.0,957.86,957.86,0,PASS,PASS,12,1
TP_Integrated_EA,4.13_PRODUCTION,2025.04.01 02:15,NAS100,1,BUY,86.33333333333333,100.0,344.19564198660834,3600.1412034389646,881.572126717177,0.0,62.28588499106672,95.80477470766334,BULL,LOW,19226.2,20.0,0.0,0.0,957.86,959.55,1,PASS,PASS,2,2
TP_Integrated_EA,4.13_PRODUCTION,2025.04.01 06:00,NAS100,1,BUY,89.0,100.0,233.02351161773277,5256.526673291472,372.12584208531706,0.0,178.28796802073032,98.9,BULL,LOW,19215.9,20.0,0.0,0.0,957.86,959.44,1,PASS,PASS,6,2
TP_Integrated_EA,4.13_PRODUCTION,2025.04.01 12:25,NAS100,1,BUY,86.33333333333333,100.0,353.5228663450241,6394.752061676812,696.424140443384,0.0,297.5197565967663,98.63333333333333,BULL,NORMAL,19321.4,20.0,0.0,0.0,957.86,960.5,1,PASS,PASS,12,2
TP_Integrated_EA,4.13_PRODUCTION,2025.04.01 12:35,NAS100,1,BUY,86.33333333333333,100.0,373.8931421549141,7678.078799184393,1842.6638936329514,0.0,491.18778872024944,98.63333333333333,BULL,NORMAL,19328.9,20.0,0.0,0.0,957.86,960.57,1,PASS,PASS,12,2
TP_Integrated_EA,4.13_PRODUCTION,2025.04.01 16:50,NAS100,1,BUY,86.33333333333334,100.0,505.2231934986898,5943.628308191689,5778.198018074376,0.0,1554.8655901642594,98.63333333333334,BULL,NORMAL,19279.2,20.0,0.0,0.0,957.86,960.08,1,PASS,PASS,16,2
TP_Integrated_EA,4.13_PRODUCTION,2025.04.01 18:10,NAS100,1,BUY,86.33333333333334,100.0,2751.911662766224,19869.94371975117,430.42932990126553,0.0,-936.4296498001611,83.63333333333334,BULL,HIGH,19382.7,20.0,0.0,0.0,957.86,961.11,1,PASS,PASS,18,2
TP_Integrated_EA,4.13_PRODUCTION,2025.04.02 06:45,NAS100,-1,SELL,86.33333333333333,80.0,-219.98070169278515,-3568.9814427656693,-1297.6291499023578,0.0,-235.34780229947427,18.233333333333334,BEAR,LOW,19401.0,20.0,0.0,0.0,957.86,961.26,1,PASS,PASS,6,3
TP_Integrated_EA,4.13_PRODUCTION,2025.04.02 20:15,NAS100,1,BUY,86.33333333333334,100.0,747.7368680120064,15111.569577575576,607.0333073220991,0.0,-14.07498049870523,90.07770979593045,BULL,NORMAL,19704.8,20.0,0.0,0.0,961.26,958.2,1,PASS,PASS,20,3
TP_Integrated_EA,4.13_PRODUCTION,2025.04.02 21:50,NAS100,1,BUY,89.0,80.0,169.37492139569065,784.1355163318699,8593.269356067925,0.0,1232.5019945215295,96.5,BULL,NORMAL,19526.0,20.0,0.0,0.0,958.2,956.39,1,PASS,PASS,21,3
TP_Integrated_EA,4.13_PRODUCTION,2025.04.03 04:15,NAS100,1,BUY,86.33333333333334,100.0,940.859288833263,5283.933371897694,2159.987384246935,0.0,1076.4868498649835,98.63333333333334,BULL,LOW,18889.1,35.0,0.0,0.0,948.16,948.16,0,PASS,PASS,4,4
TP_Integrated_EA,4.13_PRODUCTION,2025.04.04 08:25,NAS100,1,BUY,86.33333333333334,100.0,261.87991657549463,6829.9639240295,9216.737468311734,0.0,1284.768082727186,98.63333333333334,BULL,NORMAL,18388.2,20.0,0.0,0.0,948.16,943.08,1,PASS,PASS,8,5
TP_Integrated_EA,4.13_PRODUCTION,2025.04.04 11:25,NAS100,1,BUY,89.0,100.0,274.26319646620703,3463.766801201823,4400.805548111666,0.0,600.43397053068,98.9,BULL,NORMAL,18481.8,20.0,0.0,0.0,948.16,944.01,1,PASS,PASS,11,5
TP_Integrated_EA,4.13_PRODUCTION,2025.04.07 10:20,NAS100,1,BUY,86.33333333333333,80.0,165.0738237324838,3058.8732014176403,8835.036210693923,0.0,723.0063539231107,96.23333333333332,BULL,NORMAL,16509.0,40.0,0.0,0.0,938.12,938.12,0,PASS,PASS,10,1
TP_Integrated_EA,4.13_PRODUCTION,2025.04.07 13:40,NAS100,1,BUY,89.0,100.0,1509.9132882229342,25219.14381855447,130.26760811194134,0.0,-563.8731817674152,78.6700706083956,BULL,NORMAL,17102.0,35.0,0.0,0.0,943.14,943.14,0,PASS,PASS,13,1
TP_Integrated_EA,4.13_PRODUCTION,2025.04.08 07:20,NAS100,1,BUY,86.33333333333334,100.0,177.99911935183076,1056.7006090931495,1857.2964416553805,0.0,-330.2660886227846,83.63333333333334,BULL,NORMAL,17654.2,20.0,0.0,0.0,948.15,948.15,0,PASS,PASS,7,2
TP_Integrated_EA,4.13_PRODUCTION,2025.04.08 08:45,NAS100,1,BUY,86.33333333333333,100.0,329.9592236570662,1606.9996325605907,1271.107497242787,0.0,-565.0883010855714,83.63333333333333,BULL,NORMAL,17594.7,25.0,0.0,0.0,948.15,947.53,1,PASS,PASS,8,2
TP_Integrated_EA,4.13_PRODUCTION,2025.04.08 14:35,NAS100,1,BUY,89.0,100.0,940.806526750468,11031.886628672553,5707.861408370767,0.0,1280.2146311382826,98.9,BULL,NORMAL,17733.9,20.0,0.0,0.0,948.15,948.93,1,PASS,PASS,14,2
TP_Integrated_EA,4.13_PRODUCTION,2025.04.08 23:05,NAS100,1,BUY,86.33333333333334,80.0,520.422238605687,2414.1053237725882,14233.064450176542,0.0,1989.6223755340804,96.23333333333333,BULL,NORMAL,17119.0,25.0,0.0,0.0,953.16,953.16,0,PASS,PASS,23,2
TP_Integrated_EA,4.13_PRODUCTION,2025.04.09 07:35,NAS100,-1,SELL,91.66666666666666,80.0,-1180.0396400067698,-14263.685445849896,-1184.629554717664,0.0,-303.13531103589685,18.766666666666666,BEAR,NORMAL,16712.8,45.0,0.0,0.0,953.16,949.03,1,PASS,PASS,7,3
TP_Integrated_EA,4.13_PRODUCTION,2025.04.09 20:05,NAS100,1,BUY,89.0,100.0,1780.5640003185615,19610.71591666394,7866.898458457781,0.0,1602.5189267281726,98.9,BULL,NORMAL,17568.1,25.0,0.0,0.0,949.03,940.44,1,PASS,PASS,20,3
TP_Integrated_EA,4.13_PRODUCTION,2025.04.09 20:20,NAS100,1,BUY,91.66666666666666,100.0,2096.268963057348,34650.21132590527,15391.065760430673,0.0,2701.975888728675,99.16666666666666,BULL,NORMAL,17853.6,85.0,0.0,0.0,940.48,943.36,1,PASS,PASS,20,3
TP_Integrated_EA,4.13_PRODUCTION,2025.04.10 20:55,NAS100,1,BUY,89.0,100.0,2993.730466028505,17044.427809070716,2327.272985425601,0.0,-746.2219299710692,83.9,BULL,NORMAL,18323.2,20.0,0.0,0.0,945.55,945.55,0,PASS,PASS,20,4
TP_Integrated_EA,4.13_PRODUCTION,2025.04.11 09:05,NAS100,1,BUY,94.33333333333334,100.0,893.7317716449897,24246.206244088782,2739.174809101066,0.0,79.65135076611546,97.907184640792,BULL,NORMAL,18618.5,20.0,0.0,0.0,945.55,948.44,1,PASS,PASS,9,5
TP_Integrated_EA,4.13_PRODUCTION,2025.04.11 13:30,NAS100,1,BUY,94.33333333333333,100.0,825.7436713302943,12146.690068122763,955.8888324843914,0.0,804.1388984765834,99.43333333333334,BULL,NORMAL,18526.9,20.0,0.0,0.0,945.55,947.53,1,PASS,PASS,13,5
TP_Integrated_EA,4.13_PRODUCTION,2025.04.11 19:15,NAS100,1,BUY,89.0,100.0,1470.9428830712254,11527.361344271787,329.01275876601176,0.0,-101.97172911467655,83.9,BULL,NORMAL,18459.7,20.0,0.0,0.0,945.55,946.86,1,PASS,PASS,19,5
TP_Integrated_EA,4.13_PRODUCTION,2025.04.11 21:35,NAS100,-1,SELL,86.33333333333334,80.0,-1533.4060620958103,-3913.692909193168,-1268.5059350719234,0.0,522.1680172660658,33.233333333333334,BEAR,NORMAL,18621.0,20.0,0.0,0.0,945.55,948.47,1,PASS,PASS,21,5
TP_Integrated_EA,4.13_PRODUCTION,2025.04.14 05:30,NAS100,1,BUY,86.33333333333334,100.0,581.873758557841,8217.674253916844,415.1856219145763,0.0,-462.21663962918683,83.63333333333334,BULL,LOW,18911.6,20.0,0.0,0.0,948.47,945.6,1,PASS,PASS,5,1
TP_Integrated_EA,4.13_PRODUCTION,2025.04.14 15:50,NAS100,1,BUY,86.33333333333334,100.0,511.389125286524,10637.304840109648,410.30946175110637,0.0,-438.50335372353754,83.63333333333334,BULL,NORMAL,19046.0,20.0,0.0,0.0,945.6,946.93,1,PASS,PASS,15,1
TP_Integrated_EA,4.13_PRODUCTION,2025.04.14 16:05,NAS100,1,BUY,86.33333333333334,100.0,399.0275186034164,8929.401396643392,356.91015024726465,0.0,135.8600246841952,98.63333333333334,BULL,NORMAL,19068.5,20.0,0.0,0.0,945.6,947.15,1,PASS,PASS,16,1
TP_Integrated_EA,4.13_PRODUCTION,2025.04.14 21:35,NAS100,1,BUY,86.33333333333334,100.0,759.4126190388275,9932.99543906466,134.94589050752137,0.0,93.12271086522708,93.23847843628947,BULL,NORMAL,18873.3,20.0,0.0,0.0,945.6,945.2,1,PASS,PASS,21,1
TP_Integrated_EA,4.13_PRODUCTION,2025.04.14 22:10,NAS100,1,BUY,89.0,100.0,798.0673914533266,9233.545541651172,2204.5039835788266,0.0,744.5818737647746,98.9,BULL,LOW,18947.3,20.0,0.0,0.0,945.6,945.94,1,PASS,PASS,22,1
TP_Integrated_EA,4.13_PRODUCTION,2025.04.15 02:00,NAS100,-1,SELL,86.33333333333334,80.0,-618.1351783334858,-7726.170742851142,-2423.1260075787154,0.0,-499.58808084962556,18.233333333333334,BEAR,LOW,18685.1,30.0,0.0,0.0,945.6,943.28,1,PASS,PASS,2,2
TP_Integrated_EA,4.13_PRODUCTION,2025.04.15 04:20,NAS100,1,BUY,86.33333333333333,100.0,342.84103309143813,6575.76655628036,786.7205834143124,0.0,220.8089588385574,98.63333333333333,BULL,LOW,18805.1,20.0,0.0,0.0,943.28,942.06,1,PASS,PASS,4,2
TP_Integrated_EA,4.13_PRODUCTION,2025.04.16 03:35,NAS100,-1,SELL,86.33333333333334,80.0,-548.4294162758185,-9858.835793823691,-357.3934584712788,0.0,520.0905488567089,33.233333333333334,BEAR,NORMAL,18532.1,20.0,0.0,0.0,942.06,939.26,1,PASS,PASS,3,3
TP_Integrated_EA,4.13_PRODUCTION,2025.04.16 11:30,NAS100,1,BUY,89.0,100.0,797.1141843185658,11245.631282739487,11864.080633404417,0.0,1910.1581679738802,98.9,BULL,HIGH,18528.6,25.0,0.0,0.0,939.26,939.24,1,PASS,PASS,11,3
TP_Integrated_EA,4.13_PRODUCTION,2025.04.16 14:35,NAS100,1,BUY,89.0,100.0,134.16944449212605,1275.1623706286236,2077.5889560609526,0.0,219.8947303185725,98.9,BULL,NORMAL,18571.3,20.0,0.0,0.0,939.24,939.57,1,PASS,PASS,14,3
TP_Integrated_EA,4.13_PRODUCTION,2025.04.16 16:45,NAS100,1,BUY,86.33333333333334,80.0,163.75312117191137,627.077709158204,3869.5730679695043,0.0,211.94526592094815,96.23333333333333,BULL,NORMAL,18510.8,20.0,0.0,0.0,939.24,938.96,1,PASS,PASS,16,3
TP_Integrated_EA,4.13_PRODUCTION,2025.04.17 03:50,NAS100,1,BUY,86.33333333333333,100.0,599.6222447012906,3656.3660817100254,692.4801341563375,0.0,275.4857389302334,98.63333333333333,BULL,NORMAL,18327.3,20.0,0.0,0.0,939.24,937.09,1,PASS,PASS,3,4
TP_Integrated_EA,4.13_PRODUCTION,2025.04.17 06:20,NAS100,1,BUY,89.0,100.0,406.43912559957425,7260.378086003719,354.2149671319339,0.0,-333.43134290997295,83.9,BULL,NORMAL,18397.0,20.0,0.0,0.0,939.24,937.78,1,PASS,PASS,6,4
TP_Integrated_EA,4.13_PRODUCTION,2025.04.17 14:45,NAS100,1,BUY,89.0,100.0,266.54087902868366,1565.545666669819,2454.8414761610575,0.0,-249.95073181620887,83.9,BULL,NORMAL,18382.3,20.0,0.0,0.0,939.24,937.64,1,PASS,PASS,14,4
TP_Integrated_EA,4.13_PRODUCTION,2025.04.21 12:55,NAS100,1,BUY,86.33333333333334,100.0,248.2652078301648,1474.91213496675,1811.8584242412862,0.0,98.61151763996742,98.5291971563309,BULL,NORMAL,18056.4,20.0,0.0,0.0,939.24,934.34,1,PASS,PASS,12,1
TP_Integrated_EA,4.13_PRODUCTION,2025.04.21 16:35,NAS100,1,BUY,91.66666666666667,100.0,175.04310389936168,5903.042572031541,6748.25483027016,0.0,1236.970713119808,99.16666666666667,BULL,NORMAL,18040.9,20.0,0.0,0.0,939.24,934.18,1,PASS,PASS,16,1
TP_Integrated_EA,4.13_PRODUCTION,2025.04.21 19:25,NAS100,1,BUY,86.33333333333334,100.0,297.11335251390227,809.0571776765992,1212.619766881522,0.0,-704.2664574952212,83.63333333333334,BULL,NORMAL,17726.4,20.0,0.0,0.0,939.24,931.04,1,PASS,PASS,19,1
TP_Integrated_EA,4.13_PRODUCTION,2025.04.21 22:35,NAS100,1,BUY,86.33333333333334,100.0,597.6444298388969,11028.826392299678,892.8890182576228,0.0,-474.4311916395503,83.63333333333334,BULL,NORMAL,17696.9,20.0,0.0,0.0,939.24,930.74,1,PASS,PASS,22,1
TP_Integrated_EA,4.13_PRODUCTION,2025.04.21 22:50,NAS100,1,BUY,86.33333333333334,100.0,794.1761273596776,16173.9901484472,2439.06796858894,0.0,53.23932227556327,95.12628250400059,BULL,NORMAL,17745.9,85.0,0.0,0.0,939.24,931.23,1,PASS,PASS,22,1
TP_Integrated_EA,4.13_PRODUCTION,2025.04.22 09:35,NAS100,1,BUY,94.33333333333334,100.0,418.9402237966574,7421.934989435676,184.16814523552148,0.0,-163.81566874813208,83.24594422599745,BULL,NORMAL,17934.8,20.0,0.0,0.0,939.24,932.95,1,PASS,PASS,9,2
TP_Integrated_EA,4.13_PRODUCTION,2025.04.22 16:30,NAS100,1,BUY,91.66666666666666,100.0,224.68298213371003,7481.498690664158,368.6541575014796,0.0,402.89631786563393,99.16666666666666,BULL,NORMAL,18047.3,20.0,0.0,0.0,939.24,934.08,1,PASS,PASS,16,2
TP_Integrated_EA,4.13_PRODUCTION,2025.04.22 18:45,NAS100,-1,SELL,86.33333333333334,80.0,-292.665187116809,-8255.7757530762,-7018.043420849037,0.0,-469.26157220098276,18.233333333333334,BEAR,NORMAL,18184.0,20.0,0.0,0.0,939.24,935.44,1,PASS,PASS,18,2
TP_Integrated_EA,4.13_PRODUCTION,2025.04.22 19:05,NAS100,1,BUY,86.33333333333334,100.0,382.1812719714539,9054.125307868258,12105.89994098498,0.0,2867.005364278872,98.63333333333334,BULL,NORMAL,18313.3,20.0,0.0,0.0,935.44,934.12,1,PASS,PASS,19,2
TP_Integrated_EA,4.13_PRODUCTION,2025.04.23 06:25,NAS100,1,BUY,86.33333333333334,80.0,63.300687460203235,592.7324657827734,2642.865470922901,0.0,1191.4573916332317,93.48088489284858,BULL,LOW,18584.3,20.0,0.0,0.0,934.12,936.77,1,PASS,PASS,6,3
TP_Integrated_EA,4.13_PRODUCTION,2025.04.23 11:50,NAS100,1,BUY,86.33333333333333,100.0,275.5115237012793,10703.614451525607,681.4625762616652,0.0,236.70784164691054,98.63333333333333,BULL,NORMAL,18743.1,20.0,0.0,0.0,934.12,938.36,1,PASS,PASS,11,3
TP_Integrated_EA,4.13_PRODUCTION,2025.04.23 13:25,NAS100,1,BUY,86.33333333333333,100.0,376.1292430197047,7661.528737660524,160.55079145283042,0.0,-522.1054479789345,80.6746426922956,BULL,NORMAL,18764.6,20.0,0.0,0.0,934.12,938.57,1,PASS,PASS,13,3
TP_Integrated_EA,4.13_PRODUCTION,2025.04.23 13:50,NAS100,1,BUY,97.0,100.0,467.78696514068525,11794.006491642991,650.2804792921324,0.0,-269.0657826444402,84.7,BULL,NORMAL,18805.6,20.0,0.0,0.0,934.12,938.98,1,PASS,PASS,13,3
TP_Integrated_EA,4.13_PRODUCTION,2025.04.23 22:10,NAS100,-1,SELL,89.0,80.0,-845.9911180945642,-7576.77582533352,-1544.4094241312891,0.0,-212.10250382659694,18.5,BEAR,NORMAL,18728.9,20.0,0.0,0.0,939.08,939.08,0,PASS,PASS,22,3
TP_Integrated_EA,4.13_PRODUCTION,2025.04.24 02:05,NAS100,1,BUY,89.0,100.0,596.8721607460177,5649.186090747283,291.69588438041654,0.0,-460.0868055338545,83.9,BULL,LOW,18719.8,25.0,0.0,0.0,939.08,939.17,1,PASS,PASS,2,4
TP_Integrated_EA,4.13_PRODUCTION,2025.04.24 02:25,NAS100,1,BUY,89.0,100.0,499.05835870986687,5955.245714803794,119.0126459421678,0.0,-168.15272632358506,77.82594844566259,BULL,LOW,18739.1,20.0,0.0,0.0,939.17,939.34,1,PASS,PASS,2,4
